164	3	6.572699	-9.889625	2.266729	7.974047	6.572699	4.666002	-0.214119	2.061146	6.572699	0.262669	-2.313309	6.382217
175	3	6.033694	-5.679854	3.999133	2.709062	6.033694	6.727567	-0.822069	-1.888079	6.033694	0.782552	2.431792	-1.234259
274	3	7.900747	6.411612	-3.333419	1.322263	7.900747	-6.113988	0.554706	6.576740	7.900747	0.328708	-1.050603	5.982942
361	3	5.090634	-3.167281	-1.478899	4.614156	5.090634	4.212090	-2.020100	-0.871638	5.090634	-9.529900	3.415619	4.615052
364	3	8.139596	-4.535101	-3.052990	6.947970	8.139596	2.303940	-0.446187	2.645290	8.139596	2.386117	-0.083137	2.275584
610	3	5.932963	-2.218836	8.301093	2.859503	5.932963	-6.156612	2.684069	6.808929	5.932963	-0.220341	8.133754	2.165499
682	3	7.360330	-5.452815	0.082317	7.036309	7.360330	6.631270	-1.476321	2.281080	7.360330	-1.071852	2.239707	5.973469
781	3	8.279584	6.644512	-1.912926	1.107893	8.279584	-4.663141	-1.722878	6.623345	8.279584	-2.962655	0.394597	5.185278
814	3	7.426055	-5.537007	2.633527	5.320229	7.426055	0.389203	-0.052259	4.875896	7.426055	5.761492	-3.465640	4.602209
959	3	7.394055	-1.320831	2.913529	1.413173	7.394055	4.494824	-3.193494	1.374617	7.394055	-6.271087	0.316864	7.260922
1120	3	8.489348	7.698856	-2.985020	0.624834	8.489348	-8.307632	1.148316	6.658940	8.489348	-2.052785	1.137396	6.631300
1138	3	6.166453	-4.776301	3.064334	8.713934	6.166453	1.663263	1.680250	4.626950	6.166453	0.940595	1.800007	5.585634
1224	3	6.575533	-5.214394	-0.183036	6.186761	6.575533	4.109545	-0.608745	0.505629	6.575533	0.869295	3.473534	0.509199
1225	3	7.852095	0.684146	2.379261	2.395230	7.852095	-3.118173	4.415506	4.562654	7.852095	-8.278035	4.321075	5.073305
1293	3	5.491568	-4.985339	0.992016	6.185631	5.491568	-0.352817	-0.650492	5.752905	5.491568	5.718066	-2.150355	2.523402
1305	3	4.897759	-7.659991	1.841277	7.732411	4.897759	2.674709	2.253312	4.765073	4.897759	-2.443241	-0.873830	7.732346
1310	3	5.943444	2.998556	-0.503420	0.806078	5.943444	-8.815417	3.897992	6.221405	5.943444	-0.080512	5.614587	0.806730
1341	3	6.475715	-3.592632	4.775589	3.440580	6.475715	6.176771	-0.294297	-2.481300	6.475715	0.215704	4.285498	3.159043
1399	3	8.988307	-0.978704	-10.077690	8.149088	8.988307	-3.496803	-4.706452	8.195988	8.988307	4.088922	-4.160489	4.776355
1401	3	6.482018	-2.322461	4.337274	4.995875	6.482018	6.867768	-0.816651	-0.992940	6.482018	0.349852	2.483590	2.103901
1461	3	7.061381	-10.454008	6.355942	7.914275	7.061381	3.743645	1.624213	1.596986	7.061381	-0.342514	5.056478	1.621350
1524	3	5.905589	5.365405	-1.218778	-1.259398	5.905589	-7.133831	3.733403	5.230188	5.905589	-2.932105	4.465865	-0.867489
1587	3	7.421654	-3.009383	1.396104	8.253810	7.421654	5.230647	0.973881	1.849390	7.421654	1.903645	3.256716	1.977751
1595	3	5.092681	7.529464	-3.538195	1.422096	5.092681	-5.799314	-2.254989	5.794044	5.092681	-1.802325	-4.688750	5.766376
1616	3	6.345235	5.165343	-0.083445	-0.921485	6.345235	-7.004502	6.128379	3.901102	6.345235	-1.339186	5.913142	3.881282
1628	3	4.728168	-1.947288	6.260127	1.078772	4.728168	-7.469956	4.895655	6.342440	4.728168	1.695709	0.073068	0.313698
1680	3	7.052155	-5.534880	-2.826341	7.232886	7.052155	0.391292	-2.690870	4.781857	7.052155	3.894628	-0.959158	2.494512
1758	3	6.869188	-5.671497	-2.886279	7.298025	6.869188	4.922801	-3.314478	0.871712	6.869188	-1.642244	3.328282	0.902151
1820	3	6.396367	-4.692181	0.731304	6.859401	6.396367	6.720629	0.074258	3.656363	6.396367	1.003541	2.828629	3.658946
1851	3	9.117607	-4.447898	-0.753692	6.593679	9.117607	4.912758	-4.062076	2.535244	9.117607	-0.495232	-0.592190	6.476968
1870	3	8.260935	4.594752	-4.740679	3.104269	8.260935	-1.775578	-5.877646	7.096193	8.260935	-8.283836	-3.419347	7.585254
1971	3	8.040386	-3.959161	1.798114	-0.933100	8.040386	1.008931	-1.751305	-2.321545	8.040386	4.234188	-3.858217	-2.321545
1976	3	6.745675	-3.968480	7.188872	2.088480	6.745675	4.841765	0.757859	-4.112026	6.745675	0.573571	5.515388	-4.047537
2084	3	6.322118	-8.894001	4.191320	5.461178	6.322118	6.217771	0.239155	-0.428639	6.322118	1.885543	2.571866	-0.421889
2131	3	4.716118	-0.909458	-1.557323	6.533415	4.716118	-7.023691	-1.103284	6.708503	4.716118	3.932791	-4.411113	1.081367
2245	3	8.437484	6.759969	-6.192491	1.585302	8.437484	0.366395	-8.038418	6.544789	8.437484	-4.307507	-4.528210	7.699746
2300	3	4.496730	-1.555761	-0.013389	3.196295	4.496730	0.863073	-2.141061	0.186646	4.496730	-5.259685	-5.959244	6.395331
2306	3	5.958035	-7.084716	2.841542	6.691104	5.958035	5.616549	-0.230291	1.121565	5.958035	-0.320784	-1.365305	6.421977
2352	3	7.379319	-7.010541	4.967732	4.035067	7.379319	-1.143723	5.013053	3.650021	7.379319	2.216489	-0.906909	2.330976
