1	1	98.459010	99.320406	87.602992	50.089755	0.409359	0.642432	0.451827	0.948666	1.968221	3.000000	0.015610	1.279462	4.000000	82.070190	158.998748	6.000000	37.856693	52.683515	6.000000	0.446743	1.621617	2.000000	0.010035	10.108993	6.000000	0.019707	8.679473	6.000000	0.038234	1.142937	2.000000	0.012074
2	1	68.972162	57.279332	98.930865	60.064083	0.352037	0.717929	0.611630	0.990281	2.267616	4.000000	0.468972	1.606436	2.000000	12.758650	108.350245	4.000000	40.777851	41.418857	1.000000	0.017644	0.685650	3.000000	0.019448	27.518834	1.000000	0.010387	1.828951	3.000000	0.102992	1.161107	6.000000	0.117656
3	2	74.818497	36.659297	57.294178	37.055673	0.890508	0.605329	0.817276	0.606461	3.716904	6.000000	0.028873	0.835967	3.000000	81.065889	55.413577	2.000000	11.251117	2.075945	4.000000	0.016857	0.870708	3.000000	0.049229	40.150442	4.000000	0.296170	13.020860	6.000000	0.011698	1.018796	6.000000	0.012283
4	2	10.288064	64.606915	13.544197	5.647574	0.312351	0.369767	0.858017	0.559735	2.450407	1.000000	0.024886	0.516687	6.000000	60.632321	161.675863	3.000000	79.648251	36.637341	5.000000	0.029946	0.951823	5.000000	0.028342	113.603132	6.000000	0.019210	40.057262	6.000000	0.130666	1.050087	1.000000	0.014302
5	1	66.833084	62.733292	47.503047	89.185114	0.664469	0.913385	0.164386	0.519016	1.595278	3.000000	0.019673	0.951706	2.000000	37.843138	170.445769	4.000000	87.686981	51.574520	4.000000	0.023438	1.440667	1.000000	0.029524	46.984686	3.000000	0.025769	57.020385	2.000000	0.017251	0.917900	6.000000	0.022350
6	2	53.185998	5.930778	91.044012	24.859649	0.974247	0.178152	0.369786	0.930236	1.714468	5.000000	0.018800	0.726730	5.000000	33.085885	28.578210	5.000000	68.972162	19.050191	1.000000	0.017458	1.539683	4.000000	0.013691	18.543682	6.000000	0.095722	28.726138	4.000000	0.015743	1.597485	6.000000	0.012477
7	1	72.702124	37.707006	54.461421	48.326262	0.989874	0.368405	0.399603	0.925302	0.688613	4.000000	0.125918	0.111201	6.000000	51.236502	133.687774	3.000000	95.528315	57.254741	3.000000	0.030575	1.379875	1.000000	0.026900	18.015947	6.000000	0.011502	52.391176	1.000000	0.025081	0.271720	6.000000	0.155773
8	2	92.325988	45.409929	44.749372	15.834851	0.381940	0.952905	0.184284	0.529807	3.713905	4.000000	0.498931	1.063157	3.000000	67.434382	3.633340	4.000000	73.042824	6.220763	4.000000	0.095722	1.031476	2.000000	0.013691	144.574096	5.000000	0.095722	33.364121	1.000000	0.015743	1.314874	4.000000	0.012477
9	1	59.322304	20.313356	36.571299	49.811643	0.895921	0.998781	0.141770	0.223455	2.657152	6.000000	0.026376	0.741929	2.000000	59.491976	100.972986	4.000000	27.360242	2.014647	6.000000	0.031590	1.388168	3.000000	0.020538	146.855166	6.000000	0.010433	19.912696	5.000000	0.014429	1.362217	6.000000	0.040121
10	1	37.174865	86.938286	39.870236	6.419587	0.428862	0.881257	0.453366	0.149269	2.717973	2.000000	0.014382	1.193760	2.000000	47.282233	51.184577	6.000000	72.245262	47.863106	3.000000	0.063229	0.712637	2.000000	0.589744	59.419710	2.000000	0.010151	4.730421	3.000000	0.021099	0.832057	2.000000	0.011637
