42	4	6.796265	-2.203306	3.214911	1.096098	3.535515	6.756104	2.785720	3.560478	6.796265	-0.930645	4.389855	4.376469	-9.104142	3.589302	6.720360	1.287824	6.796265	0.659754	-0.114254	1.656829	-4.963194	6.690171	6.720360	-2.115103	6.796265	0.259572	-1.411073	-2.053477	7.506029	6.787082	2.785709	3.468018
102	4	5.085175	-3.059614	4.200211	6.831761	-9.075918	2.508818	5.621625	4.570853	5.085175	1.387075	-1.371288	0.972164	-3.384601	5.863148	4.641302	-0.477706	5.085175	-0.766086	1.192779	4.231264	-6.199492	2.775518	5.593629	4.570721	5.085175	1.193316	-5.309290	-5.191755	5.222592	5.870049	-0.347979	1.889494
435	4	1.768921	0.932675	0.534740	2.012380	-4.309366	6.220723	8.802988	0.024187	1.768921	0.909671	-5.723984	0.142311	6.114054	6.228108	4.356269	2.728844	1.768921	-2.663492	5.034470	6.774240	-5.198514	3.277271	8.803006	1.911047	1.768921	-1.800901	-1.303164	4.559613	3.351997	3.494997	4.357461	4.635404
439	4	5.770277	-2.515204	1.470782	6.842521	2.613644	2.140788	0.549391	6.305677	5.770277	-3.970333	6.345054	7.044179	-0.927205	2.140567	5.347513	4.574888	5.770277	0.963934	-5.376880	1.538695	6.951283	7.320698	-0.387483	0.758724	5.770277	-4.461155	5.682371	6.961371	0.381976	2.140609	3.927212	6.222151
622	4	6.522397	-1.236276	4.612918	1.202454	-7.490277	6.537591	5.763147	-0.004525	6.522397	1.494522	1.243048	0.860049	-6.391555	6.552341	5.763082	-0.014008	6.522397	1.628661	0.993802	0.542275	-0.030179	6.556697	5.294160	1.771176	6.522397	-1.239699	4.608899	1.175899	-1.236003	6.539449	5.661708	0.387879
910	4	7.829316	0.912772	1.334794	-1.135818	7.871157	5.683601	-4.347349	6.877308	7.829316	-1.932960	6.744050	4.517548	-0.535188	-0.008850	-0.708149	7.574113	7.829316	-1.993481	6.890397	5.568496	-2.213680	-0.803769	1.739444	7.104778	7.829316	-1.801155	6.887630	5.351901	-2.215261	-0.821945	1.769948	6.838319
919	4	6.379047	-1.071621	-1.493684	0.128890	5.084672	7.075574	1.976672	2.035118	6.379047	-2.166006	5.750890	6.714222	-13.076026	3.337930	8.195608	1.332032	6.379047	1.849101	2.166343	3.060874	-6.604793	5.914229	8.195608	-2.666693	6.379047	1.857457	-3.673090	-1.923971	0.462465	7.304774	7.587274	-3.821145
928	4	3.387877	1.047106	-4.104690	0.100326	7.175871	4.538348	1.211342	4.833681	3.387877	-0.992519	4.232422	6.024829	-4.297118	-0.145037	5.057832	4.047208	3.387877	1.213193	0.097245	4.622180	-3.398903	1.848568	5.057832	4.047156	3.387877	1.217743	-2.101671	4.526747	-0.371381	2.048507	4.916587	4.223003
1031	4	7.299812	-4.403772	6.458607	7.208703	-2.262525	2.962763	1.873142	6.024747	7.299812	-0.134177	5.771542	5.195919	-5.236719	1.318037	6.226560	2.427131	7.299812	-4.306460	6.432690	7.092255	-1.972898	3.300620	1.838491	5.970049	7.299812	-4.204277	6.403286	6.988169	-1.779791	3.534459	1.922802	5.926061
1134	4	6.404787	-1.687383	-0.125813	-0.850109	2.386134	1.640766	2.247442	8.203965	6.404787	-3.576376	4.338034	-0.832871	2.341970	1.640699	2.287227	8.199342	6.404787	-2.676050	6.666567	5.230719	-6.964030	-1.251719	5.931959	3.131413	6.404787	-0.800845	1.735380	5.076242	-5.844894	-1.053893	5.931648	3.131787
