1	1	76.002627	57.314587	12.401096	27.364831	0.496451	0.665952	0.976597	0.958062	3.856551	6.000000	0.010370	0.029304	3.000000	83.475738	147.402728	4.000000	72.930012	14.962533	3.000000	0.017624	0.131200	1.000000	0.042844	161.029222	6.000000	0.017837	0.107015	1.000000	0.030612	18.259927	5.000000	54.258616
2	1	11.793589	87.522508	94.268110	99.580373	0.850883	0.742540	0.583931	0.846689	8.295704	4.000000	0.010772	0.414593	3.000000	65.252333	149.214873	6.000000	87.891696	14.582162	1.000000	0.010637	1.505282	1.000000	0.024050	105.729534	2.000000	0.021097	1.398486	1.000000	0.011094	2.642108	3.000000	70.518870
3	1	11.702052	99.172029	64.803746	3.247826	0.823691	0.698229	0.562507	0.889223	0.522785	6.000000	0.038038	1.452520	2.000000	53.666194	158.316820	6.000000	99.363157	1.118889	3.000000	0.014375	0.624751	3.000000	0.017465	39.829407	3.000000	0.017326	0.953471	2.000000	0.018138	8.449119	2.000000	22.130868
4	2	78.180440	15.507454	42.145475	99.258332	0.158516	0.220639	0.653429	0.581232	8.802109	3.000000	0.031793	1.322667	2.000000	69.986057	55.290012	5.000000	31.972976	13.961133	5.000000	0.020445	0.543624	6.000000	0.036390	34.763491	5.000000	0.049898	0.389094	4.000000	0.234320	10.018971	3.000000	88.198315
5	2	49.731005	88.363089	82.957966	32.053888	0.244317	0.526914	0.582857	0.781842	7.578482	6.000000	0.011631	0.201514	5.000000	8.238549	49.373732	6.000000	69.565690	8.599085	6.000000	0.010370	1.027187	3.000000	0.011980	175.735700	4.000000	0.013712	1.548894	3.000000	0.017624	5.621916	1.000000	23.340586
6	2	3.143434	96.746352	71.235512	61.792751	0.828399	0.983630	0.577621	0.791498	2.290072	5.000000	0.010374	0.331835	4.000000	22.359821	154.216443	6.000000	96.393759	13.004282	4.000000	0.044723	1.120990	2.000000	0.025167	6.877086	3.000000	0.027305	0.129751	6.000000	0.029702	15.370509	5.000000	32.782398
7	2	32.800306	66.053904	67.756739	23.154267	0.517255	0.828037	0.791997	0.967216	4.335265	2.000000	0.013380	1.409308	3.000000	80.878140	145.890569	6.000000	47.048646	9.069145	2.000000	0.047207	0.344102	5.000000	0.018541	84.875546	3.000000	0.015022	0.344102	6.000000	0.012277	4.027902	4.000000	30.645085
8	3	96.746352	71.235512	61.792751	81.123889	0.983630	0.577621	0.791498	0.607405	5.941890	2.000000	0.012364	0.532721	3.000000	47.048646	119.153513	3.000000	21.183174	13.059992	2.000000	0.047869	0.376105	2.000000	0.040231	84.603909	5.000000	0.025922	1.316671	2.000000	0.010669	14.864404	6.000000	79.715051
9	2	68.632119	22.166529	59.082225	55.016179	0.822675	0.454496	0.962240	0.143770	1.268117	3.000000	0.151956	1.574388	4.000000	94.738663	31.708077	2.000000	94.738663	11.079773	1.000000	0.011409	0.498504	3.000000	0.027031	57.363067	4.000000	0.018383	1.622223	5.000000	0.026854	7.423874	1.000000	16.824212
10	1	56.151176	50.304927	17.876595	51.932162	0.365290	0.131970	0.486770	0.486770	2.959734	6.000000	0.014822	0.223988	2.000000	69.032033	55.839717	4.000000	3.802765	4.757325	1.000000	0.125294	0.051203	5.000000	0.021354	4.445476	1.000000	0.026010	1.238053	1.000000	0.067645	0.202134	6.000000	79.745770
