113	4	6.230368	2.414783	1.608833	-1.547434	-7.059870	6.165697	8.792677	3.718673	6.230368	-1.836840	7.459549	-1.377577	-13.362028	6.144449	8.804704	3.766291	6.230368	2.599817	0.806432	-2.364338	-0.617696	6.221462	8.268243	3.594378	6.230368	-4.255154	7.572749	3.279071	-14.310145	1.568726	8.804779	5.917213
464	4	7.017766	-6.658505	5.047544	6.118314	2.265979	2.235013	1.906206	6.421926	7.017766	-2.671805	7.748775	6.349212	-1.347712	2.229631	5.831542	1.120691	7.017766	-2.868007	7.716295	6.333377	-0.853677	2.229857	5.662530	1.460958	7.017766	-2.569828	7.745448	6.339363	-1.200497	2.229666	5.811722	1.101300
484	4	6.918281	-4.989210	5.701498	7.834666	-16.572728	2.322281	8.382174	3.949396	6.918281	-1.457055	5.605219	1.624468	-8.946410	6.066684	8.382164	1.008475	6.918281	0.377312	-2.850336	-4.089290	3.772593	7.060168	3.169721	3.830005	6.918281	2.575846	-0.693892	1.541828	-4.981218	6.107008	8.379793	0.892427
485	4	7.996640	-0.772820	-5.540578	-1.040877	5.139237	3.798276	3.198912	4.252385	7.996640	-0.792215	0.616756	3.187329	-4.623342	0.705422	9.418661	4.279650	7.996640	-6.095429	6.648564	3.622630	-9.266562	-0.304423	9.420016	4.279926	7.996640	2.953796	0.579459	-1.377823	-2.548709	3.799203	9.396138	-0.879799
553	4	7.084861	-4.705730	6.060391	6.458594	-11.458810	0.676112	5.297480	6.185440	7.084861	-0.611104	2.299199	5.094035	-10.316732	0.716045	5.294369	6.185440	7.084861	0.717544	-3.475713	0.475716	4.296381	6.610364	-0.285441	4.367357	7.084861	1.579548	0.572435	2.316786	-8.477847	6.581494	5.279798	1.577773
771	4	6.165741	0.395763	2.679261	5.365859	-2.879896	0.219447	1.120274	3.573405	6.165741	0.698955	2.557042	4.734214	-2.791865	0.590241	2.097284	3.363732	6.165741	0.478256	1.116425	0.583655	5.471597	3.269139	-0.545130	3.638952	6.165741	0.384532	2.687218	5.400437	-2.904041	0.181731	1.114479	3.577065
851	4	6.660769	-1.111646	5.623017	4.621765	-12.166063	3.928903	6.068062	-1.200099	6.660769	-6.743239	6.023372	7.752241	-17.476156	1.096564	6.073759	5.101506	6.660769	0.967280	-3.817034	-1.409561	4.701638	7.468218	0.634036	0.287414	6.660769	0.939646	1.930446	4.517485	-8.721465	4.097413	6.011569	-1.092424
1402	4	3.292066	-3.669976	3.825209	0.380480	1.642405	4.833231	3.703096	5.105963	3.292066	-2.664594	5.443689	0.769813	1.688379	4.832852	5.543349	2.878360	3.292066	-3.706943	3.935419	0.387796	1.597949	4.833230	3.758962	5.102701	3.292066	-2.025576	5.112104	0.522804	2.884316	4.833022	5.172294	2.646455
1512	4	6.416440	-2.067883	4.504790	4.158040	-6.394813	2.079327	6.869324	2.006005	6.416440	-0.926065	1.829561	-0.158843	1.434828	5.186277	5.183086	3.043327	6.416440	0.600622	1.186171	0.976516	-4.614895	5.186249	6.841752	0.589541	6.416440	0.158887	1.293699	-1.435758	2.083792	5.186277	5.280412	2.536082
1521	4	6.546693	-0.417930	-3.383222	4.068611	-0.591959	0.855087	6.012462	-2.986911	6.546693	-0.417931	-3.356226	4.369582	-0.701062	0.855085	6.047939	-2.987100	6.546693	-0.443787	2.376224	4.599953	-7.577718	0.855085	6.218505	-3.113717	6.546693	-0.417930	-3.357434	4.131945	-0.654754	0.855086	6.042909	-3.007302
