1	1	10	8.180587	-0.430345	2.809069	1.490410	-8.040928	5.031738	6.813791	2.288251
2	2	9	7.483482	-3.865311	7.535041	7.148295	-8.966547	0.657320	6.015688	6.401785
2	2	1	7.483482	-0.884885	2.622878	1.024623	4.713997	4.723649	0.676907	6.619327
3	2	8	5.199194	1.270868	-6.610622	-2.357296	7.144951	5.949636	-4.564829	-0.063776
3	2	2	5.199194	-2.073436	2.127941	5.291966	-7.685701	2.604413	1.559249	5.617526
4	1	10	6.205206	-5.097038	5.862363	6.599229	-16.188277	1.057003	6.208464	1.913392
5	2	3	8.270705	0.542423	3.389851	2.638399	-5.120880	4.175232	7.603133	-0.330535
5	2	7	8.270705	-0.081630	-2.029310	-1.709487	7.313489	4.335478	1.671564	3.865904
6	2	8	5.526324	-2.322849	8.005543	3.305525	-6.786943	5.022392	8.800403	2.623207
6	2	2	5.526324	-2.247093	2.396692	-3.211174	4.367005	6.064657	4.230774	1.824690
7	2	8	7.735302	1.622085	-6.620918	-4.610212	5.957413	6.691237	1.584882	2.253012
7	2	2	7.735302	-2.601367	4.830524	7.055653	-9.336589	0.241898	7.305194	3.608994
8	2	9	8.157773	-2.015320	5.650283	6.951491	-11.148754	-0.920536	7.099838	4.828000
8	2	1	8.157773	-0.970405	-0.035930	1.025611	3.102441	3.159631	3.588792	6.502991
9	2	7	5.113105	-8.335468	7.277636	4.788527	-13.174489	2.798846	7.962501	4.791939
9	2	3	5.113105	-0.770543	-0.728468	-2.049511	5.900108	7.772053	3.692075	3.778290
10	2	9	5.362233	-3.405556	6.255926	5.172554	-9.023316	3.953371	6.787689	-2.057188
10	2	1	5.362233	-4.627197	5.202102	1.751493	1.439838	7.103870	0.769387	1.389936
11	1	10	7.116590	4.279334	-1.345051	-6.397669	8.933464	8.254614	1.102013	-1.314939
12	2	9	5.915705	0.991514	1.433318	2.601587	-3.140063	3.142864	5.420312	6.255842
12	2	1	5.915705	1.922300	-2.389133	-4.011948	4.666355	5.665568	-0.368613	3.494105
13	1	10	4.834469	-6.844274	3.459883	3.599964	-5.622227	-1.948469	5.037221	1.719571
14	1	10	4.793249	-0.507737	4.482384	7.846494	-8.721504	1.796613	7.846546	-0.211963
15	2	9	6.801355	3.257664	0.753560	3.145082	-11.472365	2.614348	7.319179	-0.690403
15	2	1	6.801355	3.143154	-1.604575	-3.124539	6.763272	7.024867	0.875803	0.083770
16	2	5	7.676073	1.490094	-1.748950	-4.946108	5.637980	8.991536	0.290784	-1.773670
16	2	5	7.676073	0.782565	4.276086	1.968357	-5.383461	8.283657	5.944696	-2.845944
17	3	5	4.674586	1.053709	4.890392	0.070417	-6.530156	6.305577	7.627778	-5.610280
17	3	4	4.674586	2.880859	0.384687	-6.327660	6.166862	6.466504	1.184393	-4.197898
17	3	1	4.674586	1.118401	4.811676	-1.217447	-0.157271	6.454793	7.564240	-5.924340
18	2	2	8.690551	0.600980	-4.220519	-5.364279	4.536127	5.000551	0.495946	4.773089
18	2	8	8.690551	1.707037	-1.259087	0.986215	-6.499803	4.999663	6.916205	1.520682
19	1	10	7.114691	-3.487218	5.747744	6.542138	-13.278770	1.462404	7.075470	2.577305
20	2	7	8.778047	0.939659	-2.489486	-2.156484	5.039703	6.991101	2.730537	-3.405499
