1	2	65	8.012778	-9.088128	4.439062	6.815255
1	2	35	8.012778	6.481981	-1.820572	1.280112
2	2	80	5.563955	-10.871933	5.126030	5.102748
2	2	20	5.563955	4.279591	2.367042	0.850756
3	2	77	6.634284	-4.847886	2.441901	6.010450
3	2	23	6.634284	4.911332	-3.441462	1.261178
4	2	83	7.012505	-11.193561	5.646248	6.531050
4	2	17	7.012505	3.813508	1.587040	0.574309
5	1	100	7.076718	6.233914	-4.690156	-2.367984
6	2	62	5.627602	-11.145828	5.676575	7.119186
6	2	38	5.627602	2.476106	-0.683327	2.889125
7	1	100	8.348156	5.988285	-4.159198	-1.722010
8	2	77	5.686938	-7.606788	6.496210	6.638034
8	2	23	5.686938	2.819516	1.134603	0.304192
9	2	53	4.066700	-4.906398	7.055743	3.191362
9	2	47	4.066700	2.552685	6.247847	-3.440679
10	1	100	6.413395	6.712095	-0.624489	0.430877
11	1	100	4.827881	5.522812	-3.350625	-0.374221
12	2	36	6.359320	5.477588	0.600167	2.057966
12	2	64	6.359320	-8.154461	6.960080	6.288519
13	2	91	7.316689	7.498607	0.469138	-3.519342
13	2	9	7.316689	-5.043001	5.977393	2.480414
14	1	100	7.316689	-4.579881	6.274202	2.050632
15	2	92	4.267831	5.985317	-1.226651	1.624087
15	2	8	4.267831	-1.499872	4.933375	6.731158
16	1	100	6.515148	3.000155	-6.584658	0.104608
17	2	35	6.359320	5.514246	1.105584	0.852456
17	2	65	6.359320	-10.271266	7.105322	6.288519
18	1	100	6.878271	-6.545506	3.600520	6.393010
19	1	100	4.955082	-15.643965	5.794020	3.745207
20	1	100	8.481601	-6.008676	4.485074	6.130949
21	2	48	7.036441	4.676875	-7.145954	1.384585
21	2	52	7.036441	-3.914407	-0.965346	5.898870
22	1	100	7.198938	-11.442419	3.609971	6.926942
23	2	86	7.133944	6.128767	-0.077419	-2.035422
23	2	14	7.133944	-5.774606	5.404956	3.706364
24	1	100	6.001438	-6.048491	6.183614	7.812976
25	2	71	8.674803	-8.236621	2.590844	5.611641
25	2	29	8.674803	5.085902	-1.187014	0.286424
26	1	100	1.695003	-13.642044	8.036582	8.042825
27	1	100	9.388628	6.097022	-5.729492	-1.235510
28	2	48	2.185518	-6.270085	6.543498	4.569014
28	2	52	2.185518	6.480800	0.362890	0.050708
29	2	53	4.999234	3.627626	-5.490553	3.146465
29	2	47	4.999234	-4.857256	-0.129940	6.857408
30	1	100	3.092528	-6.162889	3.974245	4.416405
31	1	100	6.001438	-10.297060	6.187382	8.438015
32	1	100	5.417584	-9.136272	5.919161	5.566877
33	1	100	6.550853	6.884467	-0.493025	0.085885
34	1	100	4.930379	3.706709	-0.515171	3.293491
35	2	44	7.580131	-8.635374	5.890012	7.126242
35	2	56	7.580131	5.929695	2.166305	3.648357
36	2	54	5.489196	5.644279	0.460921	-1.105755
36	2	46	5.489196	-5.310597	5.776671	2.086857
37	2	76	5.559155	-9.378592	1.004285	6.812694
37	2	24	5.559155	1.744708	-4.902633	0.570758
38	2	41	7.379360	7.274001	1.355344	3.894516
38	2	59	7.379360	-3.676279	3.387363	7.474515
39	1	100	3.296528	5.309405	0.890246	-0.241371
40	2	60	6.980625	-3.091968	-0.390166	5.422561
40	2	40	6.980625	3.855510	-4.284074	5.192684
41	2	90	5.122540	-11.584210	5.076619	6.668218
41	2	10	5.122540	2.828564	2.676961	1.953755
42	2	41	7.474566	-3.524325	3.533906	5.937440
42	2	59	7.474566	5.907183	-0.046066	2.058307
43	2	73	6.927376	-1.881150	2.158925	6.922932
43	2	27	6.927376	5.148181	-2.980893	2.084455
44	2	26	6.981874	5.718437	-5.055576	2.259336
44	2	74	6.981874	-9.121811	1.304361	7.336590
45	3	12	7.622032	-1.441850	-1.091931	7.228272
45	3	52	7.622032	-11.197171	4.621701	8.185692
45	3	36	7.622032	6.350071	-1.111089	3.653314
