1	2	8.145740	-9.388885	3.028011	4.837529	8.145740	4.284279	-2.171839	0.714226
2	2	5.710231	-7.678847	5.161521	3.911816	5.710231	8.229591	-0.284559	-0.629478
3	2	7.445552	-8.448390	5.379999	2.627914	7.445552	-0.329183	5.237321	1.640195
6	2	6.545930	-4.186518	-4.075406	4.345238	6.545930	3.186557	-4.064033	3.461053
8	2	6.646373	-5.458537	4.389355	3.645316	6.646373	4.862177	-1.256518	2.244411
9	2	5.837370	-8.312630	5.005539	3.944779	5.837370	2.621956	-1.031973	2.637938
10	2	6.633706	-5.127576	1.811451	3.257645	6.633706	3.572955	-3.366410	-1.098252
13	2	6.240869	-6.698204	4.691953	1.081957	6.240869	2.260098	1.918016	-4.268783
15	2	8.362461	-3.712725	1.421199	3.848676	8.362461	3.398844	3.741737	0.441385
17	2	7.409051	6.915366	-4.533245	-0.277929	7.409051	-2.344352	-3.869010	3.602197
22	2	8.840701	-3.478898	0.484008	3.753622	8.840701	6.896548	-0.384491	0.638310
25	2	6.742181	-3.212372	-0.186337	4.023710	6.742181	3.168426	-4.701184	1.840639
26	2	8.277132	-1.932232	-1.390406	3.723041	8.277132	5.332074	-6.310782	1.102891
30	2	3.752286	1.088923	-5.141652	3.004670	3.752286	-5.072048	-0.167960	3.672696
32	2	6.562108	-5.356810	4.061911	2.227327	6.562108	6.159086	-1.753487	0.685198
36	2	4.965111	-11.630918	0.880598	2.543348	4.965111	1.323710	-4.311634	-0.150075
37	2	7.720711	-4.151453	-1.718370	4.497430	7.720711	4.046826	-1.328590	1.107185
39	2	8.055126	-6.279356	3.839489	3.674812	8.055126	7.435251	-0.711889	-0.096886
46	2	7.475627	5.361682	-5.562525	0.264375	7.475627	-7.171076	-5.681072	4.366719
47	2	5.002873	-5.906674	0.556623	3.958709	5.002873	2.593390	-1.803797	1.044589
48	2	6.341600	4.774152	-2.311164	1.414984	6.341600	-4.544427	0.854016	4.649250
49	2	8.128973	-7.914918	3.744651	4.005167	8.128973	1.794069	-0.981154	-0.232153
52	2	6.461871	-4.669056	-0.482239	4.908193	6.461871	1.916916	-3.257249	3.304215
54	2	5.278015	-5.067154	-0.752938	1.628803	5.278015	1.365565	-4.707979	0.384397
57	2	6.707733	-4.194884	-1.642424	3.788309	6.707733	6.272519	-4.032719	2.171596
58	2	5.876083	-10.774188	3.633950	4.332601	5.876083	1.915891	2.150667	1.691261
59	2	6.313162	-6.869872	2.666287	3.594542	6.313162	2.764672	-2.213073	3.562863
60	2	5.390703	4.026587	-0.037701	2.163816	5.390703	-8.229050	6.484087	2.630114
63	2	8.353425	-6.284706	-5.262308	5.035254	8.353425	6.180928	-0.920026	1.075089
78	2	7.152035	-8.525141	3.630649	2.932662	7.152035	5.485010	-1.693728	-1.123131
80	2	6.902102	-2.951280	-1.561427	4.078020	6.902102	3.511828	2.692244	1.245480
83	2	5.155958	-5.191567	-5.233575	4.775654	5.155958	5.837725	-11.775748	3.534567
84	2	7.218810	-6.222978	3.256302	4.039945	7.218810	6.805912	-1.887802	-0.362851
87	2	7.604414	7.268367	-2.441618	-0.199926	7.604414	-1.501901	1.656305	3.077926
91	2	6.949889	-9.740353	5.952531	3.372275	6.949889	1.506446	1.292404	-2.720138
92	2	8.776001	-2.742409	-3.964257	3.504563	8.776001	1.362834	-8.746091	2.264080
94	2	7.246342	4.330096	-1.181587	2.565417	7.246342	-11.805431	2.861118	4.929405
100	2	5.517737	-11.039866	3.708253	4.070755	5.517737	2.803467	0.300065	0.330119
104	2	6.454412	-9.646694	3.890353	3.117887	6.454412	3.234919	-0.892546	2.524346
105	2	6.023827	3.798832	-3.699739	1.264852	6.023827	-4.781100	-4.276445	4.260944
106	2	5.896368	-6.045968	0.926517	4.361373	5.896368	3.548781	-0.444568	2.867349
117	2	6.067868	-6.495958	1.891425	3.555091	6.067868	1.946098	-0.580656	2.941080
118	2	5.044809	6.726223	0.400554	-1.821377	5.044809	-3.677994	5.300394	3.430587
119	2	6.680884	4.952482	-4.238574	0.354976	6.680884	-5.737360	1.029780	3.937784
121	2	7.547707	-3.877996	4.824558	2.266652	7.547707	5.132788	0.944927	-0.908452
123	2	7.425469	-2.708673	-0.758264	4.679795	7.425469	4.552208	-5.797943	3.029944
125	2	6.899100	-5.549331	0.573882	4.156970	6.899100	3.010431	-0.719736	2.742756
127	2	7.276024	-11.663137	1.636177	3.427562	7.276024	4.190390	-3.716856	0.625776
129	2	8.920257	1.220612	-0.787100	2.523269	8.920257	-2.038906	1.359752	2.778337
134	2	6.602475	-12.712323	1.771147	5.233863	6.602475	3.876082	-3.605476	2.748766
137	2	7.670975	-5.424040	3.158513	2.973883	7.670975	5.202504	-1.680370	1.121707
140	2	5.682626	-8.986173	4.448537	5.635001	5.682626	5.013795	0.800577	3.667133
141	2	7.969285	-4.893381	-2.605045	4.125365	7.969285	5.879123	-3.368321	0.157309
