1	1	10000	7.246277	-9.748346	-2.404150	4.456125
2	2	9386	6.871456	-8.037022	-0.184141	2.355050
2	2	614	6.871456	2.989386	-3.127706	-0.264382
3	2	7563	8.872481	-5.448605	5.419407	3.474214
3	2	2437	8.872481	4.271969	1.420511	-0.923840
4	1	10000	4.003583	-6.347834	2.665020	4.230225
5	1	10000	5.059807	-10.387576	6.003395	1.062719
6	2	5591	5.361250	-6.573055	5.116952	2.271358
6	2	4409	5.361250	0.928564	3.471799	0.604520
7	2	2759	6.010127	5.004025	-0.760163	1.020927
7	2	7241	6.010127	-7.987382	3.803295	3.169457
8	1	10000	7.968070	5.848162	-0.962170	2.462894
9	3	3759	6.763443	-4.664850	-1.852041	4.417300
9	3	2119	6.763443	5.024486	-7.097948	2.292200
9	3	4122	6.763443	0.002473	-2.050378	4.125726
10	1	10000	1.600240	-14.028333	5.686173	2.242577
11	2	4192	4.306514	1.845060	-1.106484	1.538975
11	2	5808	4.306514	-3.136967	1.549811	3.836472
12	2	9175	8.445166	-7.894012	-1.763049	3.619321
12	2	825	8.445166	3.332543	-5.379986	-0.771175
13	2	5915	4.956029	-9.286150	5.435764	2.162339
13	2	4085	4.956029	5.671778	-0.617751	-3.859790
14	1	10000	9.126091	4.098872	-3.591838	2.274038
15	1	10000	2.077810	-10.042948	5.490795	3.036741
16	2	9795	5.960251	2.975788	-0.236087	-0.489414
16	2	205	5.960251	0.561466	4.775756	2.535434
17	1	10000	5.324292	-11.164681	-4.179649	4.665228
18	2	8492	4.227443	-7.389626	5.194156	3.140728
18	2	1508	4.227443	1.353977	-0.431724	1.835319
19	1	10000	6.590145	1.744280	-1.992146	0.117250
20	2	7568	6.969822	-3.497107	0.151437	2.880456
20	2	2432	6.969822	4.708426	-6.014715	1.592520
21	1	10000	5.901617	-5.762157	2.926415	3.037007
22	2	7226	4.475497	-11.509941	4.853857	2.819182
22	2	2774	4.475497	3.745515	-1.543483	-1.499572
23	1	10000	6.758601	-10.478745	2.098264	3.423536
24	1	10000	6.289635	-9.375501	1.989158	3.731411
25	2	6094	7.143772	-4.910970	-2.625174	4.120057
25	2	3906	7.143772	7.856419	-4.060672	-0.973984
26	1	10000	7.807915	5.275337	-6.655796	3.137219
27	1	10000	8.411980	7.518706	-5.364451	-1.687907
28	2	8375	1.959974	-10.734871	3.041736	3.099922
28	2	1625	1.959974	0.993919	-1.805377	0.087587
29	2	5154	7.647989	-6.063667	3.348251	3.972277
29	2	4846	7.647989	6.615611	-0.611197	0.153861
30	2	4842	4.644595	-6.050892	3.907176	3.918401
30	2	5158	4.644595	2.259265	-0.630480	2.560349
31	1	10000	4.931382	-13.002374	5.435098	3.458699
32	2	5907	7.878263	2.981810	0.210137	0.774812
32	2	4093	7.878263	-2.487168	0.403507	4.550596
33	1	10000	6.260136	-13.141657	4.871376	4.140510
34	1	10000	7.482071	7.299934	-1.635904	-1.350361
35	2	5582	5.675602	-0.992946	-2.565265	4.042741
35	2	4418	5.675602	2.287425	1.038909	0.848625
36	1	10000	6.130146	-12.893404	1.940952	3.699663
37	2	3422	8.760407	3.806227	2.411715	0.034273
37	2	6578	8.760407	-7.569472	4.370285	4.143799
38	1	10000	7.004734	-0.695598	4.216886	2.655977
39	2	8397	7.480642	6.238931	-1.968999	0.487444
39	2	1603	7.480642	-2.731229	2.514756	4.166083
40	2	8048	7.480642	4.943114	-1.771825	2.309514
40	2	1952	7.480642	-1.348096	2.423438	3.972634
41	1	10000	5.133468	-9.924600	4.098449	3.246777
42	1	10000	4.441280	3.864938	-3.049813	1.702280
43	2	6296	4.393718	-8.728442	4.237153	3.812846
43	2	3704	4.393718	2.080406	-1.047058	2.043056
44	2	9235	6.481851	-8.922795	2.544814	4.146360
44	2	765	6.481851	3.240275	-1.975478	2.790131
45	1	10000	6.406180	-4.377655	2.363589	4.678275
46	1	10000	6.780714	-9.142905	2.969183	3.734236
47	2	8087	6.136076	-10.015927	4.162367	2.329332
47	2	1913	6.136076	3.000747	-1.015423	-1.265042
48	1	10000	1.408969	-11.258192	7.149097	0.636974
49	2	4614	5.076139	-2.463090	1.672874	4.391872
49	2	5386	5.076139	5.093040	-2.072012	1.735861
50	1	10000	5.985243	-2.384020	-0.774519	6.408028
51	1	10000	7.599806	4.720278	-3.158511	1.040474
52	2	8844	7.470305	-7.578979	-0.236629	6.314421
52	2	1156	7.470305	3.948309	-4.460570	3.515956
53	2	4554	1.881935	4.992634	2.673373	2.205283
53	2	5446	1.881935	-9.277991	5.954566	5.044063
54	1	10000	7.174755	5.469756	-4.281394	-1.849467
55	1	10000	5.998756	-13.217738	2.955306	3.562606
56	2	7929	6.070852	-5.835528	-0.771783	4.355816
56	2	2071	6.070852	3.289527	-4.533678	2.846297
57	1	10000	1.825034	-16.037565	3.978906	3.565034
58	1	10000	7.432794	4.254055	-3.574140	0.293395
59	1	10000	2.997463	-10.825847	-1.736465	5.326892
60	2	7393	6.890472	-3.230795	-2.215545	4.253187
60	2	2607	6.890472	6.129612	-4.865487	0.418778
61	1	10000	5.584457	-11.637321	4.154320	4.179160
62	2	6822	5.882060	-8.666912	4.105021	4.337313
62	2	3178	5.882060	6.432208	-0.156785	2.641835
63	1	10000	3.089836	-9.793323	-0.894663	5.082565
64	1	10000	8.091603	5.849037	-6.645230	1.185525
65	2	8291	6.935688	-6.390821	-0.068785	3.180514
65	2	1709	6.935688	4.335414	-2.378531	-1.760405
66	1	10000	7.679659	6.064258	-4.644440	2.371650
67	1	10000	6.108970	5.922192	-5.843706	2.042317
68	2	3741	7.047937	4.201473	1.917477	1.185103
68	2	6259	7.047937	-3.561714	1.938484	3.900724
69	1	10000	8.548240	7.479782	-9.871811	-1.032072
