1	2	7	6.567689	-4.592673	-3.670801	6.330947	-0.536489
1	2	3	6.567689	6.808719	-5.974938	0.397051	4.466973
2	1	10	6.563521	6.320700	-1.171689	-2.609955	4.737470
3	2	8	5.346846	-5.725669	0.391962	7.462061	0.762614
3	2	2	5.346846	4.337753	2.559501	1.190312	4.433198
4	1	10	6.403079	-6.205892	0.603304	7.581076	0.375242
5	2	8	8.082451	-3.267417	-5.847548	6.997180	1.902627
5	2	2	8.082451	4.831750	-8.028257	1.399796	3.398694
6	2	9	6.729958	-6.580072	-3.308927	9.063533	-0.042085
6	2	1	6.729958	4.903005	-3.797541	0.337953	6.545787
7	2	9	5.413136	5.576054	-8.767555	-4.273085	5.684888
7	2	1	5.413136	-6.219026	-8.221887	4.565391	0.496159
8	2	9	5.459143	-5.029319	7.396417	1.124402	6.341239
8	2	1	5.459143	-6.524081	1.336798	6.838342	0.745078
9	2	6	7.313662	-4.120061	-1.098453	4.640921	2.316452
9	2	4	7.313662	4.847156	-5.304866	-0.276084	5.446051
10	2	6	5.926515	-6.759893	-0.678776	8.365968	0.671612
10	2	4	5.926515	4.288841	-6.729240	3.288445	0.829567
11	1	10	6.457369	7.196754	0.021943	-3.211682	6.808441
12	2	8	5.950332	-6.335037	-4.321436	7.571936	1.243523
12	2	2	5.950332	5.481790	-4.525054	-3.708570	7.702728
13	1	10	6.341671	6.156292	-0.270804	-6.912220	7.423309
14	2	5	7.765222	-5.778499	-2.815386	7.075674	3.095803
14	2	5	7.765222	5.450158	-4.495150	1.752988	5.018400
15	2	7	5.592105	-7.026231	3.442596	5.630207	0.292160
15	2	3	5.592105	6.568942	-1.947605	-1.256668	5.950307
16	2	1	6.549121	5.593372	0.042081	-3.963878	7.267324
16	2	9	6.549121	-6.304351	1.605375	6.772498	0.648663
17	1	10	6.010794	-9.971909	2.647033	7.256677	1.536689
18	1	10	7.628193	6.692168	-1.966668	0.513990	7.780771
19	1	10	8.700900	5.666009	-4.590387	0.861559	4.663421
20	1	10	4.570713	-12.663098	6.141099	8.157268	1.964282
21	1	10	6.277140	5.582591	-1.531674	-1.607723	6.040047
22	2	9	2.721760	-9.545529	6.909756	1.641134	7.167828
22	2	1	2.721760	-14.904284	5.967744	6.244781	4.586299
23	1	10	8.154198	6.297815	-4.400891	2.512350	-0.045943
24	1	10	6.586387	-10.230685	1.149718	6.620275	1.234350
25	1	10	6.080150	-1.239321	-4.536336	7.382608	0.209860
26	1	10	4.106089	-10.446790	1.704268	7.054989	-1.455606
27	3	7	3.683768	4.449876	1.455663	-5.461685	7.628193
27	3	2	3.683768	-5.028578	7.693779	0.271074	7.628093
27	3	1	3.683768	-8.765433	3.523034	6.685719	2.395435
28	1	10	8.051447	3.438823	-10.833074	2.244526	1.405425
29	2	8	3.204819	-8.088871	0.563506	6.561370	-0.036459
29	2	2	3.204819	2.023547	-3.850596	0.322007	-0.030002
30	1	10	8.662588	5.621013	-7.670359	-2.224730	6.789807
31	1	10	7.213719	-5.967895	-0.188181	8.433183	1.583716
32	2	6	6.899327	-8.304159	3.735764	3.098925	5.603386
32	2	4	6.899327	-2.355043	3.774752	2.860170	5.685444
33	1	10	6.164518	7.091028	-0.431350	-6.703380	8.645514
34	2	2	7.075707	4.723780	-2.171656	0.833114	6.148331
34	2	8	7.075707	-8.522701	1.754026	7.190734	0.915922
35	2	9	7.274063	-9.415266	0.056732	6.584777	0.060598
35	2	1	7.274063	3.289831	0.113791	-3.093637	6.525523
36	2	9	6.317368	-3.619328	5.013898	2.321142	5.832217
36	2	1	6.317368	-4.411583	-0.270125	7.528145	2.614503
37	3	3	8.131342	7.901661	-4.122292	-1.322581	7.058901
37	3	3	8.131342	1.592998	-5.000436	5.401804	2.030462
37	3	4	8.131342	-5.280588	-0.028007	7.630035	1.855010
38	1	10	7.222085	-11.815915	5.976984	5.245605	2.869892
39	2	5	6.849135	-3.483165	-1.893102	6.362445	1.878374
39	2	5	6.849135	4.007410	0.713497	-4.867942	7.711495
40	1	10	5.124400	-11.280164	2.826163	7.950592	4.903373
41	1	10	8.199013	8.438575	-6.868262	-2.291366	6.674987
42	1	10	7.767623	6.400444	-3.193786	1.157328	6.617510
43	1	10	7.829224	7.607586	-2.289506	-1.355720	5.014360
44	1	10	2.979854	-7.379727	-0.336105	7.290832	0.627732
45	2	8	6.056904	2.837788	-0.533536	-4.204633	6.942248
45	2	2	6.056904	-6.378259	5.558570	0.956239	6.941606
46	1	10	5.460393	-9.678788	0.108451	6.041177	-2.140880
47	2	8	6.330810	-10.048875	4.051910	0.102051	7.232059
47	2	2	6.330810	2.472958	-1.510520	-5.416002	7.335040
48	1	10	7.383623	5.328470	-1.812510	3.258068	4.157305
49	1	10	5.460393	3.609341	-4.339660	2.742900	0.594586
50	1	10	6.953577	-8.491415	-0.992809	5.516763	1.144093
51	2	5	6.352859	-8.869130	2.348661	0.551624	7.455464
