1	2	9.184029	-5.705733	-0.808411	5.516329	5.661182	9.184029	2.237116	-3.701141	-0.317102	5.669154
2	2	7.549917	6.233173	-5.223671	-6.167620	6.971810	7.549917	-4.409982	-4.345517	4.465531	1.604990
3	2	4.440499	-4.150691	0.563745	5.229022	0.288131	4.440499	2.313852	-2.368710	1.442274	1.378968
4	2	7.014357	1.630733	-3.416858	1.830455	1.311847	7.014357	-9.395851	-1.880704	6.857347	-0.519296
6	2	5.869496	-11.273168	5.655792	1.006818	5.641202	5.869496	4.841300	0.894056	-4.571353	5.844944
7	2	6.888763	-5.772166	-6.797268	6.628057	-0.019528	6.888763	4.560678	-6.391596	1.107235	5.969067
9	2	7.534491	-2.354544	-1.699782	5.421902	-1.541432	7.534491	7.352953	-6.065430	-2.531900	3.228659
10	2	8.750563	6.191201	-4.100396	-4.815195	6.842557	8.750563	-10.702932	1.835725	6.201484	3.438060
11	2	7.976447	5.712821	-5.385362	-5.268314	6.789637	7.976447	-6.049402	-2.757383	5.649459	3.478376
12	2	6.064855	-11.413527	1.523350	5.215967	0.222485	6.064855	2.640851	-2.848203	2.020296	4.855307
14	2	6.500027	6.964483	-2.635201	-6.690084	6.743170	6.500027	-4.472734	3.245158	-0.199287	6.742509
15	2	9.445670	6.588848	0.490207	-5.207412	5.795840	9.445670	-4.361294	-2.258583	6.274184	0.333275
19	2	7.027302	-11.730331	1.281840	7.384193	-0.359097	7.027302	0.423588	1.798741	-1.091468	5.873236
20	2	6.060614	5.148706	-3.106995	-4.629287	4.880761	6.060614	-7.909135	0.037336	4.764984	-0.624688
21	2	6.621508	4.930369	-2.378284	0.642900	-1.350884	6.621508	-8.513022	3.886692	5.795840	-3.859614
27	2	6.779882	-6.834503	-2.216324	7.819092	1.281849	6.779882	3.327338	-0.658250	1.799150	4.311059
30	2	5.432520	-8.673847	-1.023192	7.160433	2.031315	5.432520	-6.015381	5.321383	1.063230	7.074310
32	2	6.823422	-8.624439	2.758626	7.982345	0.295997	6.823422	-0.744982	1.046226	6.332487	0.324472
36	2	7.780279	-6.903606	-5.932348	6.708080	-0.022232	7.780279	5.080407	-7.479820	-4.569752	6.279072
37	2	3.228659	-8.214317	6.187162	0.229406	7.414497	3.228659	-10.049838	0.370301	6.487421	1.235034
38	2	6.154618	-4.980197	-4.632999	8.127148	0.892542	6.154618	3.989417	-4.778407	-0.738995	6.648669
40	2	6.354241	-6.735699	-1.771264	7.354792	1.158401	6.354241	1.996307	-6.977586	5.448464	1.611171
44	2	1.331951	-16.119691	1.674468	7.160168	1.314757	1.331951	-15.326363	5.540191	1.165595	7.574462
46	2	6.619945	5.079790	3.315303	-6.589762	7.713981	6.619945	-1.075209	0.346973	5.980374	2.396024
47	2	6.748773	7.014958	-1.706210	-2.227655	5.758179	6.748773	-4.558201	3.566074	2.434430	5.622350
49	2	6.655274	6.356512	-1.830854	-5.695417	6.010155	6.655274	-5.416153	-3.573729	5.686380	-0.048545
50	2	5.296049	-12.176626	4.670760	7.534260	1.941425	5.296049	-8.672810	6.903842	2.041472	7.081454
51	2	5.899608	-5.422789	-3.751002	6.089324	3.035431	5.899608	5.739032	-3.826441	-3.798655	6.461780
54	2	5.465452	-6.220151	1.604541	5.833600	1.757560	5.465452	3.339827	-4.214416	-0.580870	6.497887
55	2	8.294541	-3.699693	4.713271	2.898753	6.790335	8.294541	8.227578	-0.896722	-2.529452	8.139895
58	2	7.676930	5.751658	1.953837	-0.877854	7.542651	7.676930	-10.852784	7.179133	6.462359	5.338579
59	2	5.844944	-7.008101	-0.820018	6.980669	1.900203	5.844944	2.465689	-3.205128	-0.194227	7.809573
60	2	7.403933	-14.005072	-0.981186	8.425467	1.636739	7.403933	4.492748	-7.270560	1.798994	1.859799
62	2	6.664496	-8.618747	-0.617166	6.526123	4.355407	6.664496	4.972430	-2.490836	-2.124361	8.226900
63	2	3.984151	-8.151291	5.160808	7.538532	0.626878	3.984151	2.568584	1.006623	-0.511999	6.649583
64	2	7.961581	-5.518736	2.452295	5.473377	3.751781	7.961581	7.850757	-0.946513	-2.936406	6.869888
65	2	6.041867	6.464024	-0.742393	-2.126976	6.385281	6.041867	-13.204241	5.309989	4.273775	5.200633
66	2	7.506481	-4.143290	2.249650	3.396852	5.741216	7.506481	7.148130	-4.080850	-2.569553	6.567856
67	2	4.624750	-6.058522	5.358029	7.580344	2.397002	4.624750	0.467696	5.022674	-1.224710	6.997060
72	2	6.188856	4.735369	1.418624	6.042052	1.455623	6.188856	0.670647	4.164306	6.272746	1.455150
74	2	9.467071	3.392771	1.274890	-2.618477	6.755220	9.467071	-7.423198	4.390802	1.994393	6.754302
75	2	5.679125	-5.664984	-3.749980	6.337604	-1.110443	5.679125	6.275417	-8.570753	-1.963873	4.702202
77	2	6.711321	-4.492001	7.840230	1.279659	7.658362	6.711321	-6.522602	1.468078	6.294715	2.217458
78	2	6.615385	-5.681818	-3.896016	8.484959	2.576526	6.615385	6.158113	-4.204666	-2.239121	6.658705
82	2	8.425468	-5.315335	-1.597398	6.469038	0.831893	8.425468	3.078241	-7.504734	4.622553	2.209225
83	2	7.966733	-3.642073	2.803841	3.010243	6.602527	7.966733	6.094638	-3.547336	-2.658219	6.802038
