1	3	6.382891	4.846783	0.166902	-6.641400	6.411926	6.382891	-5.470872	-3.184281	4.010935	0.042937	6.382891	-7.032430	3.087794	-1.819334	6.395725
6	3	7.175778	-6.303928	6.912493	0.658848	6.426627	7.175778	-10.590259	3.546471	5.862475	1.656710	7.175778	5.624771	0.864297	-4.499617	6.426846
24	3	8.037266	-9.232465	3.220111	2.385883	5.712115	8.037266	3.349738	-2.983470	-0.800494	6.094122	8.037266	-9.121270	1.347266	8.037514	2.589664
46	3	5.147379	6.508809	-1.187839	1.839936	3.738159	5.147379	-3.182087	0.177455	7.717824	0.317014	5.147379	0.671689	-0.010825	5.675798	1.845299
54	3	6.050383	-6.756686	2.570897	0.341242	7.859481	6.050383	-7.699868	-4.016735	6.266540	1.476484	6.050383	3.261044	-1.265594	-3.879993	7.860017
55	3	6.309350	5.311323	0.507733	-5.525390	5.771824	6.309350	-6.340714	4.373744	0.665848	5.755891	6.309350	-0.167134	3.948868	-2.307769	5.771567
56	3	8.290121	-4.959674	0.361388	6.893334	3.093143	8.290121	2.250186	-2.711437	4.577873	4.611533	8.290121	6.611294	-1.479245	-2.001823	6.358538
63	3	6.992551	-9.972664	2.964735	6.405960	2.706589	6.992551	5.185949	-0.981519	-4.207920	6.470433	6.992551	-7.809030	5.268435	2.015772	6.453807
65	3	5.321986	-8.574641	3.474190	6.923479	1.899736	5.321986	0.793106	4.997252	0.327593	6.924676	5.321986	-4.604185	7.672818	1.939681	6.806902
70	3	7.346124	-9.726177	0.408827	5.203970	3.301485	7.346124	7.554314	-1.439515	-0.919290	5.653716	7.346124	2.733399	0.681247	-0.601007	5.619995
83	3	5.794395	-9.314686	5.305462	5.240946	3.531435	5.794395	-10.163393	6.539223	1.831989	8.370593	5.794395	2.944625	0.548929	-4.580153	8.371533
84	3	7.292740	-6.489491	2.005469	8.509709	1.436581	7.292740	-0.917482	1.147988	6.747424	1.805382	7.292740	4.962879	1.044434	1.327691	5.860842
113	3	7.132127	-8.646857	-0.665629	6.407718	3.497765	7.132127	3.143122	0.213345	-5.747078	8.955892	7.132127	-3.974373	2.939184	0.155938	8.887828
117	3	6.556264	-3.553586	2.853989	-0.242704	5.892116	6.556264	1.469694	-3.377077	-6.532004	5.893346	6.556264	-7.429920	2.853913	4.101357	2.981874
118	3	6.081794	-8.757355	5.368027	0.762737	5.840657	6.081794	5.493421	-0.898383	-0.862939	5.985206	6.081794	-5.504678	-0.199251	6.321112	3.072328
134	3	6.725615	3.868552	-0.971855	-5.000106	9.348987	6.725615	-8.103142	4.776071	1.061491	9.320631	6.725615	-7.742712	-1.701499	7.126233	3.028043
139	3	6.202869	-3.611779	1.114159	7.738786	-0.010441	6.202869	4.665859	1.198434	-2.404490	6.413318	6.202869	4.663233	-1.456314	2.921273	4.008211
150	3	6.617995	-7.340063	-2.019425	7.245493	3.497755	6.617995	-1.029900	-0.197064	-0.822867	7.907875	6.617995	5.139506	-4.517637	-2.614094	7.909353
152	3	4.854379	1.787802	-0.344668	-0.309201	6.775272	4.854379	-10.521455	0.747831	5.139986	1.472890	4.854379	-8.598047	6.273652	2.472092	6.751541
162	3	6.579736	-12.884209	4.327821	4.904088	2.985056	6.579736	-8.294756	6.105988	0.656692	7.768411	6.579736	5.072520	1.202211	-5.632982	7.890898
170	3	6.787360	-9.821226	2.121918	2.866218	6.871912	6.787360	4.935096	-2.517194	-3.323470	6.987888	6.787360	-10.230779	1.844786	5.738272	3.736170
207	3	7.462188	6.402453	-2.550280	-6.770334	7.487804	7.462188	-3.507323	-3.584466	5.718915	0.978061	7.462188	-4.742313	3.239657	-0.236409	7.487803
233	3	6.534927	-5.507594	-4.195037	9.165509	1.786149	6.534927	3.303258	0.494258	0.360007	6.182833	6.534927	0.606029	-5.591788	5.849825	1.786179
240	3	8.209804	6.540301	-4.576978	-5.491718	6.585562	8.209804	-4.908158	-2.896273	6.636714	2.917017	8.209804	0.261545	-6.223440	5.963291	3.414442
243	3	9.713920	6.251645	-4.762418	-0.753460	6.817250	9.713920	-1.762518	-3.180730	5.849442	0.565014	9.713920	4.062269	-9.718096	5.512029	0.581893
244	3	6.941346	1.869165	-7.658824	5.898269	1.827836	6.941346	-3.526524	-3.839464	6.457327	1.396636	6.941346	5.094596	-3.735166	-0.179502	7.530224
247	3	5.385535	-9.743013	4.434415	6.735879	2.135511	5.385535	2.552549	-1.273142	2.569713	2.251924	5.385535	4.491738	1.349704	-1.551515	7.020349
249	3	6.448694	-6.315822	-3.514187	6.449662	0.514576	6.448694	4.869324	-4.249300	-4.281178	5.652620	6.448694	-2.595512	1.380034	1.640843	5.621650
258	3	4.072349	-1.162975	-2.503251	6.837075	2.123524	4.072349	4.620022	-0.137096	-3.930399	6.548401	4.072349	-2.250999	5.779730	1.967743	6.510291
260	3	6.501588	5.862814	-2.820796	-2.661881	9.506463	6.501588	-5.323808	3.003223	6.758308	5.034807	6.501588	5.021878	-3.600079	2.588149	5.063602
265	3	5.172958	-8.079945	7.183157	0.540689	8.016269	5.172958	-1.941831	6.916694	-0.074003	8.016512	5.172958	-13.925479	5.654569	6.704322	3.796268
274	3	6.812477	6.327152	-3.911539	-4.202216	7.109003	6.812477	-5.958006	-4.376525	8.018656	1.260151	6.812477	-6.154917	1.527407	1.899080	7.105996
282	3	7.753241	-4.880371	2.435682	5.751159	4.819705	7.753241	1.415711	-1.243782	4.220689	5.977887	7.753241	5.728400	-1.227452	2.621664	6.954591
309	3	4.467795	-5.151200	8.335707	1.303226	5.358624	4.467795	3.164869	2.036575	0.004227	7.820911	4.467795	-7.597820	7.494502	3.396316	1.695488
310	3	7.939321	-11.982033	0.040419	6.049715	2.264009	7.939321	-13.246345	2.530522	1.390111	7.514584	7.939321	2.874843	-3.604450	-3.934124	7.682776
320	3	7.073636	-6.764806	5.274642	6.995206	2.449307	7.073636	7.743453	0.188853	-3.598770	8.666914	7.073636	-4.583314	6.534811	1.760946	8.245480
328	3	6.539628	3.360136	1.228674	-1.140249	7.687775	6.539628	-1.654464	-1.537734	6.355067	3.114015	6.539628	-8.649109	2.668036	6.365323	3.114010
343	3	8.043215	-1.501801	-4.292325	6.697721	1.708827	8.043215	1.122760	-9.918425	6.208534	1.708827	8.043215	5.005728	-4.127583	-0.071866	6.512613
357	3	6.042560	-11.994226	4.016771	7.907705	3.155189	6.042560	-3.998996	7.700980	2.873139	5.856415	6.042560	4.947255	1.550558	-3.069895	7.654633
358	3	6.817606	-10.008377	4.733602	4.723440	1.557290	6.817606	-9.846609	6.858291	0.890838	6.880327	6.817606	2.655937	0.862909	-4.883664	6.892755
364	3	6.615669	-2.920039	-0.113079	6.046145	-1.055838	6.615669	5.863617	-1.045505	-0.995365	4.983902	6.615669	0.882850	-3.499546	3.347145	4.071564
369	3	5.412808	-3.246716	6.355950	0.905622	8.551429	5.412808	6.669519	-0.151116	-5.443562	8.551904	5.412808	-2.811971	0.242556	6.231630	2.490716
373	3	6.320490	-11.603671	6.777694	5.078088	2.376773	6.320490	5.413152	1.612768	0.145487	6.185668	6.320490	0.387880	7.673112	1.686849	6.166586
374	3	6.003196	2.677590	-4.719475	5.175204	1.199345	6.003196	-5.015553	-1.853367	6.482593	1.168751	6.003196	7.090320	-6.600887	2.219929	5.835432
394	3	6.821452	-6.679175	0.553370	8.559006	3.272800	6.821452	0.174041	-2.739779	7.051774	3.273367	6.821452	4.322036	-1.477425	1.825714	5.642596
398	3	7.106536	-5.536814	-0.555161	6.905458	0.784292	7.106536	7.150364	0.792933	-4.799888	6.855707	7.106536	-10.978266	5.832782	0.889826	6.849720
415	3	6.145210	-7.469945	-0.344819	7.890250	3.247865	6.145210	2.341593	-6.298135	3.734657	3.280416	6.145210	3.243602	-1.337813	-1.238341	7.600469
419	3	5.439561	-2.498412	-1.290628	6.779442	1.362269	5.439561	4.811630	-2.224852	-3.487946	6.762836	5.439561	-2.801138	4.168832	1.015094	6.754810
426	3	4.794018	-8.489188	7.672171	0.893090	9.127134	4.794018	2.900432	1.757446	-5.045100	9.130110	4.794018	-12.868722	7.493213	7.036029	3.045394
427	3	5.809155	-0.191204	5.021361	5.928263	4.195467	5.809155	4.362862	2.579061	0.303911	6.082549	5.809155	-6.278376	5.886742	6.464372	4.195466
428	3	5.399723	-3.686836	4.094125	6.856351	4.371134	5.399723	5.500416	1.057487	-3.407861	6.840749	5.399723	-1.833777	5.273103	-3.160316	6.839074
437	3	7.181770	2.103118	3.502624	-3.290152	5.521372	7.181770	-4.389356	5.353037	1.303113	5.520757	7.181770	-6.922620	5.328739	3.676023	4.479669
450	3	7.799592	-4.935957	-1.657161	6.959374	0.288188	7.799592	5.358718	-1.546452	-2.948415	5.482130	7.799592	-1.021425	-2.419872	6.943971	0.288188
451	3	7.225508	-9.960941	2.589092	6.100657	2.560891	7.225508	6.459133	0.543239	0.906332	6.644640	7.225508	1.155705	-0.805050	4.219221	2.658091
461	3	6.397489	4.140294	-2.037563	-2.483633	8.320953	6.397489	-4.027543	-1.751614	4.112055	2.488107	6.397489	-7.467876	4.280835	2.111820	7.963591
