1	2	9	6.786898	-8.278779	2.504419	5.335297
1	2	1	6.786898	5.737097	1.343205	0.532878
2	1	10	8.462236	4.634609	-6.081873	0.088748
3	1	10	8.109772	-5.376467	-0.813506	5.448415
4	2	3	7.417560	6.359682	-0.592598	0.832354
4	2	7	7.417560	-1.989925	1.139288	3.425618
5	1	10	6.372211	5.486214	-2.892361	0.280783
6	1	10	2.098850	-10.098877	1.884830	4.004556
7	1	10	7.369271	-7.675331	4.020661	2.570359
8	2	6	7.405512	-6.015588	0.755836	5.003683
8	2	4	7.405512	5.159646	-0.444033	2.907820
9	1	10	5.945370	5.911896	-3.408380	2.175084
10	1	10	4.113903	-6.917100	0.946017	3.041470
11	1	10	7.057056	4.603430	-3.099192	-0.037473
12	2	6	2.410671	1.242346	-2.928446	3.364000
12	2	4	2.410671	-4.876066	0.701214	4.332842
13	1	10	5.462961	-9.138417	-0.189884	5.507503
14	1	10	6.666234	3.030738	-0.513717	2.336400
15	2	8	6.608119	-4.205449	-2.722152	4.228313
15	2	2	6.608119	5.427412	-4.653120	1.539131
16	1	10	6.793916	-4.151879	4.320702	3.697194
17	1	10	4.400902	-11.084099	5.113446	2.321325
18	1	10	6.264959	5.417045	-5.651258	2.185665
19	1	10	6.498198	7.021518	-0.674764	-1.031746
20	2	7	7.687974	-5.849553	0.839153	4.145481
20	2	3	7.687974	5.125023	0.001880	0.807491
21	2	8	7.136057	-3.254954	-3.546795	3.595702
21	2	2	7.136057	4.663785	-2.836263	0.139783
22	1	10	6.016477	-9.786839	4.188453	4.038996
23	1	10	6.804917	-7.889254	-0.008201	5.112837
24	2	8	6.180528	-6.183350	1.263944	4.091295
24	2	2	6.180528	7.029540	-1.921285	1.858687
25	1	10	8.454184	6.678396	-5.451799	0.894863
26	1	10	6.628423	-11.693030	1.099861	3.936653
27	1	10	7.563352	4.936911	-2.391358	0.930636
28	1	10	7.012752	-8.817249	3.664813	4.102257
29	2	7	7.090788	-2.666737	-1.411989	2.846734
29	2	3	7.090788	4.311938	-6.056019	0.356521
30	1	10	3.402800	-5.078662	5.790628	4.375023
31	1	10	6.683647	6.372475	-7.085565	-0.764759
32	1	10	5.043146	-15.096565	-1.032396	2.388185
33	1	10	7.856554	-1.868797	5.725542	2.839714
34	1	10	6.497442	-7.346425	5.070329	3.935203
35	1	10	5.986093	-2.635957	6.813796	-1.774960
36	2	4	7.259856	3.464207	0.360445	-3.772865
36	2	6	7.259856	-5.233519	6.152040	2.078688
37	1	10	7.413225	5.729696	-9.290351	3.531470
38	1	10	6.498198	7.021518	-0.674764	-1.031746
39	1	10	6.957527	3.608550	-2.341025	2.317001
40	2	5	4.798580	3.574996	-0.674333	0.565019
40	2	5	4.798580	-4.230807	3.182200	3.726992
41	1	10	9.336533	7.601352	-5.843405	-2.767211
42	1	10	5.774810	3.214240	-8.911612	-1.807901
43	1	10	2.893649	-8.161246	2.343102	0.597060
44	1	10	8.444345	5.035581	-6.397084	1.555009
45	2	9	5.163981	-6.260924	5.291466	2.316073
