2	2	7.483482	-3.865311	7.535041	7.148295	-8.966547	0.657320	6.015688	6.401785	7.483482	-0.884885	2.622878	1.024623	4.713997	4.723649	0.676907	6.619327
3	2	5.199194	1.270868	-6.610622	-2.357296	7.144951	5.949636	-4.564829	-0.063776	5.199194	-2.073436	2.127941	5.291966	-7.685701	2.604413	1.559249	5.617526
5	2	8.270705	0.542423	3.389851	2.638399	-5.120880	4.175232	7.603133	-0.330535	8.270705	-0.081630	-2.029310	-1.709487	7.313489	4.335478	1.671564	3.865904
6	2	5.526324	-2.322849	8.005543	3.305525	-6.786943	5.022392	8.800403	2.623207	5.526324	-2.247093	2.396692	-3.211174	4.367005	6.064657	4.230774	1.824690
7	2	7.735302	1.622085	-6.620918	-4.610212	5.957413	6.691237	1.584882	2.253012	7.735302	-2.601367	4.830524	7.055653	-9.336589	0.241898	7.305194	3.608994
8	2	8.157773	-2.015320	5.650283	6.951491	-11.148754	-0.920536	7.099838	4.828000	8.157773	-0.970405	-0.035930	1.025611	3.102441	3.159631	3.588792	6.502991
9	2	5.113105	-8.335468	7.277636	4.788527	-13.174489	2.798846	7.962501	4.791939	5.113105	-0.770543	-0.728468	-2.049511	5.900108	7.772053	3.692075	3.778290
10	2	5.362233	-3.405556	6.255926	5.172554	-9.023316	3.953371	6.787689	-2.057188	5.362233	-4.627197	5.202102	1.751493	1.439838	7.103870	0.769387	1.389936
12	2	5.915705	0.991514	1.433318	2.601587	-3.140063	3.142864	5.420312	6.255842	5.915705	1.922300	-2.389133	-4.011948	4.666355	5.665568	-0.368613	3.494105
15	2	6.801355	3.257664	0.753560	3.145082	-11.472365	2.614348	7.319179	-0.690403	6.801355	3.143154	-1.604575	-3.124539	6.763272	7.024867	0.875803	0.083770
16	2	7.676073	1.490094	-1.748950	-4.946108	5.637980	8.991536	0.290784	-1.773670	7.676073	0.782565	4.276086	1.968357	-5.383461	8.283657	5.944696	-2.845944
18	2	8.690551	0.600980	-4.220519	-5.364279	4.536127	5.000551	0.495946	4.773089	8.690551	1.707037	-1.259087	0.986215	-6.499803	4.999663	6.916205	1.520682
20	2	8.778047	0.939659	-2.489486	-2.156484	5.039703	6.991101	2.730537	-3.405499	8.778047	-1.201689	4.683238	7.263911	-7.400067	3.816776	5.770621	-0.828069
23	2	7.359138	0.346861	2.187672	5.599121	-10.139209	3.549586	6.174159	-2.820405	7.359138	0.787305	-4.144912	-1.227204	6.240643	5.604990	-0.340263	0.595160
25	2	9.145919	3.456442	1.807911	4.541615	-6.564374	6.172473	7.427048	-1.642603	9.145919	3.455922	-4.351561	-0.855732	7.143361	6.772159	3.951798	1.755936
26	2	7.873724	2.562286	-3.875846	-0.750829	7.751834	2.828699	-0.091680	6.927099	7.873724	2.460907	-0.257067	4.110633	-6.701415	1.191762	6.394301	5.407185
30	2	5.073397	-6.140107	7.114130	4.751039	-5.038973	3.187971	7.886951	3.996910	5.073397	1.906316	-4.877263	-6.452558	8.618957	6.816103	1.531754	0.491091
31	2	4.717662	-0.679968	6.153402	2.719226	-13.160138	1.475868	8.172143	-2.092657	4.717662	-0.745837	3.930748	-3.033448	5.198292	5.877485	1.729023	-1.282969
33	2	4.894592	0.424942	-3.396610	4.452845	-10.005262	-0.091824	6.599127	3.153910	4.894592	-0.954775	-5.471819	0.525622	4.465531	2.453599	0.973533	5.927973
34	2	6.577333	0.920976	-3.668373	-4.796676	6.502420	6.375421	2.996322	2.474245	6.577333	-3.090916	-1.521276	1.235399	3.949079	3.544050	2.996322	6.327897
36	2	4.793249	-0.506409	4.480555	7.824248	-7.551979	1.901120	7.846519	-1.919514	4.793249	-0.030556	-0.221546	3.710460	2.621154	4.900162	3.291574	0.249070
39	2	7.165873	-1.580191	6.778592	1.197543	-5.178120	6.852529	3.804074	5.423004	7.165873	0.813741	-2.275220	-5.286440	6.074071	7.192751	-2.656386	5.294591
40	2	6.725315	1.122982	-0.847880	-1.416864	7.928005	8.134018	3.345031	2.539916	6.725315	-2.007630	7.526377	7.175737	-8.634105	4.932232	7.271135	3.324849
41	2	6.284694	1.906549	-3.536848	-9.011139	6.556503	7.046433	-0.287609	-2.148588	6.284694	-0.695656	1.939690	-3.798676	-3.593968	7.010875	5.350770	-4.388634
42	2	8.801298	-4.559454	7.222351	6.955810	-11.791306	2.904230	5.866563	4.268140	8.801298	-3.114070	3.749748	1.958255	6.665419	6.367235	1.244023	6.659157
44	2	6.962988	-3.390129	5.976326	3.696869	-9.557020	3.448725	5.611393	3.973918	6.962988	-0.941471	2.638155	-1.667863	3.044056	5.868345	4.152905	4.706426
46	2	5.712565	-0.784491	0.422671	2.013858	3.762481	7.369296	-1.044435	5.345850	5.712565	-4.303635	7.270724	6.903802	-12.960362	2.068336	2.127971	8.465627
47	2	8.134018	0.617192	0.410359	2.226556	5.100586	2.265542	3.668539	4.240436	8.134018	0.862640	4.531438	6.906167	-3.734527	-2.614358	5.806804	-1.705210
51	2	8.363223	-0.335405	0.135486	1.567038	5.877800	2.419937	2.158724	5.755321	8.363223	-3.152353	6.693731	5.337080	-10.513095	-1.542231	6.883825	3.642597
53	2	3.996809	-5.906659	6.932275	7.002479	-17.128131	-0.897865	7.855735	1.798538	3.996809	-2.156399	2.327914	0.272050	6.008610	5.369187	3.283538	3.293101
