1	2	86.446226	62.347697	76.956303	18.667552	0.454045	0.876784	0.657706	0.954448	2.201834	6.000000	0.010528	1.052111	3.000000	16.644798	114.720908	1.000000	64.789748	15.511244	3.000000	0.015724	1.444297	3.000000	0.011250	69.502401	3.000000	0.014012	0.242253	1.000000	0.010504
2	1	56.452641	96.853054	24.473683	88.891229	0.739704	0.956380	0.773940	0.893558	0.761880	1.000000	0.014671	1.558790	4.000000	12.903771	107.879933	5.000000	87.452054	6.568979	2.000000	0.010362	0.839203	1.000000	0.018931	65.682449	1.000000	0.014656	0.164873	3.000000	0.019145
3	1	18.486187	7.634406	95.313252	19.375762	0.557089	0.773170	0.312003	0.269162	2.445270	5.000000	0.015359	0.623025	2.000000	78.674134	122.955867	3.000000	14.199223	7.627303	5.000000	0.056300	1.420063	1.000000	0.020105	174.080877	1.000000	0.015359	0.857822	3.000000	0.942322
4	1	11.111897	51.676644	36.407123	10.144372	0.160313	0.957393	0.267052	0.557089	1.342461	1.000000	0.010361	0.124120	1.000000	69.237284	171.925800	3.000000	20.179777	11.449816	5.000000	0.041769	0.832759	1.000000	0.027601	135.376553	6.000000	0.012796	0.395039	4.000000	0.019820
5	1	1.351868	86.138867	52.100203	28.424994	0.543351	0.441607	0.940227	0.834406	0.475962	2.000000	0.089562	1.060053	3.000000	19.842457	21.428921	4.000000	41.504555	26.546083	1.000000	0.010846	0.888667	1.000000	0.029840	71.537214	3.000000	0.010410	1.536283	4.000000	0.012400
6	2	21.172972	81.792918	23.404649	30.466263	0.405835	0.669284	0.797715	0.876784	8.243872	6.000000	0.011243	1.249651	3.000000	38.525077	33.687282	3.000000	14.910229	23.598453	1.000000	0.037856	0.667410	5.000000	0.025530	92.565443	4.000000	0.015727	0.637050	2.000000	0.011442
7	2	92.372332	60.475656	18.462887	8.440068	0.835805	0.763198	0.810507	0.419315	2.800470	6.000000	0.025493	1.328179	4.000000	87.948516	42.231130	5.000000	36.443451	18.000131	1.000000	0.022000	0.562621	3.000000	0.010528	114.765887	3.000000	0.060079	1.262515	4.000000	0.015435
8	1	78.122193	61.133637	13.136745	1.843853	0.921827	0.900867	0.433942	0.405901	1.804755	1.000000	0.025269	0.854531	1.000000	79.019859	77.532068	1.000000	12.520215	25.314035	3.000000	0.018957	1.483346	5.000000	0.051753	153.550870	5.000000	0.012958	0.111313	3.000000	0.020086
9	1	1.351868	86.138867	52.100203	28.424994	0.543351	0.441607	0.103199	0.873990	6.889127	5.000000	0.015963	0.461682	1.000000	18.768052	89.781217	3.000000	9.557070	22.790421	4.000000	0.024653	1.517041	3.000000	0.017940	147.525629	2.000000	0.089562	0.058455	3.000000	0.050397
10	2	25.155947	85.697847	95.728248	91.171669	0.506870	0.298461	0.660636	0.624923	10.232395	5.000000	0.013906	1.612928	4.000000	34.829030	106.661970	1.000000	81.745643	28.826487	2.000000	0.013163	1.301145	5.000000	0.049314	73.864651	2.000000	0.015711	0.805077	4.000000	0.064303
