78	4	5.274718	4.748237	3.700418	-6.629327	5.274718	-0.356210	5.913329	-3.911168	5.274718	-10.643252	5.936719	5.391439	5.274718	-5.427143	5.936719	-1.311582
494	4	7.088240	3.236261	-0.018404	-5.033440	7.088240	-2.508993	5.849666	1.454454	7.088240	-5.877260	5.988203	1.454479	7.088240	-6.078377	5.988248	6.883086
619	4	8.528835	-7.558735	6.318968	1.915625	8.528835	4.925554	0.839575	-4.113606	8.528835	-12.567329	6.318968	8.263817	8.528835	-1.176590	6.158724	-1.148793
739	4	7.469350	-10.397182	7.886861	5.440425	7.469350	-6.196134	7.886859	2.529655	7.469350	5.590780	1.493310	-3.954861	7.469350	0.801377	6.242652	0.652998
745	4	7.684828	4.505855	-1.274396	-3.450853	7.684828	-11.060464	5.130028	7.789917	7.684828	-0.927929	4.634014	-0.029837	7.684828	1.168943	-1.085609	5.074467
794	4	8.607242	-0.608156	2.907434	4.775369	8.607242	7.744036	0.479978	-3.204167	8.607242	7.653793	0.479978	2.180109	8.607242	-7.142085	3.024824	5.897114
899	4	5.744488	3.096845	-0.005236	4.935822	5.744488	4.515998	-0.005236	-1.806474	5.744488	-8.865249	3.819641	6.882776	5.744488	-6.149135	3.819227	0.380935
920	4	5.245972	-1.642581	7.535680	0.533255	5.245972	-1.755371	7.560626	5.778370	5.245972	-7.667712	7.904744	5.778889	5.245972	-7.551458	7.904190	0.535145
987	4	6.425463	-6.153429	5.151323	-0.648181	6.425463	3.159698	-0.681529	-5.696464	6.425463	-0.216013	4.405585	-0.829451	6.425463	-7.454552	5.151323	4.443843
991	4	6.438732	4.426428	1.626672	-1.730249	6.438732	-4.029880	7.183269	-1.552718	6.438732	0.862732	1.646904	4.391596	6.438732	-7.701563	7.183276	4.544981
1052	4	5.216282	-7.067208	7.989535	7.118445	5.216282	5.655529	2.590663	-4.921756	5.216282	-4.858285	7.989466	0.757335	5.216282	0.712298	5.503711	-1.309011
1058	4	5.099089	-6.001449	6.406983	1.453429	5.099089	0.253525	5.402431	-1.341218	5.099089	-11.103316	6.406987	6.304748	5.099089	6.156027	0.042970	-2.869958
1113	4	7.340985	6.465632	-3.030377	2.583383	7.340985	6.946519	-3.030338	-4.182968	7.340985	0.915829	-3.004269	6.179968	7.340985	-5.368476	1.421311	8.230774
1248	4	1.688974	-0.566127	7.153050	0.310700	1.688974	4.876003	0.990344	-5.926804	1.688974	-5.260143	7.217535	0.828080	1.688974	-8.808248	7.217535	6.423177
1380	4	5.904939	4.843956	0.379757	-5.231512	5.904939	-12.105628	6.087131	6.709244	5.904939	-7.286377	6.085377	0.171546	5.904939	-0.052532	1.842983	5.675152
1384	4	7.042928	-2.688034	7.118956	0.304923	7.042928	-9.832885	7.119068	6.947420	7.042928	4.362723	1.392530	-2.576697	7.042928	3.639324	1.392789	3.984146
1665	4	5.644543	-9.899307	3.871637	5.029793	5.644543	5.695015	1.389627	-5.622275	5.644543	-3.864029	3.870869	-1.100283	5.644543	-0.616441	1.403439	4.711683
