5	3	7.931446	-1.019741	6.365196	5.644705	-10.564173	3.899775	7.149612	0.622250	7.931446	1.445076	-4.892949	-4.575070	7.713148	6.488407	1.294897	2.793632	7.931446	1.629051	0.079194	1.310175	-2.639038	6.153049	7.079279	-2.476834
11	3	5.345312	0.969909	-0.121240	-4.322765	1.639741	7.302246	5.923758	-1.380588	5.345312	-5.855112	7.058795	6.909396	-11.953465	1.773256	7.664855	4.053825	5.345312	0.969850	-1.905481	-4.695964	6.358046	7.302246	3.835003	0.405135
13	3	7.405789	0.991612	-4.817073	-2.379653	6.312165	5.471673	-0.286853	2.245772	7.405789	-5.050295	6.826861	6.820482	-0.872108	0.072949	3.073321	6.759105	7.405789	-4.380043	6.873852	7.059930	-4.025056	0.072945	3.691396	4.652709
26	3	7.416344	1.644269	-5.519475	-4.697457	7.000086	7.220500	0.502034	5.527949	7.416344	-2.421310	1.869230	-0.962774	4.810595	7.151634	0.502034	5.576360	7.416344	-2.422480	5.880368	5.678797	-11.775133	4.669990	4.825015	5.817531
30	3	6.376354	-4.230371	3.426500	2.226560	1.925698	2.356958	-0.374800	5.150093	6.376354	-7.318712	6.134020	8.055993	-6.986588	1.041203	4.225541	4.390690	6.376354	1.495230	-2.297913	-2.659847	7.766600	5.992238	-1.279951	1.665621
36	3	8.059235	0.257712	2.007620	5.874932	-7.480073	1.409856	8.598927	2.422105	8.059235	-1.006203	1.933570	6.426527	-2.397637	1.379137	4.665776	7.245409	8.059235	0.504546	-2.571762	-0.176816	5.772871	6.794901	3.744047	2.021001
45	3	7.397332	-0.986882	2.399288	2.192361	6.731961	3.957389	2.879095	6.010013	7.397332	-1.700779	8.618374	6.260879	-6.942374	-2.335321	7.970005	2.832570	7.397332	-1.701038	8.497074	6.251168	-3.428228	-2.335310	7.868552	2.833817
56	3	3.063169	-1.466222	7.825930	7.633431	-8.324610	1.183699	7.073476	-0.480373	3.063169	-0.943617	3.561415	2.566701	5.560706	2.662125	2.867186	1.125980	3.063169	-1.173373	4.884131	4.619837	2.681002	1.743663	2.867941	1.524044
75	3	8.510756	-0.028080	0.193309	1.375314	-6.153536	2.576471	4.525576	7.670899	8.510756	-0.028053	-5.643022	-3.494805	4.502595	3.190673	-1.633216	7.672767	8.510756	-4.630807	4.650892	6.540990	-15.293062	-0.722200	4.525733	7.673727
115	3	5.196275	-1.904383	5.388203	4.464070	-10.043655	0.968736	7.778939	-0.257409	5.196275	0.337298	0.409636	3.026051	-6.297442	2.658250	7.778939	-0.309010	5.196275	0.398983	-6.414494	-3.131938	8.848531	7.195649	1.384712	-0.980521
128	3	5.929882	2.860791	0.377606	4.812666	-12.127191	5.401736	6.321057	1.417171	5.929882	2.184240	-5.948280	-0.084359	5.213465	6.995700	-0.154498	4.400306	5.929882	-0.459899	5.420426	8.534845	-13.051131	2.885483	6.321057	4.595979
131	3	7.486630	-0.154388	-2.425364	-2.549242	1.586262	4.992436	0.967678	7.037869	7.486630	0.324640	-0.447481	-1.160485	-0.327926	4.992433	4.408649	5.041119	7.486630	0.863437	1.450332	0.182243	-4.713648	4.992314	7.287947	1.143226
135	3	5.637165	-1.132840	-0.786684	-3.213277	4.174358	6.462333	0.579176	1.147267	5.637165	-4.717750	6.445148	7.417113	-12.012698	0.011334	6.315059	3.525751	5.637165	-1.285498	5.285732	1.813940	-11.537927	6.443652	6.315059	-0.277602
140	3	7.852824	1.271992	2.647888	2.687696	-2.956668	6.396464	7.267300	3.743038	7.852824	-2.208208	5.420153	4.783150	-6.240343	3.156347	7.267301	5.599711	7.852824	0.825271	-0.783018	-2.255168	3.639528	6.703773	2.681526	5.225681
160	3	7.383098	-0.648221	-3.950471	1.438050	6.239518	5.950417	1.224367	3.040375	7.383098	-1.211606	-1.793504	5.333897	1.792979	2.575356	1.235564	6.310029	7.383098	-1.123280	2.685716	6.979269	-8.443782	2.544744	6.545996	4.904019
