1	1	7.258256	5.549380	-1.569739	-5.854928
2	1	3.792898	-15.201680	7.310742	6.877843
3	1	3.828515	-9.951451	6.785166	-2.587362
10	1	7.264129	7.414206	-4.578053	2.987982
19	1	8.489264	6.490660	2.103592	-4.382596
20	1	5.653532	-18.232462	7.138602	7.669250
23	1	5.861169	-13.569556	6.036505	7.395927
26	1	6.135128	4.949668	0.226728	-5.197748
27	1	4.513838	-13.388851	5.938346	8.478951
30	1	6.011203	7.347407	-2.819427	-8.379856
31	1	3.449928	-10.942570	8.223018	7.117437
33	1	6.135128	3.978392	-0.481427	-4.568400
36	1	3.179902	-9.535806	6.233218	-0.276377
37	1	7.019089	-10.707161	6.216080	6.826761
42	1	4.101341	-14.574370	6.165796	7.396031
43	1	8.797086	7.555077	-4.187659	-5.982953
51	1	7.452773	7.500690	-4.783649	-7.093368
52	1	3.417314	-11.295358	7.378326	6.165768
53	1	7.264129	8.256334	-2.092314	-3.405446
54	1	5.020702	-13.213167	8.305548	6.064092
55	1	7.619343	8.080107	-2.564861	-6.567424
59	1	2.474575	-14.889093	3.040562	5.811325
61	1	6.220540	6.692537	-4.647420	-3.985833
63	1	7.572017	-6.779252	6.861361	-1.478580
64	1	7.491591	5.462425	-2.279963	-10.645930
75	1	5.771289	5.501404	-2.373643	-8.463330
79	1	8.295321	6.098079	-1.738095	-6.240138
81	1	4.910022	-11.718611	0.303598	4.108655
82	1	6.165083	-5.623466	7.013662	-2.519731
85	1	3.671514	-17.957808	6.976420	6.215536
88	1	5.661452	-10.759480	6.602639	4.968611
101	1	6.549397	-10.462015	5.227070	7.370779
102	1	7.854077	7.110988	-3.650691	-1.407621
103	1	5.383952	-15.734115	3.964018	7.646186
106	1	8.895734	6.510912	-5.388143	-7.030457
108	1	8.084135	6.682237	-1.318860	-1.622784
110	1	6.534247	-11.299882	5.795163	8.040379
115	1	9.018718	-6.450467	1.140410	6.606515
117	1	5.912333	-13.219976	5.351914	7.279792
118	1	8.419013	7.517249	-4.659359	-3.641708
129	1	6.473791	7.444132	-5.104795	-5.683877
131	1	4.499058	-13.314362	7.019209	7.884279
132	1	7.210069	-9.346181	0.894753	-4.003741
133	1	2.543664	-9.286048	5.830387	-3.258583
134	1	5.136221	-14.050411	6.383337	9.096863
136	1	5.248683	5.770758	-4.827903	-9.940581
141	1	4.281589	-11.800409	5.526859	3.112234
145	1	8.189079	7.008824	-2.966600	-0.230886
147	1	5.514698	-10.506699	5.182139	2.654011
148	1	1.698624	-5.547456	4.932958	-3.348350
150	1	6.666203	-14.893172	5.686801	6.765059
