120	4	6.547790	-4.780323	0.764569	7.555420	1.356532	6.547790	2.276322	-3.203744	6.355900	2.037671	6.547790	-5.793860	2.529119	3.503082	5.896545	6.547790	7.385183	-3.636578	2.280544	6.767883
334	4	6.250690	-6.130978	0.372205	6.776117	0.760996	6.250690	3.926708	1.395916	-4.689550	6.152620	6.250690	-1.024956	6.644757	1.571323	6.148142	6.250690	-5.359345	6.644781	1.931786	6.137064
344	4	6.973935	-6.739752	3.899054	0.630902	6.361877	6.973935	4.853121	0.509775	-5.301798	6.362255	6.973935	-5.796660	-1.885358	5.852440	0.183089	6.973935	-0.699906	-4.975648	5.800180	0.183124
375	4	5.666663	2.854428	-1.853519	-5.378658	7.691627	5.666663	-7.083701	4.391091	0.755833	7.691603	5.666663	-9.897001	4.099028	6.037689	2.748775	5.666663	-0.695318	-2.139417	6.005650	2.748876
485	4	6.198153	-1.017117	5.916011	1.207129	7.107616	6.198153	-1.500342	0.667569	7.509916	1.425756	6.198153	-8.097480	6.542219	1.600825	7.107511	6.198153	-8.386480	1.031539	7.802203	1.425748
503	4	6.931209	6.340826	-0.230445	-2.463129	6.555256	6.931209	-1.588495	2.272233	4.239511	3.879194	6.931209	-1.333756	2.037541	4.373984	3.573064	6.931209	-6.579253	2.730082	5.348545	3.080212
659	4	9.707763	-6.354763	-5.070396	5.684684	0.734617	9.707763	5.116430	-5.127262	-2.821323	7.061417	9.707763	-3.233235	1.410697	0.039108	7.058395	9.707763	2.763209	-11.482988	2.851221	2.379017
834	4	5.376021	-2.384640	0.316848	6.230009	1.535458	5.376021	4.687275	1.456937	-2.594915	5.218686	5.376021	-2.563179	1.999862	5.992042	2.105788	5.376021	-2.515955	1.341136	6.112324	1.861733
889	4	6.358674	-8.471132	2.487317	6.435792	1.280396	6.358674	1.873567	0.507200	4.820914	1.942636	6.358674	0.319997	1.494517	5.039337	2.474708	6.358674	0.711374	1.996975	4.641483	3.351267
976	4	6.268702	-3.731744	3.081675	5.512129	-2.344810	6.268702	-3.807754	3.296182	5.415617	-2.161793	6.268702	-3.905432	3.169793	5.616393	-2.324678	6.268702	3.083775	3.214729	0.603998	2.417559
1080	4	4.282288	-2.828040	1.700366	7.414343	0.332286	4.282288	-5.285352	4.629525	2.413798	5.214960	4.282288	3.093835	-1.773932	-1.377157	5.268398	4.282288	1.354846	-4.584798	5.126305	0.822264
1106	4	7.517584	-5.094694	-7.224755	6.760052	1.029257	7.517584	0.889920	-13.799304	6.059489	1.036461	7.517584	-4.839805	-2.064887	1.121650	6.606706	7.517584	2.193053	-8.640185	0.383837	6.617897
1330	4	4.724109	-6.663761	2.401069	5.172462	3.062727	4.724109	4.736394	0.179944	-6.070834	7.152666	4.724109	-3.433754	6.012234	-0.059850	7.151943	4.724109	-0.395750	5.558362	-0.132232	7.152044
1341	4	6.931831	-4.991613	-0.818695	6.583084	1.430094	6.931831	5.005016	-3.587335	-4.239637	7.701746	6.931831	-10.121004	2.911459	0.106896	7.701745	6.931831	0.098674	-1.967550	4.903453	1.734956
1385	4	6.399951	-6.140071	-6.550985	6.653251	1.024085	6.399951	-5.629905	-1.184501	0.207329	7.155731	6.399951	5.055960	-6.854998	-5.415722	7.160296	6.399951	-1.010336	-6.999234	6.617195	1.027737
1388	4	6.613889	4.780188	-0.838289	-1.723191	8.699726	6.613889	-1.862432	-0.786307	7.965537	3.210083	6.613889	-6.271588	5.608138	8.505383	3.037701	6.613889	-5.682679	5.575824	3.253777	6.333769
1593	4	6.803954	0.773348	2.991167	3.643144	4.204768	6.803954	0.877930	3.391479	3.065601	4.649167	6.803954	1.249848	2.049691	3.290999	3.995933	6.803954	2.189777	3.243693	-0.762573	5.938561
1656	4	5.033991	-9.990778	3.095126	7.896036	-0.546644	5.033991	1.510131	-0.989264	6.384696	-0.546097	5.033991	5.979531	1.088291	2.940620	4.475673	5.033991	6.196877	1.721172	2.489227	5.166517
1691	4	6.871713	-1.580752	0.771211	7.224508	2.688681	6.871713	5.821612	0.122351	0.462851	6.265354	6.871713	-0.108118	0.399110	6.370531	2.842211	6.871713	-0.011989	-0.025148	6.865136	2.606853
1744	4	6.302884	5.165149	0.288492	-4.582685	5.569306	6.302884	-6.630826	3.744770	-0.246836	5.569306	6.302884	-6.434929	0.322726	6.154423	-0.617539	6.302884	-0.700233	-1.170780	6.045997	-0.616995
1914	4	6.559262	-4.427622	-1.114641	8.591255	-1.647109	6.559262	0.513608	3.617439	4.500158	1.677508	6.559262	-1.115077	1.982042	7.581508	-1.504211	6.559262	1.433266	-1.808290	6.436932	-1.435677
1932	4	6.460316	-5.353422	-1.626999	9.280115	-0.391510	6.460316	0.183247	-2.291750	8.909083	-0.390979	6.460316	5.877364	1.898855	1.569820	5.823079	6.460316	2.396525	3.037758	1.868033	5.792634
1940	4	8.065751	-5.246229	-3.861743	6.707929	0.929239	8.065751	6.329333	-4.250559	-4.568277	7.402419	8.065751	-4.753882	2.293908	0.156109	7.399485	8.065751	0.364721	1.190542	-1.015941	7.402368
2077	4	8.180067	-1.492246	2.029042	3.900012	2.447156	8.180067	8.140287	-2.620580	-0.854439	4.012341	8.180067	-7.077394	-0.918125	6.844246	-1.691538	8.180067	0.505196	1.141373	1.593562	3.954531
2081	4	5.467756	4.812774	-1.093352	5.306058	2.269315	5.467756	-4.987559	3.788071	7.899322	2.210211	5.467756	-1.053054	5.120047	2.034967	6.548822	5.467756	4.780323	0.922297	1.710409	6.549398
2146	4	8.250204	-5.111201	-0.658711	6.272018	0.408444	8.250204	3.251655	-1.813141	4.207346	2.108214	8.250204	4.209251	-2.016099	2.995343	4.520341	8.250204	4.666768	-1.542711	1.962841	5.128920
2150	4	6.827992	4.579474	2.497214	-2.491384	6.544508	6.827992	-4.160335	7.585587	-1.807336	6.544507	6.827992	5.312451	0.745057	2.360092	2.230900	6.827992	-3.099604	4.339461	3.043487	0.302406
2226	4	6.378097	-5.689350	4.718495	2.062281	6.841080	6.378097	4.094659	-0.622651	0.632421	6.874564	6.378097	-3.823771	-0.605562	6.315722	1.196717	6.378097	2.918300	-1.063610	4.852017	3.814994
2245	4	7.191264	-9.384448	4.941275	8.341436	-0.155489	7.191264	6.522965	1.680376	2.585251	5.402986	7.191264	5.485787	2.107659	2.254431	5.507915	7.191264	4.112792	0.596487	3.915292	2.853183
2356	4	9.003778	-3.855606	-1.341244	8.919733	3.281271	9.003778	2.535613	-2.606479	6.038618	3.874809	9.003778	2.461497	-2.473121	6.350564	3.697992	9.003778	1.518101	-0.691334	7.171907	3.631257
2400	4	5.424980	1.644620	1.221814	3.011401	4.927843	5.424980	-7.738705	5.653542	5.150311	4.663149	5.424980	-4.762055	2.424318	6.438932	3.414720	5.424980	1.461433	0.936291	3.635437	4.599721
2536	4	4.539241	-6.298730	3.436453	8.967483	2.254118	4.539241	-7.020719	4.658826	3.075052	6.815000	4.539241	1.960963	-0.364009	6.471587	2.389642	4.539241	2.004947	0.706637	0.527979	7.113817
2565	4	6.463577	-0.491333	4.355024	0.964383	7.056416	6.463577	-4.504816	0.924473	6.927466	0.703612	6.463577	1.628856	1.798063	-0.842444	7.053602	6.463577	-1.188524	4.809463	2.982933	7.026790
2601	4	6.687206	2.111093	3.461866	-0.899809	6.088340	6.687206	5.836006	1.145983	-0.219585	5.831675	6.687206	-4.271960	0.679074	7.581013	1.735006	6.687206	1.529651	4.071902	-0.400067	6.035754
2625	4	6.652213	-3.979717	-4.006454	6.253855	0.860086	6.652213	4.203265	-3.775835	-6.510997	6.488727	6.652213	-5.822200	2.582356	-0.072526	6.455612	6.652213	0.736233	-8.906835	4.979202	0.933246
2670	4	4.444334	-8.676016	2.698850	6.305648	1.676711	4.444334	-7.949717	7.013453	0.682404	7.603786	4.444334	-1.592435	6.262947	0.337509	7.650008	4.444334	-1.748105	2.000856	6.094407	1.676711
2727	4	6.930509	-3.567456	5.909395	1.800185	7.656990	6.930509	-10.125797	3.938145	6.675293	1.445307	6.930509	6.665227	-0.552474	-3.370037	7.744676	6.930509	1.481519	3.875719	-1.480575	7.744579
2803	4	6.452431	-12.963160	-0.443695	7.792313	-0.007442	6.452431	0.861105	-0.739321	1.128375	5.559364	6.452431	-1.916950	-1.516742	5.321397	3.767814	6.452431	1.889383	-4.030693	1.756955	4.843285
2806	4	6.486388	4.938790	-0.365272	-3.284106	6.866849	6.486388	-7.231444	-1.643422	8.977526	0.456682	6.486388	-0.791296	-2.176125	8.373351	0.461422	6.486388	-6.027782	3.906270	2.848763	6.622390
2867	4	7.921581	7.343633	-1.881510	-4.754403	5.509210	7.921581	-4.702295	4.443553	0.777311	5.499653	7.921581	-4.795654	-1.298044	6.262494	-0.973288	7.921581	1.248138	-3.773413	4.350688	-0.253417
3011	4	7.814130	-5.468093	2.113755	4.700472	4.165274	7.814130	-4.005054	-2.821116	4.042332	2.721783	7.814130	-4.069770	-2.769078	4.521129	2.001520	7.814130	-4.082666	-2.633559	5.070508	1.336710
3050	4	0.750435	4.280204	-0.556544	-1.937510	6.899494	0.750435	0.038074	-2.261707	6.637922	0.665161	0.750435	-2.356093	4.542459	1.645593	6.893832	0.750435	-6.116292	-1.384333	7.463426	0.641421
3146	4	5.948060	-4.896446	6.140530	-1.285505	7.792457	5.948060	-3.971461	2.066263	4.737086	3.921985	5.948060	7.135495	0.010661	-5.196552	7.792553	5.948060	1.087025	4.322640	-5.153753	7.792553
3238	4	7.079962	1.194799	-2.351468	3.538644	2.756234	7.079962	1.290539	1.314132	1.557460	6.342341	7.079962	0.695132	1.115944	3.025063	5.134487	7.079962	1.444533	-3.803614	3.175825	2.724066
3270	4	4.711727	-6.576425	-6.626467	6.783620	-0.440644	4.711727	0.107236	-2.395205	1.401369	5.364581	4.711727	2.458857	-6.688426	-1.987825	5.829067	4.711727	0.060407	-7.164969	5.635309	0.082085
3309	4	7.040787	5.400578	-1.528782	-5.332341	6.703171	7.040787	-1.831204	1.363798	1.004432	4.823907	7.040787	-4.551342	2.735395	1.377429	5.020487	7.040787	-3.716284	2.840353	1.043732	5.625159
