129	4	6.936287	1.107534	2.397085	3.525189	-4.885338	0.821252	6.750805	3.356997	6.936287	0.173312	1.927796	-0.138438	5.658123	7.107926	1.939641	4.849761	6.936287	-3.266951	7.060135	7.558296	-12.665784	0.725531	6.750812	3.358047	6.936287	-2.706594	4.295019	1.248527	2.127406	6.981944	1.968219	4.941004
246	4	7.275563	1.079876	-3.289503	-2.869020	6.829679	6.003234	4.198270	0.107425	7.275563	-0.388236	4.815797	6.375081	-11.015479	-0.078014	7.356573	0.447221	7.275563	1.080163	0.044431	-2.180126	-2.938090	6.003234	7.340818	-5.894193	7.275563	1.080163	0.044512	3.292055	-6.519372	4.445087	7.356462	-5.518641
474	4	7.941733	4.532623	0.825522	-0.052045	-5.732290	6.631025	6.701692	-4.774837	7.941733	4.490393	-3.820951	-6.405611	6.172255	6.631056	1.470219	0.491225	7.941733	-1.346950	6.826047	2.471502	-8.146244	6.597709	6.809744	-4.834850	7.941733	-1.371601	6.830864	2.522470	-2.618909	6.592716	2.272046	0.377017
614	4	6.902695	-1.560185	6.263510	6.759398	-13.891879	1.267774	7.682438	2.789034	6.902695	1.424772	0.545128	0.723237	-0.779436	6.941339	7.678709	-0.069973	6.902695	1.424229	1.602935	0.744152	-6.701439	6.941320	7.682438	-0.071801	6.902695	0.747985	-1.857932	-3.962848	4.777880	6.941648	1.801167	5.724607
618	4	4.639873	-0.936242	7.344466	6.829859	-12.897137	0.768896	6.075512	2.706196	4.639873	1.540976	2.648805	1.800832	-7.272008	6.028710	6.075512	-0.748586	4.639873	1.626774	1.397963	-4.843480	5.716619	6.931560	1.339183	-0.276604	4.639873	-0.764454	5.854908	0.358796	5.052853	6.908440	1.339183	-0.258443
714	4	6.378660	-1.496409	-5.238967	0.562999	3.091331	3.230991	2.067554	4.136273	6.378660	-0.372353	-0.685453	4.538627	-9.090265	0.250505	7.538546	1.066522	6.378660	-2.665783	5.311215	6.423708	-15.365432	-3.195288	7.538546	1.066747	6.378660	-4.799582	3.720803	1.002270	0.917228	3.230572	2.099249	4.058588
1011	4	3.744722	-4.656745	7.775516	7.560109	-11.810074	0.465641	7.181269	1.685688	3.744722	-1.677556	1.693432	6.664202	0.358818	1.107010	1.880048	5.252732	3.744722	-0.835233	1.831809	6.868871	0.323929	0.929330	3.036512	2.994397	3.744722	-1.566594	1.645620	6.646108	0.456998	1.110141	1.913688	5.118642
1045	4	6.335400	-0.796679	3.635629	-3.454183	7.764690	4.216594	1.431200	1.227351	6.335400	0.893028	0.253858	-4.228295	7.765487	4.216612	1.431196	1.227334	6.335400	0.965406	1.334616	1.825704	-5.155578	3.294232	7.983011	-1.571616	6.335400	-1.530249	4.847556	2.842384	-6.858260	1.236040	7.983825	2.364979
1133	4	4.591820	0.305986	0.184616	-2.215894	5.242719	5.681494	1.543959	2.230308	4.591820	-3.106922	7.198668	3.605060	-1.168341	2.386657	4.592314	4.847594	4.591820	-5.571039	7.243531	4.055279	-6.255547	0.679691	5.419410	5.489555	4.591820	-1.453630	7.163772	3.390470	-0.754280	2.452300	5.414069	3.190563
1190	4	5.394108	-0.717118	6.515164	5.303846	-2.904754	3.123401	6.370603	1.146696	5.394108	-0.594839	6.411974	5.277180	-2.860967	3.066910	6.383347	0.820357	5.394108	-0.637285	6.455627	5.300773	-2.887800	3.085817	6.379909	0.920679	5.394108	-0.074397	5.599407	3.664525	-2.129896	3.211764	6.385131	0.628575
