405	4	5.085114	4.843316	-0.194402	2.471961	5.085114	-6.038685	-0.541116	4.695759	5.085114	-0.410691	2.626694	3.464849	5.085114	-0.101326	2.796655	3.198066
660	4	6.499310	-1.557425	1.578926	4.180823	6.499310	1.878093	-3.007882	3.186634	6.499310	-0.315021	1.471564	3.694253	6.499310	-0.529620	1.795855	3.590639
1584	4	5.951829	4.967371	-2.133332	-0.619682	5.951829	-5.620962	3.383420	3.867687	5.951829	-4.865343	3.400307	3.012194	5.951829	-4.285880	1.999425	3.403380
2043	4	5.236404	-9.500524	3.481046	3.694290	5.236404	0.138272	-0.160518	3.535969	5.236404	1.343893	-0.792741	1.908662	5.236404	0.847774	0.718291	2.092197
2116	4	7.868542	-6.767812	-0.448334	4.941023	7.868542	-0.754222	0.376928	4.435285	7.868542	-0.507489	0.202290	4.350216	7.868542	-0.504241	0.800393	4.230549
2411	4	5.902769	-0.293589	4.139044	0.089899	5.902769	-2.694256	0.149322	3.333391	5.902769	-2.400068	4.447545	1.441126	5.902769	0.646429	3.327875	0.089248
2658	4	4.822507	-1.835545	1.100676	3.043379	4.822507	-2.195642	2.472808	2.788971	4.822507	-3.129876	1.728505	2.987402	4.822507	0.972035	0.618826	2.694363
2918	4	4.673983	-3.503554	0.636365	4.202001	4.673983	3.278184	0.462267	2.194022	4.673983	3.828395	0.294625	2.036692	4.673983	2.976605	0.632881	2.191232
2964	4	6.112840	-0.821429	1.315857	4.984170	6.112840	-0.438506	0.951280	5.022847	6.112840	1.074704	1.560221	3.830315	6.112840	1.250056	0.149288	4.562426
4329	4	6.067953	1.810693	0.610522	0.705508	6.067953	-7.116326	-0.029319	3.537420	6.067953	4.404789	-1.337539	0.656075	6.067953	4.002251	-0.305450	0.215932
4407	4	5.974854	-5.957605	0.906580	4.005378	5.974854	2.006859	1.356134	1.080670	5.974854	1.442529	1.783968	1.097582	5.974854	0.980283	2.141000	1.182250
4479	4	7.501394	-5.270548	-1.356265	4.667882	7.501394	1.001992	-0.570332	3.936498	7.501394	1.948308	0.615918	2.966405	7.501394	1.837287	0.988294	2.677830
4719	4	6.248457	-0.153715	2.447542	3.320044	6.248457	-7.050570	2.062404	3.563407	6.248457	2.975033	0.123828	2.016790	6.248457	0.370079	2.312887	3.060328
4793	4	8.918344	0.424579	0.660993	4.318885	8.918344	1.148133	-0.290604	4.036561	8.918344	0.942888	-0.228704	4.231105	8.918344	1.226844	-0.264515	3.938198
4855	4	7.584857	-4.589648	1.484751	4.646051	7.584857	0.522464	1.139256	4.292975	7.584857	0.460862	1.071997	4.405428	7.584857	0.120669	1.059699	4.583486
4883	4	7.221179	-0.183531	1.129112	2.017748	7.221179	-1.706885	2.968638	2.429325	7.221179	-1.136459	0.918563	3.707607	7.221179	-1.081273	2.647155	1.669141
5051	4	5.131835	0.769019	2.127230	2.984409	5.131835	0.995784	3.220259	2.207715	5.131835	0.861325	1.290018	3.085468	5.131835	1.142314	3.238873	1.854924
5395	4	6.887481	7.702778	-2.428702	-0.636936	6.887481	-2.106783	3.303308	2.222208	6.887481	-1.648345	3.709054	0.515549	6.887481	-2.337169	2.859984	2.728760
5582	4	5.703761	-1.957254	1.713378	4.370077	5.703761	-1.188187	3.011250	3.411808	5.703761	-1.404995	3.155472	3.610963	5.703761	-1.800803	2.798346	4.068253
5780	4	6.275940	2.278943	-0.528003	0.484623	6.275940	-0.740853	3.587453	3.070193	6.275940	-0.670036	3.199721	3.195227	6.275940	-0.910473	4.122219	2.928170
5794	4	4.129526	-1.799958	5.536114	1.521350	4.129526	-3.760209	3.732165	3.519165	4.129526	-2.313817	3.235974	3.336602	4.129526	-2.482984	4.992661	3.240136
6094	4	6.601481	0.995442	0.489120	3.224393	6.601481	0.013676	3.991993	2.708250	6.601481	-0.416478	3.303489	3.464104	6.601481	1.144437	2.132960	2.556428
6107	4	6.595696	-1.957280	2.943330	2.950797	6.595696	-3.127108	1.260198	4.828143	6.595696	-0.893759	1.442275	3.521170	6.595696	-1.638344	2.751696	2.884486
6141	4	5.529282	-3.999775	0.659295	3.531439	5.529282	1.231162	1.249857	2.017340	5.529282	1.311593	1.631683	1.483431	5.529282	2.008723	1.626956	0.950217
6250	4	6.006716	0.070379	0.584195	3.453710	6.006716	0.746326	0.416316	2.992221	6.006716	0.791437	0.009017	3.160255	6.006716	0.264095	0.943528	3.206158
6565	4	5.441285	2.341891	1.439150	-0.008883	5.441285	-2.943942	4.047591	3.942662	5.441285	0.426387	2.071243	2.286657	5.441285	-9.346065	4.793637	3.943200
7089	4	7.081077	2.050239	-1.437769	2.146911	7.081077	2.507482	-1.328844	1.747000	7.081077	2.701102	-2.256447	2.095281	7.081077	2.435816	-2.467779	2.405988
7267	4	5.770120	3.281643	-1.958934	2.754356	5.770120	-2.299274	3.055170	2.783371	5.770120	-0.967625	2.633461	2.901360	5.770120	-4.548550	2.197613	3.798706
7272	4	6.838980	-3.814052	1.679217	3.896988	6.838980	-1.859960	2.377328	3.895828	6.838980	4.151240	0.501283	1.709913	6.838980	1.196776	2.693718	-1.251585
7395	4	7.039371	-3.415631	0.604680	4.131673	7.039371	2.803467	2.395897	1.492274	7.039371	3.126273	0.293136	2.738611	7.039371	1.319985	1.653219	2.712567
7426	4	7.233548	3.491626	0.100429	0.861943	7.233548	2.269739	0.905419	0.859958	7.233548	3.914400	0.227806	0.748372	7.233548	2.889968	0.981828	0.665939
7438	4	7.877518	2.726281	-1.560108	3.420262	7.877518	4.104009	-0.682908	1.754561	7.877518	0.307900	2.026602	1.778197	7.877518	1.365060	1.760358	1.269962
7485	4	3.485483	2.631796	1.395460	0.996237	3.485483	1.620458	2.192126	0.552037	3.485483	-4.015940	2.328517	3.966304	3.485483	1.583438	1.045154	2.178111
7784	4	8.564124	0.075337	0.338385	2.517068	8.564124	0.750093	-0.528102	2.361004	8.564124	-2.339593	0.473870	4.006849	8.564124	-2.544029	0.897536	3.807809
8189	4	6.162027	0.150154	4.683273	-0.690665	6.162027	1.793829	3.540458	-0.935502	6.162027	-1.214766	3.117987	2.263336	6.162027	-0.012663	4.766044	-0.510648
8225	4	6.934380	3.067773	-0.361173	2.026258	6.934380	0.481667	0.511627	3.449475	6.934380	1.266746	2.038737	1.813993	6.934380	0.633933	1.180137	3.006573
8375	4	4.778984	-1.507767	2.089191	2.653586	4.778984	-4.389020	2.805097	2.731789	4.778984	-3.284551	2.375914	2.726212	4.778984	-0.099481	1.975816	2.438062
8381	4	4.118709	2.096394	1.687299	1.004659	4.118709	-10.079718	3.054016	3.768788	4.118709	2.378473	1.566444	1.331805	4.118709	1.616494	1.774239	0.829092
8551	4	5.460503	2.514455	-0.831585	1.337044	5.460503	2.014499	1.243111	0.959291	5.460503	-4.194547	0.249369	4.227818	5.460503	1.143915	0.667720	1.936409
8650	4	7.101985	1.745606	2.319003	2.007587	7.101985	2.463300	0.621836	2.415037	7.101985	0.821689	2.260295	2.948817	7.101985	0.411030	1.970986	3.322544
8661	4	7.712907	0.580147	1.093043	1.457332	7.712907	-6.337773	-0.576722	3.076195	7.712907	-0.513669	1.608082	2.649565	7.712907	0.505132	1.576236	1.080289
8663	4	4.815323	1.654049	0.888745	3.337604	4.815323	-0.715562	1.334845	3.917932	4.815323	1.557168	0.435527	3.676296	4.815323	1.916326	0.490970	3.482837
8699	4	8.118143	3.033161	2.317484	0.398923	8.118143	3.402253	2.094195	0.580937	8.118143	3.652895	1.781858	0.840890	8.118143	2.625055	2.478048	0.298264
8954	4	6.935405	6.252994	0.668373	-2.874162	6.935405	0.664369	3.608769	1.088904	6.935405	0.954612	3.478619	0.603507	6.935405	0.639238	3.188487	1.289347
9031	4	3.451481	0.301397	1.295439	4.031294	3.451481	0.239642	0.889873	4.232568	3.451481	0.732845	1.438522	3.421035	3.451481	0.831896	0.626962	3.701525
9054	4	6.823611	0.104634	2.597229	3.899226	6.823611	0.054696	3.424508	3.723283	6.823611	0.303658	3.561179	3.616707	6.823611	1.560853	3.502941	2.268584
9123	4	7.106307	2.753804	-3.819870	1.015022	7.106307	3.112844	-3.973115	1.118563	7.106307	3.090308	-5.308278	1.764096	7.106307	2.073719	-3.629101	0.836300
9162	4	7.800839	0.658321	0.215441	3.914224	7.800839	0.115457	-0.644162	4.412962	7.800839	-0.946560	0.251076	4.339376	7.800839	0.610485	-0.716419	4.300137
9231	4	5.470445	-0.594498	0.118766	1.035787	5.470445	-1.014515	0.522898	1.966150	5.470445	-0.340773	0.757796	-0.967933	5.470445	-1.253273	1.059638	1.140647
9281	4	7.052856	2.293689	0.836818	3.210380	7.052856	4.125684	2.017798	1.090900	7.052856	4.329882	1.185937	1.488648	7.052856	2.290466	3.178462	-0.165426
9334	4	4.701809	2.473841	2.991015	0.287249	4.701809	2.594894	1.635769	0.955102	4.701809	2.743698	2.725113	0.381322	4.701809	1.896978	3.214177	0.231379
9463	4	7.594453	3.574989	0.587212	0.234070	7.594453	2.609360	0.010809	1.088433	7.594453	2.154235	1.256020	0.042497	7.594453	2.888786	0.989942	0.025249
9519	4	5.369289	1.222280	2.257202	2.009746	5.369289	6.142871	0.236305	-0.145894	5.369289	-0.427730	4.611125	2.754492	5.369289	0.623318	3.559089	1.213283
9564	4	1.490253	1.291876	3.085108	2.892017	1.490253	0.850999	2.883288	3.692197	1.490253	1.101986	3.210707	3.217197	1.490253	1.320280	2.350919	3.242929
9605	4	6.956351	3.114449	-0.443911	-2.057963	6.956351	-2.176673	-1.816544	3.361158	6.956351	3.601243	-0.519804	-1.767900	6.956351	0.855685	1.194873	0.964875
9624	4	3.295280	6.040690	0.919332	0.004821	3.295280	2.732913	2.630285	0.680373	3.295280	3.107731	1.984501	2.964882	3.295280	3.646271	2.292313	0.468277
9734	4	6.472161	2.110332	0.662128	0.901712	6.472161	-3.257990	-1.306819	3.775466	6.472161	1.980903	1.250965	0.398611	6.472161	1.449424	0.945190	1.488702
