1	1	10	7.910011	7.159927	-4.686698	-0.641923
2	1	10	7.614144	5.966501	-4.350057	2.835170
3	2	2	6.392622	5.428775	0.192449	-0.414051
3	2	8	6.392622	-6.777274	-1.869701	5.933136
4	2	9	5.041658	-6.740415	3.979381	3.322206
4	2	1	5.041658	1.606901	-1.021301	1.429733
5	1	10	6.652217	-10.769636	1.941380	7.424879
6	2	8	5.770615	-7.005663	3.789831	4.740065
6	2	2	5.770615	4.977281	-1.610606	-1.584532
7	1	10	6.198608	3.945310	-2.752968	3.024259
8	2	4	7.917248	-4.858931	4.375762	4.901493
8	2	6	7.917248	5.574167	-0.878585	-1.423039
9	1	10	6.049059	-11.738262	1.884772	7.800353
10	1	10	6.437669	1.939708	3.940072	1.269170
11	2	4	5.244755	7.539636	-0.525302	1.514645
11	2	6	5.244755	-7.013686	3.583544	6.667074
12	1	10	6.552094	-5.718803	5.383411	4.430567
13	2	4	5.361682	-8.837940	5.910692	5.499402
13	2	6	5.361682	3.622524	0.481670	-1.031754
14	2	9	2.392241	-8.998556	5.806027	4.706115
14	2	1	2.392241	2.485275	1.219948	-1.412581
15	2	8	7.056513	-7.465013	3.075888	6.260659
15	2	2	7.056513	6.670438	-1.489532	0.420342
16	2	4	8.474812	5.464183	-3.105636	-0.323611
16	2	6	8.474812	-6.227852	-0.168934	5.354870
17	1	10	8.716616	7.146530	0.107615	4.238902
18	1	10	8.031723	7.877122	-3.249891	-0.334263
19	2	7	5.323721	-9.546902	1.175371	7.599065
19	2	3	5.323721	1.189449	3.540055	3.033508
20	1	10	3.284740	-13.372522	3.996796	6.315429
21	1	10	6.152509	-13.938316	5.535293	4.775119
22	2	7	5.221205	-3.478593	0.702289	5.490424
22	2	3	5.221205	2.320148	-2.066103	2.511980
23	1	10	4.673949	-11.889346	5.657030	5.057041
24	1	10	7.057682	-11.840934	-0.924360	7.830257
25	2	1	7.122482	4.492187	-1.665255	-0.339433
25	2	9	7.122482	-12.163766	3.456455	6.122040
26	2	6	7.448927	-7.416443	1.247286	5.160699
26	2	4	7.448927	3.827394	-0.857938	-1.167948
27	2	9	5.631506	-7.674235	-0.195931	7.482793
27	2	1	5.631506	2.621642	-0.357565	1.715423
28	1	10	1.009489	-7.668004	2.248008	6.506583
29	2	9	5.210435	-8.963722	-2.060808	7.993801
29	2	1	5.210435	2.558571	-1.286123	2.492055
30	3	2	6.530809	-0.485947	-7.090101	5.979318
30	3	4	6.530809	4.407581	-2.853716	-0.216516
30	3	4	6.530809	-6.949797	-3.216495	6.378091
31	2	4	7.327095	-3.075120	-4.988026	6.368415
31	2	6	7.327095	6.134914	-5.223346	0.167195
32	1	10	7.248405	6.479655	-0.995574	-1.520919
33	2	9	6.415754	-3.851352	0.298892	7.435441
33	2	1	6.415754	6.885906	-1.610468	1.264040
34	2	8	5.933136	-9.121365	0.199114	7.754051
34	2	2	5.933136	0.987781	3.841623	1.666588
35	2	5	7.591685	4.094384	-1.646871	1.581870
35	2	5	7.591685	-5.913732	0.249129	7.917248
36	2	7	5.747233	-0.420311	4.570664	5.112789
