858	4	6.304641	-3.643188	2.595742	4.170410	6.304641	4.354899	-0.609771	1.960206	6.304641	-0.272207	3.930901	2.591437	6.304641	-1.038921	1.939975	4.057992
1026	4	5.635310	-5.780623	0.510937	4.194740	5.635310	1.185501	4.378929	0.492793	5.635310	0.547878	5.058884	2.266406	5.635310	1.293327	4.219103	0.392857
1217	4	7.204373	-6.844208	0.383547	3.439793	7.204373	1.928465	-0.707616	0.401980	7.204373	1.337627	-0.703631	1.421983	7.204373	1.984123	-1.353517	1.558202
1355	4	8.192971	-5.148153	3.808305	5.040924	8.192971	3.760186	2.037819	0.760711	8.192971	-4.961153	3.520951	4.925138	8.192971	-5.018815	3.568424	4.977057
1568	4	3.726800	-3.988151	0.408277	3.275206	3.726800	2.613044	1.611689	0.826183	3.726800	1.426576	2.621701	0.911347	3.726800	1.997885	2.329188	0.445167
1732	4	6.486550	1.486818	-0.146642	3.145541	6.486550	2.936884	-0.131211	2.627760	6.486550	1.654711	0.545711	2.672482	6.486550	-6.685188	2.249852	4.279151
1844	4	6.237542	6.618516	-0.396508	-1.510747	6.237542	-0.222139	3.892444	1.701020	6.237542	0.454208	3.429474	0.163855	6.237542	1.271801	2.364701	1.916120
1908	4	2.512358	-5.297432	0.714478	3.285184	2.512358	0.982008	1.657043	-1.815205	2.512358	1.873994	1.527965	-2.192271	2.512358	2.302196	1.377508	-2.091160
1991	4	8.478058	4.116215	0.360064	0.492896	8.478058	-2.263713	3.514696	1.502058	8.478058	-2.687133	3.390178	2.100485	8.478058	-2.852648	3.579987	2.076306
2026	4	8.332665	-5.040083	1.279199	2.904147	8.332665	-6.257194	2.047512	3.178774	8.332665	4.577214	-1.111273	1.097306	8.332665	-2.746372	1.107801	1.526759
2225	4	6.699957	5.030534	-0.906632	1.558687	6.699957	5.160539	-1.719776	1.963907	6.699957	-5.111767	1.786883	2.600601	6.699957	-5.288822	1.211607	2.704573
2695	4	4.112589	2.798246	3.094057	0.066329	4.112589	1.985678	3.680929	1.208296	4.112589	1.237802	2.499541	3.270750	4.112589	1.686285	3.794366	1.985377
2950	4	7.433519	1.603693	2.292774	0.529471	7.433519	2.050620	1.984122	0.434915	7.433519	2.537034	1.639018	1.178523	7.433519	-1.037614	2.435450	4.248722
3068	4	5.303849	-1.973930	0.737290	3.591407	5.303849	4.465860	-0.276782	1.793069	5.303849	-1.898224	0.976987	3.424461	5.303849	-2.263181	1.364739	3.528840
3318	4	5.244048	1.295711	3.138781	1.753273	5.244048	-2.584760	3.337260	4.070668	5.244048	2.075043	1.009740	3.373771	5.244048	-2.668560	0.866555	4.267015
3366	4	6.874815	7.446235	-2.012053	-0.083536	6.874815	0.099249	3.527590	2.999828	6.874815	-0.017621	3.743603	3.186873	6.874815	-0.511004	2.447542	3.930290
3508	4	6.437801	6.246142	0.734111	-0.357328	6.437801	-0.179765	1.327691	3.823332	6.437801	-0.615123	1.222587	4.306929	6.437801	-0.952093	2.353965	3.775309
3512	4	5.959699	-12.163786	-1.545061	4.279258	5.959699	4.777526	-4.316395	1.413321	5.959699	4.129615	-4.885879	2.295689	5.959699	3.456152	-4.495367	2.605994
3932	4	4.388258	-4.471899	2.443271	2.365074	4.388258	3.448165	0.407747	1.037572	4.388258	-6.045616	2.710068	2.584910	4.388258	-5.698659	2.108476	2.735881
4165	4	4.190409	3.490156	1.493254	0.488858	4.190409	0.097489	3.386474	3.142163	4.190409	-0.334128	3.121596	3.754676	4.190409	0.485233	5.145883	1.287478
4312	4	6.339861	5.846010	-1.262148	-0.083065	6.339861	-1.806631	2.349376	1.464479	6.339861	-2.640368	0.802845	2.485167	6.339861	-2.387361	1.896968	2.111051
4538	4	5.698959	-1.102238	5.587823	4.121251	5.698959	-0.592849	5.840332	3.150845	5.698959	-1.899269	3.591936	5.096327	5.698959	-2.411893	4.196798	5.090395
4589	4	6.653532	-2.556102	-0.542032	5.650849	6.653532	3.004091	1.033511	0.904690	6.653532	2.247309	1.420756	1.065025	6.653532	3.525826	0.804452	0.947935
4728	4	6.388816	-4.509707	1.750890	4.067738	6.388816	-0.444667	2.041324	2.737123	6.388816	-0.329925	2.433212	2.129150	6.388816	0.567383	1.520637	2.824598
4787	4	5.608826	-5.404997	3.817893	3.932094	5.608826	-4.751027	5.207509	2.889617	5.608826	-3.937655	6.217085	0.943617	5.608826	-4.722584	5.273098	2.822202
4835	4	8.013813	7.332618	-2.809608	-1.772217	8.013813	0.964218	1.447161	0.928777	8.013813	1.564396	1.019750	-0.719364	8.013813	0.048951	-0.258060	3.313339
4919	4	6.217034	-2.531241	2.475427	4.109886	6.217034	-2.246300	1.996047	4.330603	6.217034	-2.296823	2.451737	3.851808	6.217034	-2.129939	2.117264	4.021035
4989	4	7.627994	-11.123395	2.242877	4.298821	7.627994	-1.005112	0.888054	3.777251	7.627994	-2.103289	1.000767	4.081860	7.627994	-1.476397	0.846708	3.974001
5097	4	7.121750	-2.818947	0.698149	4.400581	7.121750	-4.396967	-0.893189	5.229515	7.121750	-0.206851	0.487851	2.812977	7.121750	0.881426	-0.674043	3.169343
5110	4	3.903900	1.181925	0.778987	1.368703	3.903900	0.975510	0.300965	1.771745	3.903900	-7.234595	2.045100	2.375087	3.903900	0.676588	1.273007	1.715281
5683	4	4.954644	0.970525	3.575946	0.892232	4.954644	3.535183	2.465255	0.931179	4.954644	2.862277	2.704630	0.854928	4.954644	-5.281926	3.072129	3.664445
5704	4	4.674493	-9.822070	2.616651	4.389903	4.674493	1.560486	-0.316769	2.218991	4.674493	0.972344	0.031045	2.348093	4.674493	0.470267	-0.068931	3.455963
5705	4	6.710749	1.526218	2.038696	2.620930	6.710749	2.357869	0.764350	2.971748	6.710749	2.365693	1.770347	2.568840	6.710749	2.697929	1.121550	2.793727
5742	4	3.281826	0.252532	2.507976	1.975382	3.281826	2.690846	-0.394034	1.067007	3.281826	0.208593	0.889115	2.700803	3.281826	0.487585	1.830653	2.140443
5937	4	5.838661	-2.964118	-1.808818	4.890524	5.838661	1.257264	-1.847399	3.611859	5.838661	4.300321	-0.825385	1.234201	5.838661	1.085677	0.041842	1.353638
6147	4	7.639658	2.888548	-1.429121	1.733450	7.639658	-0.772652	1.280355	3.964116	7.639658	-2.833731	2.300762	4.003590	7.639658	-2.520875	2.414468	3.770175
6346	4	7.423746	1.990860	1.037924	1.035804	7.423746	-7.076179	-0.521467	5.054178	7.423746	2.212599	-0.021151	2.224860	7.423746	2.333329	0.954403	0.923153
6505	4	2.361454	-3.498726	3.135051	3.394848	2.361454	-4.555267	1.962951	3.651051	2.361454	-3.906385	2.712864	3.527864	2.361454	-4.142461	2.460189	3.581508
