1	2	61	4.581600	-9.036632	4.434339	2.047987	5.978789
1	2	39	4.581600	1.685703	-1.937079	-3.895581	6.559917
2	2	42	7.044744	-9.618224	3.088037	6.101061	2.943799
2	2	58	7.044744	-0.509207	5.862890	-0.410727	6.149232
3	2	35	7.549880	1.716961	1.435448	-4.214045	5.678181
3	2	65	7.549880	-5.699348	4.860892	1.193807	5.672758
4	2	74	6.192965	-10.171217	-2.836068	6.332481	2.051204
4	2	26	6.192965	2.097163	-5.244132	-0.084415	4.618777
5	3	66	7.377062	6.422558	-2.327210	-5.784169	7.012982
5	3	19	7.377062	-4.065764	-2.425961	7.070472	0.589563
5	3	15	7.377062	-3.448268	3.384220	0.626064	7.012933
6	2	78	5.678181	-8.558801	0.169381	5.916569	1.313670
6	2	22	5.678181	3.010587	0.094909	-1.252155	6.358411
7	1	100	6.925756	-5.055233	0.360326	6.664996	1.546562
8	2	75	4.646858	-5.180712	1.166410	6.422748	0.848802
8	2	25	4.646858	5.759794	-0.000839	-3.589566	6.978933
9	2	75	7.291291	-16.399644	3.064986	6.828035	1.902590
9	2	25	7.291291	-9.805064	4.843539	0.439998	6.961421
10	2	75	7.066447	-3.894840	-6.221542	6.623805	0.639674
10	2	25	7.066447	5.923198	-5.257360	0.020485	6.708764
11	3	61	5.931365	-5.131220	-2.847430	5.574019	2.026339
11	3	35	5.931365	6.922743	-2.593750	-4.740396	6.522451
11	3	4	5.931365	-9.639076	2.978932	1.657444	6.516848
12	2	75	6.281720	-5.835413	-3.151880	7.291281	-4.568889
12	2	25	6.281720	5.326659	-9.691599	1.047647	0.553889
13	3	52	6.831776	-2.567098	4.762588	-2.836120	6.547705
13	3	42	6.831776	3.525619	-0.333654	-8.638459	6.547716
13	3	6	6.831776	-3.076556	3.795284	2.958377	1.361794
14	1	100	5.156883	-6.641397	7.193907	-0.441123	7.335620
15	1	100	1.838941	-16.262569	0.504495	7.993429	1.225378
16	2	79	6.517977	3.551948	-3.968585	-2.200824	6.353068
16	2	21	6.517977	-6.312028	-2.726122	5.643833	1.382590
17	3	19	6.578516	3.605039	0.018442	-4.386243	7.322125
17	3	51	6.578516	-7.873438	1.885994	5.338212	2.410975
17	3	30	6.578516	-9.497124	6.397936	-0.165837	7.322085
18	2	67	5.280238	-9.164406	5.414539	0.947881	7.316194
18	2	33	5.280238	-5.748137	-0.731873	5.687528	2.809775
19	2	57	5.754946	-6.134468	-1.538235	7.116332	0.780230
19	2	43	5.754946	4.642227	-1.017040	-4.661133	6.948947
20	2	42	5.898988	5.748890	-6.651771	0.312371	2.928779
20	2	58	5.898988	-6.960127	-1.098594	6.741458	-2.875993
21	1	100	2.182933	-9.359073	0.766826	5.646997	3.161843
22	2	51	6.350339	-3.613407	2.240128	6.981889	2.462009
22	2	49	6.350339	5.899046	0.110715	-2.310030	6.945898
23	1	100	5.300844	-13.018843	5.803318	-2.954970	6.462600
24	1	100	6.333137	-9.762788	2.342010	7.930356	1.809224
25	2	71	7.358458	-4.772507	-6.030160	6.336985	-1.917183
25	2	29	7.358458	6.236664	-11.003157	-0.245554	2.110276
26	3	81	8.681566	-8.084016	-0.730403	7.355393	0.447554
26	3	12	8.681566	5.892951	-2.984758	-4.504227	6.703377
26	3	7	8.681566	5.957129	-7.173263	1.969441	0.474176
27	2	56	7.286131	-7.051961	-0.928933	6.403418	2.533978
27	2	44	7.286131	5.223290	-0.538993	-4.095006	8.214466
28	2	72	8.101243	-6.966538	-5.572470	5.910179	-1.349585
28	2	28	8.101243	5.462604	-5.839495	0.139583	5.215299
29	2	19	6.137678	2.880511	-1.100158	-0.670707	5.207938
29	2	81	6.137678	-9.216481	0.313027	5.679109	0.817219
30	1	100	4.245090	-9.559143	2.753155	3.200818	4.661926
31	2	47	7.185635	-6.950988	0.618576	6.612577	-0.382213
31	2	53	7.185635	5.441969	-4.350199	2.720886	2.145019
32	1	100	7.412134	6.093882	-4.380061	-5.169544	5.187635
33	2	49	2.529726	-9.605159	8.677441	-0.513041	7.549614
33	2	51	2.529726	-12.724283	3.604248	5.975276	3.035684
34	2	84	4.365025	-13.252806	4.083136	3.807954	3.753562
34	2	16	4.365025	2.579220	-0.556700	-2.590478	5.577236
35	1	100	7.414254	7.688484	-4.466078	-5.511395	7.512241
36	2	27	6.240051	4.635641	-0.517080	-3.921936	7.644373
36	2	73	6.240051	-5.470189	-0.299341	6.899852	1.547653
37	1	100	6.285427	-13.585496	3.313801	8.655041	3.982996
38	1	100	7.244063	5.884925	-2.646809	-7.286665	6.830927
39	2	69	5.746981	-10.472321	2.926323	6.215184	1.031314
39	2	31	5.746981	6.493734	-0.992839	-4.847565	6.547812
40	1	100	3.439518	-11.270005	1.695612	7.927804	0.332012
41	2	88	7.648834	-5.322481	-1.637361	6.560217	1.243834
41	2	12	7.648834	6.228882	-4.511336	-0.670699	7.043515
42	2	46	7.860650	7.056138	-2.371646	0.643921	5.311463
42	2	54	7.860650	-9.510247	2.606638	5.809977	5.085664
43	2	84	6.189577	-12.874452	2.706564	4.857891	-1.241176
43	2	16	6.189577	2.347043	-0.323811	-0.170662	3.641167
44	2	80	6.503531	-3.325729	3.089463	7.051808	-1.617621
44	2	20	6.503531	-7.926858	3.087818	7.807963	-1.619940
45	1	100	6.408974	-8.993698	0.919387	7.260239	3.126971
46	2	89	3.641172	-8.709009	7.438937	2.309481	6.868642
46	2	11	3.641172	-10.627815	6.655605	4.855865	3.430214
47	2	82	6.101079	-6.669074	0.924469	8.334180	3.391635
47	2	18	6.101079	6.006486	-1.789912	1.265131	5.957408
