26	3	6.620593	-7.573316	1.634134	3.479552	6.620593	-1.241959	-0.001813	3.476724	6.620593	4.386852	0.779466	0.895708
112	3	7.694572	-2.111636	-1.656483	5.141552	7.694572	4.145095	-3.036523	2.879758	7.694572	2.228496	-4.769167	3.909950
128	3	5.955535	1.058139	1.956484	1.241831	5.955535	-7.112173	3.866719	3.922075	5.955535	3.976834	-1.151604	0.831733
132	3	6.805164	-4.859318	3.395371	2.628435	6.805164	4.186580	-1.178948	1.682836	6.805164	-0.316842	2.934970	2.537772
198	3	4.417526	-0.483706	-1.834022	7.498427	4.417526	-3.653764	2.202866	7.523961	4.417526	3.036574	0.759570	1.674950
235	3	5.686088	-5.177744	2.737473	3.540859	5.686088	-0.123469	2.681012	3.452023	5.686088	1.153698	-0.251342	3.248968
326	3	6.232027	-5.477681	5.012154	2.664847	6.232027	4.121401	2.818748	-3.028646	6.232027	1.098245	4.742610	0.752858
506	3	6.565886	6.495494	0.481478	0.534830	6.565886	-2.461475	4.321173	3.740664	6.565886	-7.528872	4.453166	3.744789
515	3	6.732717	6.079338	-5.145763	2.217848	6.732717	0.496928	-5.076865	4.436128	6.732717	-5.828811	-2.348798	5.010006
584	3	7.208031	5.597714	-1.338258	1.503325	7.208031	-6.191561	1.419107	4.093305	7.208031	1.394049	-2.088195	3.390074
678	3	7.191191	2.589215	0.307946	1.507299	7.191191	7.155967	-2.499335	1.489039	7.191191	-2.625885	2.390231	3.612401
763	3	8.069811	-6.230982	2.712074	4.979690	8.069811	6.419524	0.558313	2.435026	8.069811	-2.125693	5.188791	2.589476
874	3	6.041352	-5.836599	-0.619022	3.897212	6.041352	5.002028	-6.275616	1.525339	6.041352	0.369344	-1.286266	3.646754
928	3	7.053125	0.857211	3.769860	0.508985	7.053125	7.407525	-0.870647	0.508920	7.053125	-5.686498	2.613486	4.317257
943	3	3.395826	-0.042600	0.813393	3.565778	3.395826	-10.624934	0.932053	8.732562	3.395826	-3.160654	-0.412079	8.732205
