2	1	6.668553	5.891473	-3.573703	-4.746442	5.748210
3	1	5.435201	-10.091598	6.808208	0.296392	6.811627
4	1	6.940594	5.391766	-3.402013	-1.563428	3.787551
5	1	6.371540	-8.527393	0.272686	4.680086	-1.871705
9	1	5.984089	-9.068286	0.555543	6.382891	-1.602041
12	1	3.987004	-4.856003	5.030916	-3.787058	6.402172
13	1	4.710722	-4.527603	5.926554	2.023788	5.638892
14	1	4.058366	-9.765569	-0.882873	7.382519	-0.297639
16	1	5.712213	5.224834	-0.908464	-0.715134	5.190718
19	1	7.233092	5.663541	0.649734	-1.613917	6.201862
20	1	6.737613	5.426322	-1.327706	-1.985736	6.103096
22	1	5.495356	-1.052667	6.902338	-2.609112	6.457960
23	1	6.543655	5.400242	2.582718	-1.221148	5.793710
27	1	3.906507	-8.691786	0.070246	5.508775	0.992619
30	1	6.457962	-10.161708	2.877266	6.100908	1.771328
31	1	3.280410	-9.717891	5.457133	4.470301	2.599780
32	1	7.613040	5.477839	-3.014285	-0.254704	3.989032
33	1	7.819246	-9.848230	-1.781154	4.840663	0.540354
34	1	7.588608	4.652139	-11.667365	5.987161	-1.994902
35	1	5.944110	6.931760	-1.965665	-3.194262	5.817402
38	1	5.663654	-18.737178	5.475071	1.297558	8.559048
40	1	7.088212	8.308552	-0.460575	-0.727266	5.688455
41	1	6.045326	-10.133122	2.703781	8.688781	-0.243700
42	1	7.850925	6.719114	-3.304480	-6.851560	8.503977
44	1	8.978985	6.352758	-5.960394	-0.102555	5.108239
47	1	6.565876	-10.089411	5.277481	8.238889	5.236118
48	1	6.714523	6.381714	2.147111	-2.275917	6.222571
50	1	7.292061	4.049684	-2.200048	-5.221154	5.757792
52	1	7.729032	5.671092	-6.219846	-4.798959	6.740189
58	1	4.376403	-13.702081	5.444440	6.965053	0.527066
60	1	6.544353	-14.935493	1.859753	7.077858	-1.690663
66	1	5.716063	-9.131697	4.018557	-0.583301	6.884037
67	1	8.233455	7.781007	-2.519660	-2.010892	6.265901
72	1	6.565876	-10.089411	5.277481	8.238889	5.236118
74	1	6.054813	8.267498	-5.270480	-8.245119	6.947019
76	1	8.000558	1.238478	2.037781	1.593661	4.894368
78	1	7.527975	5.670309	-5.402132	3.927559	3.169584
