1	2	4.581600	-9.036632	4.434339	2.047987	5.978789	4.581600	1.685703	-1.937079	-3.895581	6.559917
2	2	7.044744	-9.618224	3.088037	6.101061	2.943799	7.044744	-0.509207	5.862890	-0.410727	6.149232
3	2	7.549880	1.716961	1.435448	-4.214045	5.678181	7.549880	-5.699348	4.860892	1.193807	5.672758
4	2	6.192965	-10.171217	-2.836068	6.332481	2.051204	6.192965	2.097163	-5.244132	-0.084415	4.618777
6	2	5.678181	-8.558801	0.169381	5.916569	1.313670	5.678181	3.010587	0.094909	-1.252155	6.358411
8	2	4.646858	-5.180712	1.166410	6.422748	0.848802	4.646858	5.759794	-0.000839	-3.589566	6.978933
9	2	7.291291	-16.399644	3.064986	6.828035	1.902590	7.291291	-9.805064	4.843539	0.439998	6.961421
10	2	7.066447	-3.894840	-6.221542	6.623805	0.639674	7.066447	5.923198	-5.257360	0.020485	6.708764
12	2	6.281720	-5.835413	-3.151880	7.291281	-4.568889	6.281720	5.326659	-9.691599	1.047647	0.553889
16	2	6.517977	3.551948	-3.968585	-2.200824	6.353068	6.517977	-6.312028	-2.726122	5.643833	1.382590
18	2	5.280238	-9.164406	5.414539	0.947881	7.316194	5.280238	-5.748137	-0.731873	5.687528	2.809775
19	2	5.754946	-6.134468	-1.538235	7.116332	0.780230	5.754946	4.642227	-1.017040	-4.661133	6.948947
20	2	5.898988	5.748890	-6.651771	0.312371	2.928779	5.898988	-6.960127	-1.098594	6.741458	-2.875993
22	2	6.350339	-3.613407	2.240128	6.981889	2.462009	6.350339	5.899046	0.110715	-2.310030	6.945898
25	2	7.358458	-4.772507	-6.030160	6.336985	-1.917183	7.358458	6.236664	-11.003157	-0.245554	2.110276
27	2	7.286131	-7.051961	-0.928933	6.403418	2.533978	7.286131	5.223290	-0.538993	-4.095006	8.214466
28	2	8.101243	-6.966538	-5.572470	5.910179	-1.349585	8.101243	5.462604	-5.839495	0.139583	5.215299
29	2	6.137678	2.880511	-1.100158	-0.670707	5.207938	6.137678	-9.216481	0.313027	5.679109	0.817219
31	2	7.185635	-6.950988	0.618576	6.612577	-0.382213	7.185635	5.441969	-4.350199	2.720886	2.145019
33	2	2.529726	-9.605159	8.677441	-0.513041	7.549614	2.529726	-12.724283	3.604248	5.975276	3.035684
34	2	4.365025	-13.252806	4.083136	3.807954	3.753562	4.365025	2.579220	-0.556700	-2.590478	5.577236
36	2	6.240051	4.635641	-0.517080	-3.921936	7.644373	6.240051	-5.470189	-0.299341	6.899852	1.547653
39	2	5.746981	-10.472321	2.926323	6.215184	1.031314	5.746981	6.493734	-0.992839	-4.847565	6.547812
41	2	7.648834	-5.322481	-1.637361	6.560217	1.243834	7.648834	6.228882	-4.511336	-0.670699	7.043515
42	2	7.860650	7.056138	-2.371646	0.643921	5.311463	7.860650	-9.510247	2.606638	5.809977	5.085664
43	2	6.189577	-12.874452	2.706564	4.857891	-1.241176	6.189577	2.347043	-0.323811	-0.170662	3.641167
44	2	6.503531	-3.325729	3.089463	7.051808	-1.617621	6.503531	-7.926858	3.087818	7.807963	-1.619940
46	2	3.641172	-8.709009	7.438937	2.309481	6.868642	3.641172	-10.627815	6.655605	4.855865	3.430214
47	2	6.101079	-6.669074	0.924469	8.334180	3.391635	6.101079	6.006486	-1.789912	1.265131	5.957408
52	2	9.092839	0.800976	-11.096000	7.673102	-0.305906	9.092839	-5.312196	-4.560164	9.058783	-0.305906
55	2	7.209910	-4.352899	-1.392677	7.075272	0.807447	7.209910	2.797881	-3.183759	-0.131626	7.298013
56	2	6.178353	7.263916	-1.267240	-4.644499	7.827467	6.178353	1.886867	-0.952599	4.512144	3.415902
57	2	7.115206	-10.500108	2.657370	5.453351	2.288898	7.115206	3.030462	1.382965	-1.350786	7.549879
60	2	5.893123	2.155318	3.956920	-1.764540	6.581431	5.893123	-10.068290	0.405262	7.077966	0.720458
65	2	6.189577	-13.423283	3.413671	4.811233	-0.137612	6.189577	3.232989	-0.901703	-0.266146	3.641168
