54	3	7.259101	7.913983	1.169091	0.837610	7.259101	-1.914273	5.716837	7.062028	7.259101	-8.192331	6.286393	7.063599
83	3	6.413503	2.413688	-0.354988	4.429783	6.413503	-8.493593	4.929593	6.481334	6.413503	7.080046	-0.355829	1.527994
120	3	6.219839	1.375520	0.634018	0.690591	6.219839	-2.661230	6.383607	2.750332	6.219839	-5.305736	6.384837	6.187916
141	3	3.733065	5.601857	-2.413293	1.777064	3.733065	-1.654409	3.635863	7.081416	3.733065	-5.698980	3.639983	7.137892
157	3	2.820066	-4.232563	7.231242	6.604134	2.820066	5.033789	2.017055	0.631660	2.820066	-0.052836	6.737757	6.077732
339	3	6.702840	7.329135	-4.185733	0.252499	6.702840	-4.125673	1.863256	1.839077	6.702840	-8.753419	1.866900	6.437810
431	3	8.101243	0.003151	1.868314	2.889871	8.101243	-11.160085	2.662101	7.537154	8.101243	5.918459	-2.221724	0.928549
445	3	7.028281	-2.674011	4.543238	3.916297	7.028281	8.418786	-1.825350	0.262804	7.028281	-7.346320	4.543432	6.478313
452	3	6.222143	-10.299583	6.488543	7.273320	6.222143	5.795753	1.831968	3.314706	6.222143	0.171611	2.083863	6.644221
524	3	7.553831	-7.598583	5.507609	4.808439	7.553831	5.581653	-0.490128	0.390175	7.553831	-1.126093	5.063122	3.974708
538	3	6.843779	5.247008	2.778822	-0.297287	6.843779	0.255322	5.835977	2.819844	6.843779	-10.337233	7.889972	5.568077
566	3	7.020307	6.831822	-1.465930	1.808386	7.020307	-9.675291	4.317822	7.156406	7.020307	-3.835885	4.313225	7.068683
642	3	6.658368	-1.060743	4.707801	4.140787	6.658368	-6.272205	4.736939	4.624457	6.658368	4.941327	0.363596	-1.677164
683	3	7.973706	5.154968	-1.959571	-1.703129	7.973706	-1.345229	4.394509	2.595913	7.973706	-6.701051	4.421385	3.088641
703	3	6.532449	6.454113	-1.504962	-0.277394	6.532449	-7.503967	4.909976	6.317132	6.532449	-1.618079	4.864974	6.263781
874	3	6.249024	-6.861082	7.399382	6.350249	6.249024	5.219643	0.850440	2.144815	6.249024	-0.352972	5.194036	2.321384
888	3	6.473496	2.151162	7.290670	1.302618	6.473496	-2.715022	7.834678	6.960577	6.473496	-7.038505	7.899992	6.978055
896	3	9.619602	-6.513768	1.156374	9.057004	9.619602	-0.880093	0.694709	8.792549	9.619602	3.947151	-4.034372	3.198818
928	3	5.057858	5.437736	1.740303	0.256448	5.057858	-2.528047	5.476024	0.262786	5.057858	-13.753044	5.489290	6.495833
1014	3	7.020465	5.139042	-0.479932	0.035430	7.020465	-1.003520	-0.479084	5.554688	7.020465	-7.490398	4.548156	5.595527
1055	3	6.981262	-6.838931	2.178663	6.555891	6.981262	4.205302	-3.864201	2.214425	6.981262	-0.226008	1.847734	6.219440
1136	3	7.950563	-8.020145	7.705803	6.059249	7.950563	5.878366	1.996304	0.661544	7.950563	-1.795326	7.098093	6.034994
1150	3	7.884602	-7.498030	5.345401	7.534106	7.884602	7.367948	-0.034353	1.469344	7.884602	-1.591543	5.345223	6.938748
1209	3	6.618923	5.180248	1.903500	0.525434	6.618923	-5.511894	7.058720	6.617843	6.618923	-1.656448	7.036394	6.587751
1304	3	4.394336	-2.822002	-1.300796	6.511354	4.394336	3.474628	-1.303802	2.284725	4.394336	-7.763745	4.648939	6.511441
1324	3	5.845535	-9.987148	5.743449	8.071906	5.845535	0.727697	0.629805	6.995566	5.845535	5.157719	0.628634	1.610875
1358	3	7.364044	6.389234	-2.343281	0.031547	7.364044	-0.549424	4.150428	0.031544	7.364044	-6.376760	4.190000	6.365238
1455	3	8.687030	1.695871	-7.432453	2.966298	8.687030	7.467628	-9.127910	-0.880989	8.687030	-4.746223	-3.410182	4.992173
1486	3	7.030247	-6.042203	7.661756	0.450355	7.030247	1.929690	1.813718	-1.866525	7.030247	-1.206751	5.896591	-0.112582
1513	3	4.935998	-12.294284	6.297110	6.707250	4.935998	5.629327	0.717731	0.070208	4.935998	-0.149255	6.021544	0.153242
1582	3	6.550992	6.903691	-1.172276	1.743050	6.550992	0.795348	0.937781	5.925875	6.550992	-2.502516	5.200051	6.881576
1594	3	5.557790	5.563274	0.827101	2.756121	5.557790	-9.473974	7.208044	6.696317	5.557790	-3.096631	6.660924	6.694846
1710	3	4.315086	3.119180	-4.431314	-0.224810	4.315086	-4.264040	-3.247239	5.358076	4.315086	-5.986365	1.546381	5.360576
1856	3	7.042721	-6.277001	3.454870	8.625685	7.042721	-0.531614	2.699735	8.089246	7.042721	7.688178	-3.079594	2.928959
