66	4	8.848100	-7.428680	1.985371	4.950070	1.705547	8.848100	-2.602149	4.150600	-1.407219	6.486332	8.848100	-7.520888	4.766475	0.912543	6.475718	8.848100	5.787646	-1.007032	-5.492632	6.486333
751	4	6.675901	-3.997014	-4.909590	8.432188	0.062490	6.675901	-1.191765	-4.599913	8.048118	0.093677	6.675901	1.103163	-6.244861	4.525087	2.037407	6.675901	-2.219695	-1.724576	6.912368	2.318681
932	4	6.849798	6.607735	-1.883555	-4.551859	7.543131	6.849798	-5.818124	3.844236	-0.327274	7.543125	6.849798	-5.016660	0.042256	5.916467	0.999411	6.849798	0.058712	-1.129910	4.934158	1.290666
1053	4	7.377343	-1.519008	1.537524	4.677241	4.066105	7.377343	-1.558284	1.243367	4.997159	3.657374	7.377343	-1.968377	1.233410	5.911108	3.219104	7.377343	-3.102037	3.624838	5.366699	4.526815
1063	4	4.535985	-4.038256	1.217528	6.384573	1.218739	4.535985	0.983184	4.971848	-1.471930	6.382144	4.535985	2.741682	3.429741	-1.813132	6.556781	4.535985	2.578800	3.602734	-1.818571	6.594093
1224	4	5.901981	1.320704	1.451550	4.139234	1.994123	5.901981	-4.715310	1.952703	5.920108	1.732396	5.901981	2.708145	2.217468	-0.754091	4.810114	5.901981	3.070722	2.089777	-0.747927	4.809578
1240	4	6.173916	-0.281445	4.289723	3.391404	7.122282	6.173916	-3.729927	5.346838	4.413737	5.752399	6.173916	-6.022320	5.461474	4.642610	4.140103	6.173916	-0.674793	-0.148577	4.731284	2.264260
1374	4	6.593546	-10.400401	0.911365	5.357651	1.586589	6.593546	-4.878695	4.878558	1.445759	6.409821	6.593546	4.234090	-0.943459	-5.110847	6.714510	6.593546	1.581572	1.367097	-4.796382	6.714489
1576	4	6.407305	-6.512085	-0.837459	6.674123	1.476700	6.407305	1.029933	-2.626081	5.300473	2.068988	6.407305	2.178208	0.145266	2.679055	6.147372	6.407305	1.165557	0.084180	4.382379	4.567979
1626	4	7.809205	-1.436826	-0.207366	2.495360	5.466954	7.809205	2.884571	-4.329370	-0.363984	6.051302	7.809205	-0.092093	-4.662531	5.106281	2.224989	7.809205	-3.891341	0.270500	4.522958	5.168830
1672	4	5.934576	0.492221	-3.663201	6.563309	1.224511	5.934576	-8.861538	4.522524	1.365663	6.666132	5.934576	-4.936819	0.443764	7.215520	1.031962	5.934576	2.871828	-0.411378	-2.745720	6.895863
1696	4	7.227690	5.390037	-3.683559	3.289313	4.397477	7.227690	5.334729	-0.604747	1.944196	5.132326	7.227690	5.618125	-1.043104	2.199504	5.038883	7.227690	5.445121	-3.438712	3.203263	4.468445
1838	4	7.411428	-9.012457	3.204036	6.525942	2.077555	7.411428	-5.624397	5.700863	0.404686	6.786285	7.411428	3.325450	-2.452481	4.315932	2.077630	7.411428	4.436659	0.277334	-1.807499	8.238325
