1	1	24.745397	74.033088	34.619838	90.270080	0.817805	0.789470	0.999479	0.911546	10.572078	5.000000	0.272589	1.247789	3.000000	63.848778	180.275449	5.000000	49.773184	26.496759	3.000000	0.052086	1.273045	6.000000	0.036880	81.897729	6.000000	0.012372	0.692651	6.000000	0.012001
2	1	95.418682	94.172355	42.982369	89.237786	0.357987	0.749822	0.958352	0.799009	9.883587	4.000000	0.016405	0.473314	3.000000	33.244502	85.998392	5.000000	68.886970	36.904680	1.000000	0.019676	0.897077	1.000000	0.010883	169.868073	5.000000	0.017961	0.698040	6.000000	0.012900
3	1	13.595158	19.007189	26.666390	71.596798	0.787460	0.525169	0.735286	0.895880	5.151451	4.000000	0.062179	0.934505	4.000000	54.074870	144.099731	5.000000	57.886113	52.712000	2.000000	0.011544	0.477164	6.000000	0.048419	171.186419	6.000000	0.017961	1.479416	4.000000	0.012900
4	1	30.714689	39.398830	46.781934	54.516148	0.734034	0.470911	0.826680	0.660815	0.362263	3.000000	0.016425	0.525603	6.000000	36.372081	32.997680	6.000000	30.288303	5.331467	1.000000	0.011337	1.196115	5.000000	0.013251	177.836518	6.000000	0.012258	0.881465	2.000000	0.087208
5	1	22.966239	56.528924	36.505163	9.705274	0.193721	0.992873	0.541407	0.814596	12.634846	2.000000	0.160116	0.129323	4.000000	38.545297	122.703337	3.000000	2.343262	23.927536	4.000000	0.016993	0.755714	1.000000	0.015397	59.586649	2.000000	0.032335	0.890206	1.000000	0.010849
6	2	95.991610	67.086091	82.704655	38.140905	0.331812	0.650361	0.711052	0.891986	11.108010	5.000000	0.011512	0.700348	4.000000	31.050084	143.374385	5.000000	7.701880	51.309942	6.000000	0.013747	1.081202	6.000000	0.032558	162.320948	3.000000	0.025381	0.910787	6.000000	0.030901
7	2	74.033088	34.619838	90.270080	79.958603	0.789470	0.999479	0.498656	0.803611	6.003028	6.000000	0.033215	1.431393	6.000000	10.785073	6.634968	4.000000	78.661139	37.716644	4.000000	0.047623	0.808298	6.000000	0.011344	34.645992	5.000000	0.014449	0.440411	5.000000	0.013606
8	2	71.140332	85.155281	1.313200	48.312988	0.347268	0.401657	0.651848	0.624810	2.824422	2.000000	0.029739	1.155221	4.000000	89.165312	153.604839	4.000000	50.958522	0.781635	1.000000	0.017215	0.784590	5.000000	0.017898	87.155919	2.000000	0.015901	0.458021	4.000000	0.133080
9	2	30.926044	92.171166	23.100968	36.914628	0.124695	0.515028	0.660068	0.554425	11.913222	1.000000	0.169783	1.175110	5.000000	87.323552	20.212978	3.000000	68.119273	5.880040	2.000000	0.010593	1.086613	6.000000	0.017534	80.374592	3.000000	0.018967	0.361337	5.000000	0.145743
10	2	90.270080	90.270080	79.958603	76.841665	0.999479	0.498656	0.803611	0.503615	5.639847	2.000000	0.013606	0.283038	6.000000	20.998392	148.635775	6.000000	51.862114	26.156923	4.000000	0.013881	0.461161	4.000000	0.069852	63.391408	6.000000	0.065849	1.333498	5.000000	0.049364
11	2	62.251118	24.507822	47.392990	79.648322	0.203612	0.858236	0.461015	0.741117	3.976306	2.000000	0.024563	1.302385	4.000000	71.522836	176.685330	2.000000	30.067179	37.975373	3.000000	0.012468	0.634107	6.000000	0.010209	177.063227	1.000000	0.015555	1.376886	6.000000	0.025612
12	2	76.841665	99.942676	44.852113	78.397164	0.503615	0.478641	0.498656	0.803611	6.003028	6.000000	0.012372	0.692651	2.000000	83.328699	31.441210	6.000000	61.557910	48.673562	4.000000	0.018716	0.719056	3.000000	0.011344	51.227928	1.000000	0.014449	0.570658	2.000000	0.013606
13	2	29.141417	47.671203	62.474023	60.957680	0.393132	0.717154	0.552947	0.926269	7.362029	5.000000	0.029255	1.258823	6.000000	61.703308	104.422048	1.000000	58.729108	51.168740	1.000000	0.014754	0.335497	4.000000	0.036857	26.652289	3.000000	0.017518	0.968396	2.000000	0.029739
14	1	24.745397	74.033088	34.619838	90.270080	0.817805	0.789470	0.999479	0.498656	10.365652	2.000000	0.012001	0.737255	6.000000	61.557910	76.942953	4.000000	53.431415	10.296012	3.000000	0.011344	1.338040	1.000000	0.014449	79.876105	2.000000	0.013606	0.461161	6.000000	0.033215
15	1	91.294086	57.083106	33.626429	89.165312	0.554168	0.619001	0.598837	0.662632	10.635230	6.000000	0.010415	1.191559	5.000000	8.172585	153.346269	3.000000	22.546899	22.251608	5.000000	0.016034	1.483718	6.000000	0.054468	92.570771	5.000000	0.022699	0.726017	4.000000	0.437600
