1	3	8	6.025363	3.143895	-1.699516	-5.851768
1	3	1	6.025363	-8.679787	4.570093	5.169904
1	3	1	6.025363	-5.170540	4.570093	-0.310986
2	2	8	6.492596	4.374239	-8.867550	-3.513877
2	2	2	6.492596	-3.408402	-2.321203	8.450292
3	1	10	5.448679	6.853274	-2.838658	-6.052589
4	2	8	4.135468	-10.368778	2.315658	8.212928
4	2	2	4.135468	2.874713	-4.254109	2.101231
5	2	9	8.511580	-7.026449	0.667369	8.464322
5	2	1	8.511580	2.935521	-4.522889	-4.053106
6	1	10	6.603560	8.161945	-3.038737	-5.374789
7	1	10	7.986122	6.415575	-4.112240	-4.573578
8	2	5	5.935835	2.648955	0.013902	-3.699125
8	2	5	5.935835	-5.555037	5.082438	1.352417
9	3	6	8.461869	-4.408547	2.407280	7.789574
9	3	3	8.461869	7.969353	-3.778972	-1.583287
9	3	1	8.461869	2.005736	-3.251933	5.999823
10	1	10	3.674273	-9.969330	3.865700	6.956236
11	2	6	7.179247	-7.991428	2.212687	5.738587
11	2	4	7.179247	4.820463	-4.048553	-1.180094
12	2	2	7.409676	7.599847	0.834880	-4.582421
12	2	8	7.409676	-6.482747	6.569703	7.899395
13	1	10	5.051251	1.590861	4.270153	-7.147995
14	1	10	3.285187	-15.071520	5.265155	5.909800
15	1	10	6.333145	3.741218	-5.544180	0.899410
16	2	9	7.097818	-10.818855	0.365393	6.535467
16	2	1	7.097818	2.981727	-4.660653	-6.131683
17	1	10	5.265201	-14.661566	8.355663	7.987658
18	2	9	7.175164	7.961914	-1.998700	-2.988695
18	2	1	7.175164	-6.548842	4.262603	8.430587
19	2	9	6.122885	6.178167	-1.002250	-3.166346
19	2	1	6.122885	-9.697030	4.068094	6.820393
20	2	5	6.572232	-4.844438	3.397440	6.055151
20	2	5	6.572232	5.888737	-1.281381	-2.185911
21	2	9	6.605524	3.128940	-4.045840	-5.072744
21	2	1	6.605524	-6.820481	1.322275	3.777409
22	1	10	7.097818	-11.853337	5.898492	6.816842
23	3	1	7.072732	0.044823	0.440938	5.737383
23	3	8	7.072732	6.553936	-4.426371	-5.254832
23	3	1	7.072732	-5.362768	1.759088	6.955676
24	3	3	3.578788	-9.889546	5.356182	0.437503
24	3	2	3.578788	-15.745871	5.356182	6.401310
24	3	5	3.578788	1.842067	1.677579	-4.829723
25	2	3	7.509715	-5.213347	-2.410755	7.253370
25	2	7	7.509715	0.668623	-4.883537	-0.234653
26	3	3	5.455289	1.755729	-2.123936	6.248405
26	3	6	5.455289	-6.023376	4.342977	9.071270
26	3	1	5.455289	4.352275	-2.151080	0.162418
27	1	10	6.409135	8.361231	-1.139906	-1.480870
28	2	7	6.636631	6.401581	-6.388744	-0.707164
28	2	3	6.636631	0.328689	-0.624744	7.554770
29	1	10	8.568972	7.606210	-5.498485	0.427458
30	2	6	5.444569	-7.700687	4.206446	7.682626
30	2	4	5.444569	3.240579	-1.331013	-3.427347
31	1	10	6.513030	-14.610320	5.297877	9.076310
32	3	1	6.348788	2.945931	2.241325	-1.172253
32	3	6	6.348788	-9.014734	6.291053	7.131675
32	3	3	6.348788	-5.502972	6.291053	2.331980
33	3	6	3.387618	2.784967	0.423067	-1.910795
33	3	2	3.387618	-11.792978	5.517532	4.840429
33	3	2	3.387618	-6.755055	5.517532	0.382551
34	2	9	6.672676	-14.669613	3.531083	5.469959
34	2	1	6.672676	2.685143	-2.828259	-3.035159
35	2	7	5.507417	-12.239303	5.787585	6.269437
35	2	3	5.507417	2.880127	2.259570	-4.898010
36	1	10	6.001023	-14.553760	6.199570	6.848370
37	3	4	5.385183	-3.699165	7.701989	-0.605741
37	3	4	5.385183	5.515816	2.607880	-6.501285
37	3	2	5.385183	-9.505964	7.705658	5.595811
38	2	3	7.558902	2.597285	1.543450	4.016126
38	2	7	7.558902	-8.458758	6.405982	5.670176
39	2	9	7.546330	7.304417	-5.526146	-2.736918
39	2	1	7.546330	-4.401172	0.249966	5.497936
40	1	10	6.597105	5.332288	-1.536237	-6.413667
41	2	6	5.033743	4.661263	0.184882	-1.771535
41	2	4	5.033743	-10.175853	5.431387	7.557210
42	2	4	5.924623	7.742569	-1.217859	-3.509909
42	2	6	5.924623	-9.915562	5.255123	7.406116
43	2	9	6.377499	-8.765507	4.674498	6.697871
43	2	1	6.377499	7.073280	-0.431979	-0.110210
44	1	10	6.383264	-14.319440	6.357746	7.614664
45	3	3	5.083818	6.523180	-0.579950	-5.428443
45	3	4	5.083818	-1.843507	5.702628	-3.898909
45	3	3	5.083818	-7.300953	5.928270	6.621322
46	2	9	6.243739	-2.807421	-2.303494	-3.033713
46	2	1	6.243739	2.640334	-6.930047	-9.221208
47	2	7	6.348788	-12.569113	6.168895	7.324698
47	2	3	6.348788	3.812699	2.140078	-0.157617
48	1	10	6.803508	6.564582	-0.634577	-5.293184
49	1	10	7.049646	6.011486	-4.157156	-2.571638
50	2	5	7.059714	3.359526	4.508162	-6.033158
50	2	5	7.059714	-4.438005	8.075737	0.423145
51	1	10	8.106840	6.442812	-3.432611	-5.844870
52	2	4	4.542547	3.183685	0.792691	-4.150970
52	2	6	4.542547	-8.838861	6.757820	5.050226
53	1	10	6.691657	-14.245721	7.430238	7.558316
54	1	10	7.049646	4.785210	-5.490683	-6.732584
55	1	10	4.609743	-13.529917	6.841985	6.321970
56	1	10	7.369336	3.681736	-0.256590	-4.433374
57	1	10	5.885370	7.505761	-5.052857	-5.216652
58	1	10	6.847517	8.255043	-1.948104	-3.467821
59	2	7	8.365376	4.616114	-6.148017	-6.046214
59	2	3	8.365376	-2.280400	0.285704	6.879419
60	2	7	3.263581	-5.902478	4.382859	-4.024228
60	2	3	3.263581	3.059355	-1.494044	-9.443340
61	1	10	1.449257	-14.509860	6.295960	7.562694
62	1	10	4.775332	-14.511266	5.240547	4.528122
63	3	3	6.869597	-4.572679	2.775493	4.814245
63	3	1	6.869597	1.107410	0.902283	-5.766134
63	3	6	6.869597	-2.516036	2.545362	-1.141202
64	1	10	1.669610	-12.253837	4.311814	7.103435
65	1	10	7.777708	6.136164	-4.078849	-6.160943
66	1	10	4.970498	-18.705359	5.843670	4.750762
67	2	7	7.745282	7.933778	-0.533642	-6.757930
67	2	3	7.745282	-8.254439	5.113538	6.186842
68	1	10	5.148696	-8.627012	2.314373	0.829149
