5	3	6.579214	-9.526731	4.724285	0.793129	6.038741	6.579214	-10.255694	-1.846387	7.162794	0.374882	6.579214	2.728943	-0.632722	-5.287095	6.041867
13	3	8.020712	4.968602	-3.713251	-5.473165	6.451486	8.020712	-11.557281	1.756699	5.342429	1.882931	8.020712	-5.941350	1.963973	0.577282	6.347413
16	3	7.814971	5.887128	-0.203977	-3.453010	6.432647	7.814971	-6.801807	1.806073	6.278135	1.271503	7.814971	-1.883450	5.757041	2.311741	6.224502
22	3	7.202884	5.101617	-0.912306	-0.340527	6.279076	7.202884	-2.774980	-4.561971	6.558502	0.480410	7.202884	0.741289	-6.042040	5.571349	0.573439
23	3	7.937953	-4.425138	-0.302803	0.987822	5.607938	7.937953	4.269491	-5.604781	-3.619812	5.608534	7.937953	-6.379634	-1.248807	4.339822	3.333223
33	3	6.192648	6.898888	-1.810090	-1.288516	7.112779	6.192648	2.091656	-4.856631	5.940511	0.960558	6.192648	-0.552827	3.116392	1.806239	6.954579
42	3	7.027302	-5.640505	-4.038962	8.202781	-0.316392	7.027302	0.216846	-8.556807	5.988015	-0.310845	7.027302	1.477800	-5.904150	0.550092	6.197080
52	3	6.656945	6.815979	-6.405252	-1.687246	5.632203	6.656945	-4.676848	-5.714691	6.970192	1.015036	6.656945	3.920285	-11.663667	4.597389	1.015763
53	3	5.906642	8.042561	-2.603789	-6.223177	6.571292	5.906642	-3.412121	3.741724	-2.743019	6.571292	5.906642	-7.111915	3.471289	4.030133	3.816700
81	3	6.417438	-6.458656	0.580077	5.996732	0.901112	6.417438	4.723478	1.101482	-5.806180	7.300476	6.417438	-5.037013	7.020170	0.115924	7.300224
87	3	6.312084	-8.689686	3.818234	6.923775	4.124912	6.312084	-6.664444	5.236117	0.657572	7.084646	6.312084	3.526259	-0.209588	-3.810109	7.402281
91	3	6.111887	-8.459512	-0.848521	7.041849	3.887819	6.111887	3.953302	-4.824815	-4.104252	8.131376	6.111887	-3.825516	1.775747	-1.981846	8.131246
96	3	7.159213	3.139616	3.097631	-2.405809	5.858735	7.159213	-10.297505	5.617378	5.993586	2.348392	7.159213	-4.673950	7.829145	1.549772	5.695565
105	3	9.237402	-4.198448	-1.109462	5.594031	1.201196	9.237402	-1.124806	-1.105727	-0.388759	6.450940	9.237402	4.501409	-1.693529	-5.308173	6.451702
106	3	6.972826	-3.119836	-1.364087	7.265046	0.355927	6.972826	-6.060300	4.208689	1.694787	6.270804	6.972826	5.213292	-1.841364	-2.671846	6.429613
134	3	7.166753	4.901610	-8.354861	2.929314	1.137997	7.166753	-6.707770	-2.231492	7.551305	1.087133	7.166753	5.075933	-2.198247	-1.484111	7.363819
153	3	9.458312	1.610585	1.711814	-3.018607	6.912060	9.458312	-6.182341	0.181357	6.139352	2.314176	9.458312	-4.148973	4.007751	1.903981	6.861199
159	3	6.793792	2.716921	3.082259	-3.362823	5.821732	6.793792	-7.562661	6.192095	3.619236	4.893341	6.793792	0.280003	4.269515	-3.362823	5.821732
