1	2	876	9.184029	-5.705733	-0.808411	5.516329	5.661182
1	2	124	9.184029	2.237116	-3.701141	-0.317102	5.669154
2	2	867	7.549917	6.233173	-5.223671	-6.167620	6.971810
2	2	133	7.549917	-4.409982	-4.345517	4.465531	1.604990
3	2	723	4.440499	-4.150691	0.563745	5.229022	0.288131
3	2	277	4.440499	2.313852	-2.368710	1.442274	1.378968
4	2	59	7.014357	1.630733	-3.416858	1.830455	1.311847
4	2	941	7.014357	-9.395851	-1.880704	6.857347	-0.519296
5	3	821	6.579214	-9.526731	4.724285	0.793129	6.038741
5	3	62	6.579214	-10.255694	-1.846387	7.162794	0.374882
5	3	117	6.579214	2.728943	-0.632722	-5.287095	6.041867
6	2	725	5.869496	-11.273168	5.655792	1.006818	5.641202
6	2	275	5.869496	4.841300	0.894056	-4.571353	5.844944
7	2	711	6.888763	-5.772166	-6.797268	6.628057	-0.019528
7	2	289	6.888763	4.560678	-6.391596	1.107235	5.969067
8	1	1000	3.415040	-14.628654	4.329832	4.286346	3.498122
9	2	340	7.534491	-2.354544	-1.699782	5.421902	-1.541432
9	2	660	7.534491	7.352953	-6.065430	-2.531900	3.228659
10	2	877	8.750563	6.191201	-4.100396	-4.815195	6.842557
10	2	123	8.750563	-10.702932	1.835725	6.201484	3.438060
11	2	540	7.976447	5.712821	-5.385362	-5.268314	6.789637
11	2	460	7.976447	-6.049402	-2.757383	5.649459	3.478376
12	2	824	6.064855	-11.413527	1.523350	5.215967	0.222485
12	2	176	6.064855	2.640851	-2.848203	2.020296	4.855307
13	3	527	8.020712	4.968602	-3.713251	-5.473165	6.451486
13	3	299	8.020712	-11.557281	1.756699	5.342429	1.882931
13	3	174	8.020712	-5.941350	1.963973	0.577282	6.347413
14	2	610	6.500027	6.964483	-2.635201	-6.690084	6.743170
14	2	390	6.500027	-4.472734	3.245158	-0.199287	6.742509
15	2	325	9.445670	6.588848	0.490207	-5.207412	5.795840
15	2	675	9.445670	-4.361294	-2.258583	6.274184	0.333275
16	3	537	7.814971	5.887128	-0.203977	-3.453010	6.432647
16	3	385	7.814971	-6.801807	1.806073	6.278135	1.271503
16	3	78	7.814971	-1.883450	5.757041	2.311741	6.224502
17	1	1000	5.286557	3.760888	-5.025250	-2.065931	3.993587
18	1	1000	8.005010	-8.319776	-2.459321	6.853146	-1.003325
19	2	913	7.027302	-11.730331	1.281840	7.384193	-0.359097
19	2	87	7.027302	0.423588	1.798741	-1.091468	5.873236
20	2	621	6.060614	5.148706	-3.106995	-4.629287	4.880761
20	2	379	6.060614	-7.909135	0.037336	4.764984	-0.624688
21	2	276	6.621508	4.930369	-2.378284	0.642900	-1.350884
21	2	724	6.621508	-8.513022	3.886692	5.795840	-3.859614
22	3	276	7.202884	5.101617	-0.912306	-0.340527	6.279076
22	3	477	7.202884	-2.774980	-4.561971	6.558502	0.480410
22	3	247	7.202884	0.741289	-6.042040	5.571349	0.573439
23	3	772	7.937953	-4.425138	-0.302803	0.987822	5.607938
23	3	191	7.937953	4.269491	-5.604781	-3.619812	5.608534
23	3	37	7.937953	-6.379634	-1.248807	4.339822	3.333223
24	1	1000	6.177111	-15.732652	1.986049	6.147829	-0.369254
25	1	1000	7.205850	5.614878	-5.247469	-10.153094	8.229626
26	1	1000	8.551202	5.266113	-1.476975	-3.662194	6.864723
27	2	875	6.779882	-6.834503	-2.216324	7.819092	1.281849
27	2	125	6.779882	3.327338	-0.658250	1.799150	4.311059
28	1	1000	4.517508	-7.515705	-4.232965	3.206230	3.765364
29	1	1000	1.826138	-9.039482	1.403845	5.760615	1.201918
30	2	836	5.432520	-8.673847	-1.023192	7.160433	2.031315
30	2	164	5.432520	-6.015381	5.321383	1.063230	7.074310
31	4	503	5.555635	-6.720545	0.951168	7.770663	-0.335510
31	4	167	5.555635	-0.190529	0.797425	6.928650	-0.335506
31	4	305	5.555635	3.562024	2.732482	-3.418760	6.154618
31	4	25	5.555635	0.717919	4.997884	0.500310	6.154504
32	2	655	6.823422	-8.624439	2.758626	7.982345	0.295997
32	2	345	6.823422	-0.744982	1.046226	6.332487	0.324472
33	3	394	6.192648	6.898888	-1.810090	-1.288516	7.112779
33	3	576	6.192648	2.091656	-4.856631	5.940511	0.960558
33	3	30	6.192648	-0.552827	3.116392	1.806239	6.954579
34	1	1000	7.428725	5.098769	-7.290519	2.132361	0.082898
35	1	1000	5.835801	-11.604757	1.263322	6.929943	-2.058311
36	2	658	7.780279	-6.903606	-5.932348	6.708080	-0.022232
36	2	342	7.780279	5.080407	-7.479820	-4.569752	6.279072
37	2	849	3.228659	-8.214317	6.187162	0.229406	7.414497
37	2	151	3.228659	-10.049838	0.370301	6.487421	1.235034
38	2	815	6.154618	-4.980197	-4.632999	8.127148	0.892542
38	2	185	6.154618	3.989417	-4.778407	-0.738995	6.648669
39	1	1000	7.985404	7.922992	-8.300058	-3.706267	6.633342
40	2	741	6.354241	-6.735699	-1.771264	7.354792	1.158401
40	2	259	6.354241	1.996307	-6.977586	5.448464	1.611171
41	1	1000	5.975424	6.822118	-3.761006	-0.662459	6.969764
42	3	625	7.027302	-5.640505	-4.038962	8.202781	-0.316392
42	3	294	7.027302	0.216846	-8.556807	5.988015	-0.310845
42	3	81	7.027302	1.477800	-5.904150	0.550092	6.197080
43	1	1000	3.454217	-9.844403	3.999641	6.390321	0.217042
44	2	678	1.331951	-16.119691	1.674468	7.160168	1.314757
44	2	322	1.331951	-15.326363	5.540191	1.165595	7.574462
45	1	1000	4.416434	5.527385	0.218496	-3.422699	7.165641
46	2	596	6.619945	5.079790	3.315303	-6.589762	7.713981
46	2	404	6.619945	-1.075209	0.346973	5.980374	2.396024
47	2	903	6.748773	7.014958	-1.706210	-2.227655	5.758179
47	2	97	6.748773	-4.558201	3.566074	2.434430	5.622350
48	1	1000	7.669736	7.331111	-2.969968	-3.750036	7.964268
49	2	834	6.655274	6.356512	-1.830854	-5.695417	6.010155
49	2	166	6.655274	-5.416153	-3.573729	5.686380	-0.048545
50	2	386	5.296049	-12.176626	4.670760	7.534260	1.941425
50	2	614	5.296049	-8.672810	6.903842	2.041472	7.081454
51	2	590	5.899608	-5.422789	-3.751002	6.089324	3.035431
51	2	410	5.899608	5.739032	-3.826441	-3.798655	6.461780
52	3	165	6.656945	6.815979	-6.405252	-1.687246	5.632203
52	3	341	6.656945	-4.676848	-5.714691	6.970192	1.015036
52	3	494	6.656945	3.920285	-11.663667	4.597389	1.015763
53	3	545	5.906642	8.042561	-2.603789	-6.223177	6.571292
53	3	453	5.906642	-3.412121	3.741724	-2.743019	6.571292
53	3	2	5.906642	-7.111915	3.471289	4.030133	3.816700
54	2	586	5.465452	-6.220151	1.604541	5.833600	1.757560
54	2	414	5.465452	3.339827	-4.214416	-0.580870	6.497887
55	2	505	8.294541	-3.699693	4.713271	2.898753	6.790335
55	2	495	8.294541	8.227578	-0.896722	-2.529452	8.139895
56	1	1000	9.031879	3.684161	-9.551483	3.275980	2.877425
57	1	1000	4.934108	-7.139312	0.507769	6.677793	-0.352516
58	2	438	7.676930	5.751658	1.953837	-0.877854	7.542651
58	2	562	7.676930	-10.852784	7.179133	6.462359	5.338579
59	2	828	5.844944	-7.008101	-0.820018	6.980669	1.900203
59	2	172	5.844944	2.465689	-3.205128	-0.194227	7.809573
60	2	957	7.403933	-14.005072	-0.981186	8.425467	1.636739
60	2	43	7.403933	4.492748	-7.270560	1.798994	1.859799
61	1	1000	5.575034	-4.811890	-2.524481	6.902442	-0.386681
62	2	381	6.664496	-8.618747	-0.617166	6.526123	4.355407
62	2	619	6.664496	4.972430	-2.490836	-2.124361	8.226900
63	2	717	3.984151	-8.151291	5.160808	7.538532	0.626878
63	2	283	3.984151	2.568584	1.006623	-0.511999	6.649583
64	2	185	7.961581	-5.518736	2.452295	5.473377	3.751781
64	2	815	7.961581	7.850757	-0.946513	-2.936406	6.869888
65	2	199	6.041867	6.464024	-0.742393	-2.126976	6.385281
65	2	801	6.041867	-13.204241	5.309989	4.273775	5.200633
66	2	249	7.506481	-4.143290	2.249650	3.396852	5.741216
66	2	751	7.506481	7.148130	-4.080850	-2.569553	6.567856
67	2	374	4.624750	-6.058522	5.358029	7.580344	2.397002
67	2	626	4.624750	0.467696	5.022674	-1.224710	6.997060
68	1	1000	5.393749	3.209298	-4.694201	-2.361143	7.002297
69	1	1000	4.990390	-16.236782	4.179925	7.264778	0.444030
70	1	1000	5.215676	-9.980644	7.326663	4.059529	5.314063
71	1	1000	8.149249	5.120748	-5.462974	-1.721267	6.624402
72	2	233	6.188856	4.735369	1.418624	6.042052	1.455623
72	2	767	6.188856	0.670647	4.164306	6.272746	1.455150
73	1	1000	7.200761	1.881227	-5.056637	5.241483	0.403677
74	2	141	9.467071	3.392771	1.274890	-2.618477	6.755220
74	2	859	9.467071	-7.423198	4.390802	1.994393	6.754302
75	2	667	5.679125	-5.664984	-3.749980	6.337604	-1.110443
75	2	333	5.679125	6.275417	-8.570753	-1.963873	4.702202
76	1	1000	4.996486	-7.389045	-0.591929	7.610347	1.326226
77	2	935	6.711321	-4.492001	7.840230	1.279659	7.658362
77	2	65	6.711321	-6.522602	1.468078	6.294715	2.217458
78	2	557	6.615385	-5.681818	-3.896016	8.484959	2.576526
78	2	443	6.615385	6.158113	-4.204666	-2.239121	6.658705
79	1	1000	1.053456	-7.056998	-0.193420	6.798730	1.987610
