8	3	6.619948	5.543753	0.087503	-5.703097	6.619948	-8.159855	4.720709	7.061310	6.619948	-3.829197	4.673238	0.740703
14	3	7.995675	6.299530	-2.213118	-2.050779	7.995675	-1.418655	3.023074	0.841858	7.995675	-2.584550	3.169089	4.666322
35	3	6.344176	3.902812	0.496157	-2.015753	6.344176	-14.971555	6.928530	8.195745	6.344176	3.790425	0.496747	3.464009
39	3	5.041894	-11.947768	5.947853	6.528406	5.041894	2.285548	0.074631	-4.406323	5.041894	-1.204084	0.074801	6.291828
40	3	6.025174	-13.186558	7.362628	5.928081	6.025174	5.214337	0.786438	1.548305	6.025174	5.218368	0.786443	-1.028644
47	3	7.316684	-6.534152	2.804595	7.407925	7.316684	5.576432	-3.484123	-3.807218	7.316684	5.503458	-3.484123	2.141434
48	3	4.590715	6.770586	0.988424	-6.139034	4.590715	-5.663513	6.478196	0.008234	4.590715	-8.124703	6.478197	6.127196
69	3	6.328604	7.527855	-1.560083	-5.568535	6.328604	-5.839030	3.858889	0.010348	6.328604	-10.098061	3.908866	6.314022
74	3	7.923356	4.266473	-3.446936	-4.675080	7.923356	-8.039378	2.831428	7.275620	7.923356	-1.330531	-3.285252	0.827580
77	3	5.864858	-5.104554	6.607617	1.941561	5.864858	4.745914	0.020272	-4.294777	5.864858	-11.218490	6.608170	6.913432
84	3	9.089561	-1.597248	1.370037	-0.308677	9.089561	-6.265196	1.372362	5.541272	9.089561	5.728670	-3.867491	-5.118094
89	3	4.638928	-9.722980	7.445824	6.363291	4.638928	-0.279200	5.948316	-0.760664	4.638928	2.865418	3.454901	-1.005853
90	3	6.668891	-4.221463	1.226988	6.053002	6.668891	8.279230	-4.620556	-3.123047	6.668891	1.893535	-3.798985	4.153322
91	3	6.029937	2.695426	1.529594	-6.307055	6.029937	-7.018421	5.044881	-0.225907	6.029937	-10.935887	5.044882	6.342282
100	3	7.012015	-0.422848	4.849613	-3.135495	7.012015	-10.257401	6.408874	6.172346	7.012015	6.484831	0.044678	-6.340793
104	3	6.544631	6.525854	1.090534	-5.060257	6.544631	-3.991444	7.342566	0.458567	6.544631	-5.364800	7.342569	5.130509
105	3	6.346598	-3.918541	5.037844	-0.877082	6.346598	-9.031497	5.040911	4.972031	6.346598	7.968832	-1.341284	-6.420455
107	3	5.826807	3.694430	1.784784	-1.653080	5.826807	-6.420283	6.250036	4.916737	5.826807	-0.468326	6.232420	-0.731953
111	3	7.979311	7.135866	1.098623	-7.130115	7.979311	-4.827157	4.804620	-0.482282	7.979311	-9.880336	4.863549	4.998791
123	3	6.347688	-4.863132	2.108132	8.438950	6.347688	5.131736	-3.017917	0.191748	6.347688	-0.200860	-1.059035	8.275422
