5	3	6.402808	-1.353336	6.003325	2.243108	-15.552709	7.011391	6.763451	-4.218758	6.402808	1.062127	-4.255641	-9.669467	4.403612	7.104426	2.398650	0.699413	6.402808	1.075195	-2.212303	-8.714729	-0.306233	7.104426	6.166205	-1.895243
9	3	4.641242	1.565704	-3.091859	-2.153213	6.183199	6.308433	4.251758	-1.434125	4.641242	-1.849672	6.444444	5.803101	-8.814305	0.555661	7.292008	1.143282	4.641242	1.566206	0.347961	2.785180	-2.685282	6.231355	7.150465	-5.040949
10	3	6.521207	1.789020	-3.644237	-5.632238	6.031920	6.072102	-0.288072	3.676532	6.521207	-2.119083	6.714947	6.016898	-11.898461	3.261674	6.040651	3.148249	6.521207	3.057211	0.651330	-3.041741	-4.260202	6.067346	6.036709	1.183800
14	3	4.724143	-3.951162	2.438825	2.827962	-9.865810	5.949527	6.726957	-3.781731	4.724143	1.210537	-1.174380	0.307001	-4.115287	6.204824	6.723492	-4.142198	4.724143	1.203067	-6.921648	-3.694637	2.380036	6.205088	2.896218	-1.292936
19	3	1.685859	0.513842	1.599574	2.899362	-4.944436	2.436544	7.541750	4.625448	1.685859	-2.465006	7.270466	6.810592	-9.844734	-0.307670	7.545606	4.622675	1.685859	0.150244	-3.530290	-2.908781	7.848696	5.858669	1.017520	5.331497
26	3	6.773479	1.292049	-3.320285	0.977886	-1.018921	1.290887	8.726744	0.713255	6.773479	1.291951	-4.268767	-0.223303	1.196922	1.950055	6.991909	0.718399	6.773479	0.321643	-2.780741	-1.398349	7.164815	2.370312	2.706579	4.804905
27	3	6.151976	1.658701	-3.933973	-2.345815	4.505526	5.279015	2.128675	2.603563	6.151976	-1.323450	6.024346	6.122634	-6.606108	0.247638	7.809240	2.344057	6.151976	1.827888	-0.421901	3.952998	-3.557458	0.308425	7.809240	2.322389
39	3	7.347615	-1.814895	2.136744	2.208578	3.878119	2.423484	-0.708985	7.450884	7.347615	0.543216	1.204026	-4.310787	5.366493	8.408893	-0.767842	1.225294	7.347615	-4.440960	6.767735	6.668838	-11.548244	2.242544	5.752440	5.928050
41	3	6.504505	-1.057333	6.240377	5.968890	-10.750431	0.737824	4.642199	4.355834	6.504505	-1.496622	6.357601	5.880333	-0.407299	0.737824	-0.378134	5.022744	6.504505	3.545330	-3.479843	-2.897204	5.355102	6.496904	-1.537885	-0.010446
52	3	8.602143	-3.744994	6.477950	4.074129	-13.846691	0.618818	6.838504	5.637985	8.602143	-0.213262	5.606090	0.436522	-6.805862	6.506968	6.838504	2.020867	8.602143	2.125880	-1.737167	-5.027498	4.320264	6.508315	0.622533	3.270407
67	3	6.640588	2.331358	-5.304354	-6.017234	6.245781	4.893976	5.210686	-4.429523	6.640588	-1.400014	4.521900	4.978417	-8.846641	-1.601347	8.463924	-3.868499	6.640588	1.558240	1.029366	-0.683167	-3.076707	4.893658	8.463523	-4.526611
77	3	6.931478	0.291691	3.823028	7.116673	-9.405525	-4.590362	7.109044	2.751873	6.931478	-0.788365	0.477798	1.882820	4.012903	1.408246	1.719550	6.616314	6.931478	0.575595	-1.664526	-0.464466	4.936965	1.411223	1.719550	6.616312
79	3	6.763808	1.448873	-0.878364	-2.335491	5.286837	6.442787	1.190358	2.137155	6.763808	-2.414917	5.640878	-0.412816	0.327178	6.442560	1.190688	2.137335	6.763808	-2.709693	8.663835	6.119490	-12.554759	0.629424	4.213645	1.514009
80	3	6.369628	-4.534685	2.510158	-0.254824	1.903395	6.271499	2.794334	2.221708	6.369628	-0.792886	-2.928200	-6.409794	7.949962	6.271527	1.027402	2.241887	6.369628	-4.869148	6.862612	6.027447	-12.010927	0.446124	7.118772	1.438700
96	3	4.877494	-2.452110	3.467573	1.656038	2.532282	5.958472	0.521491	1.472482	4.877494	-0.587924	1.059664	0.387259	6.144318	5.963978	0.348706	1.469794	4.877494	-5.876089	6.647272	6.904012	-6.377097	1.189960	6.940129	4.868949
102	3	5.044464	-6.932607	4.112930	2.914792	-14.720777	3.403370	6.301954	4.064078	5.044464	0.674665	-2.187933	0.961335	-7.022858	7.020022	6.286489	-1.651801	5.044464	0.105149	-6.962323	-3.058894	3.094370	7.554639	2.897881	0.682876
117	3	6.174224	2.493222	-2.833246	-5.129859	6.721861	6.856752	-1.479349	4.902682	6.174224	-1.633908	7.919122	6.811991	-12.250823	3.162317	3.889810	6.048310	6.174224	2.202740	2.015799	0.625911	-4.198737	6.597370	3.760209	5.004572
125	3	5.951076	-2.690787	3.103138	-2.621964	4.187406	8.601690	1.154329	0.123877	5.951076	0.690964	-0.567790	-7.832894	8.497771	8.638924	1.124021	0.098848	5.951076	-2.690761	6.386384	2.492713	-4.164232	7.846377	6.721392	-3.071927
145	3	6.156379	-3.365572	7.584474	5.523367	-7.976225	0.614535	4.801007	5.631951	6.156379	-1.661077	2.675760	-0.418503	4.877353	5.318770	0.128212	4.467130	6.156379	-3.365534	7.399648	5.521653	-2.383115	0.614535	4.800412	5.632292
153	3	6.385920	1.404720	-2.719763	-0.756659	6.364979	7.195811	3.224667	0.785258	6.385920	-2.134644	6.066451	7.084061	-1.632102	1.573016	9.102080	2.409022	6.385920	-2.196348	7.197328	7.099929	-8.217178	1.572830	9.169583	2.388950
178	3	7.025381	2.277848	0.434028	-2.765484	7.561236	7.654996	1.054024	0.380304	7.025381	-1.706679	5.647886	3.686390	6.214847	6.268237	1.054092	1.042019	7.025381	-1.863743	6.270857	4.535465	-3.825900	4.337513	6.341528	2.028593
192	3	6.366321	-4.004458	6.004141	8.367267	-19.879251	1.558719	6.948319	4.527994	6.366321	1.346395	2.313748	2.537788	-8.563554	6.878217	6.948319	-1.871431	6.366321	1.362388	-1.056542	-2.982682	3.024912	7.978937	0.979604	-0.367263
211	3	7.061839	2.918096	1.645910	3.740335	-4.393123	5.652557	6.691522	-1.692969	7.061839	2.992225	-2.819416	-1.628150	7.030902	7.771071	1.185478	0.639360	7.061839	-0.816548	4.612274	3.831403	-7.443837	5.305350	6.731000	-0.754908
213	3	4.217526	-0.794182	0.671467	3.858677	3.961408	0.660421	0.527261	7.082282	4.217526	-3.525023	3.187694	9.821978	-14.490972	-3.522666	6.538274	2.260320	4.217526	0.871894	-0.215913	7.894764	-12.272369	-3.376707	6.538274	2.260320
234	3	5.830161	-6.791178	3.579173	9.054526	-13.817647	0.576570	8.002035	7.125195	5.830161	-0.245346	-2.452096	2.474912	-0.314405	4.897014	7.860466	1.358579	5.830161	-0.319827	-4.996443	2.607986	3.572857	4.484232	4.332063	2.186964
329	3	3.894565	3.392953	-1.710440	-2.771899	-6.318879	6.293012	7.295911	-6.715357	3.894565	3.391927	-2.788844	-4.630512	0.323699	6.293013	6.265527	-6.210467	3.894565	3.279932	-7.833563	-8.673668	5.660110	6.293013	2.851854	-1.093975
340	3	6.316249	-2.227393	6.150319	6.089062	-6.731882	2.175012	5.592587	5.356588	6.316249	-0.450317	-0.431631	-0.592639	4.151674	5.711230	0.508719	6.162708	6.316249	-2.237898	6.125072	6.090828	-2.294451	2.173733	5.494924	5.419840
344	3	6.849364	3.020025	1.515869	4.197532	-12.013814	1.605186	7.200797	1.526868	6.849364	3.041960	1.147552	-0.143866	0.251651	7.100399	6.427392	-1.566186	6.849364	3.068353	-4.883740	-2.449706	6.096006	7.107106	2.412162	0.018369
