5	3	7.377062	6.422558	-2.327210	-5.784169	7.012982	7.377062	-4.065764	-2.425961	7.070472	0.589563	7.377062	-3.448268	3.384220	0.626064	7.012933
11	3	5.931365	-5.131220	-2.847430	5.574019	2.026339	5.931365	6.922743	-2.593750	-4.740396	6.522451	5.931365	-9.639076	2.978932	1.657444	6.516848
13	3	6.831776	-2.567098	4.762588	-2.836120	6.547705	6.831776	3.525619	-0.333654	-8.638459	6.547716	6.831776	-3.076556	3.795284	2.958377	1.361794
17	3	6.578516	3.605039	0.018442	-4.386243	7.322125	6.578516	-7.873438	1.885994	5.338212	2.410975	6.578516	-9.497124	6.397936	-0.165837	7.322085
26	3	8.681566	-8.084016	-0.730403	7.355393	0.447554	8.681566	5.892951	-2.984758	-4.504227	6.703377	8.681566	5.957129	-7.173263	1.969441	0.474176
48	3	5.760648	-9.896933	-4.465409	6.944145	1.442881	5.760648	-5.662271	0.860126	0.968483	7.711927	5.760648	1.718179	-5.339505	-3.747657	7.713459
50	3	7.938422	-3.762862	1.966708	2.464169	5.596743	7.938422	7.798955	-2.524058	-3.631594	9.194348	7.938422	-5.203598	-0.240968	5.941078	2.569556
59	3	5.150987	5.296474	-0.911293	-6.565269	8.317522	5.150987	-4.980248	-0.101472	5.261481	3.023532	5.150987	-4.594384	4.491395	-0.197530	8.308495
66	3	7.348332	-5.784886	-1.323477	7.919859	4.145785	7.348332	1.178847	-3.502620	6.278758	4.145840	7.348332	6.096562	-2.705515	-0.280070	6.627764
70	3	6.269548	-6.522134	-0.278997	8.322159	4.327596	6.269548	-9.370963	5.691990	4.373819	6.841778	6.269548	5.484517	-0.181364	-0.995993	8.329872
71	3	4.723095	-5.282624	6.596462	0.355595	5.602927	4.723095	-5.720562	2.258899	6.853423	1.050876	4.723095	3.584712	1.220789	-3.644980	5.604940
87	3	6.642115	5.216792	-0.440696	-2.726584	8.190509	6.642115	-4.878003	5.990342	1.589537	8.188490	6.642115	-4.388896	3.472877	5.347384	2.140280
102	3	7.866212	-10.006521	4.323376	6.504241	3.164801	7.866212	6.462994	-2.196186	-1.805462	5.649684	7.866212	-0.125749	3.200293	-1.679470	5.645365
104	3	4.792472	-5.733513	0.607459	4.680642	1.771027	4.792472	-4.706804	5.024930	1.798203	6.335345	4.792472	7.073905	-1.262486	-1.318090	6.351477
116	3	6.015628	-6.503043	1.093217	6.018492	5.340790	6.015628	2.372902	0.402736	-2.903678	9.101734	6.015628	-4.917672	2.545884	0.609362	9.101547
148	3	6.327437	-11.850085	3.497252	3.787645	2.012246	6.327437	-9.266615	4.111805	2.123221	5.845152	6.327437	4.027736	-0.365192	0.153707	5.867147
155	3	8.341332	-7.687022	-5.345992	7.386665	-0.865190	8.341332	4.585502	-7.416766	-3.472891	4.376253	8.341332	3.538963	-10.600207	2.960857	1.576258
177	3	4.373195	-3.466291	4.265068	0.424317	6.804875	4.373195	-6.829550	1.053525	5.606579	1.350508	4.373195	3.770339	-0.792403	-6.079304	6.812129
186	3	5.578719	-7.321950	4.137228	1.587258	6.450245	5.578719	-5.011161	-2.019616	7.684991	0.219322	5.578719	6.334966	-2.047281	-4.748470	6.451242
188	3	7.333704	-11.929212	5.296067	5.294558	3.220869	7.333704	4.366408	0.827381	-2.623108	6.724070	7.333704	-5.390787	5.248760	-0.373069	6.634707
205	3	6.983999	-6.964236	2.953714	6.298418	1.136855	6.983999	3.267699	1.679696	-3.935257	7.285263	6.983999	4.203484	-1.505707	1.995734	1.954762
215	3	4.304776	3.825154	4.279004	-0.283567	7.272961	4.304776	3.836550	-1.016525	5.344095	1.977579	4.304776	-2.044215	3.610632	8.420832	1.825486
225	3	6.118634	4.952800	-0.477553	-5.578248	7.273275	6.118634	-4.058780	1.849349	5.012203	1.461186	6.118634	5.101108	-4.327046	0.041742	2.547381
227	3	7.050780	1.455164	0.434658	-9.035145	8.722059	7.050780	-4.773953	2.946979	-3.200992	8.719162	7.050780	7.110490	-3.259960	-9.352102	8.722059
230	3	6.984979	1.742363	1.110753	-1.503535	7.231329	6.984979	-6.653533	2.638944	2.021708	6.738956	6.984979	-6.307804	-2.048621	4.939946	1.876214
239	3	5.818282	4.597107	-0.761541	-2.670861	7.019437	5.818282	-6.427882	4.551240	1.747821	7.018283	5.818282	-8.826983	1.770230	5.689396	1.589866
245	3	6.263647	-7.445053	2.020114	4.323519	2.960688	6.263647	5.207912	-1.890022	-5.433695	5.229199	6.263647	-4.601954	4.112065	-0.159820	5.192869
246	3	6.887072	-10.401475	5.441394	7.182724	3.259834	6.887072	7.982804	-0.174532	0.850226	3.383098	6.887072	7.872103	1.584715	-3.627012	6.450096
