3	2	6.241172	-0.610733	5.883445	6.598833	-10.848073	2.190514	8.154073	1.799200	6.241172	1.309429	-3.879105	-3.908155	2.552268	5.935940	6.646837	-2.044147
4	2	6.682672	0.016307	2.603116	4.708667	-4.995975	5.182417	6.033817	1.562254	6.682672	-0.611705	-3.510770	0.095233	3.886996	6.687015	1.317866	3.440982
6	2	3.688038	-4.579373	6.261996	6.730482	-12.804415	2.103398	6.831665	1.286024	3.688038	-0.969206	0.135866	-4.188753	6.562099	6.437637	1.870841	3.698369
8	2	8.145898	1.152542	-1.542857	-4.563224	5.248486	6.682671	-1.029413	3.862176	8.145898	-5.998207	6.592545	6.026077	-13.882156	1.370293	5.343428	6.240472
11	2	6.529496	-1.879580	4.166835	7.257867	-3.349705	0.761980	2.936393	5.025354	6.529496	0.633043	-7.777911	-2.184102	6.236518	6.090478	-3.084561	1.110174
12	2	7.114781	-3.518996	5.270619	7.797829	-9.620279	3.806058	4.641242	5.944042	7.114781	1.204115	-1.619705	0.365896	6.953181	7.643686	-1.630891	1.937719
15	2	7.545610	0.453079	1.765062	5.188599	-3.788878	2.431677	5.751601	2.903408	7.545610	0.527833	-2.808803	0.407844	5.942232	8.408785	-0.855354	4.691587
18	2	5.918659	1.415301	-5.188828	-1.140295	4.919679	6.990738	-0.652237	0.765881	5.918659	1.411392	1.291518	4.652826	-6.040281	1.206263	5.745067	0.907482
20	2	5.974467	0.165971	-0.523574	-7.997329	4.314461	6.705198	-1.484752	0.788037	5.974467	-3.909081	6.490373	3.818899	-5.144179	2.825534	4.995545	3.871474
21	2	5.800183	-4.335464	4.159491	5.903690	-10.802045	0.093260	8.192913	3.786051	5.800183	0.510925	-3.407543	-3.166767	7.372825	6.644825	3.744465	0.943936
22	2	6.970541	-0.276170	-2.556923	-0.853869	5.196292	4.776177	0.330576	8.710846	6.970541	-2.818400	5.962924	6.123947	-6.352596	-0.393112	5.110010	8.585421
25	2	7.994918	-1.300207	2.419902	0.927037	-13.482413	6.529647	6.426441	-1.945883	7.994918	-4.861526	8.804365	5.438894	-16.685285	2.186410	6.426535	3.726712
29	2	5.530508	0.749526	-7.658253	-2.255855	6.098225	6.804463	-1.006341	2.997607	5.530508	-4.918598	1.367876	6.552876	-12.225399	2.294997	5.549165	5.938498
31	2	8.094482	-2.316163	0.918364	-0.135230	1.576108	7.699314	0.869769	3.911705	8.094482	-3.290245	5.733015	3.014856	-10.675706	2.242749	7.309467	2.817928
32	2	7.451451	0.749264	5.650331	-1.170443	-4.165888	7.900301	6.532318	1.619588	7.451451	1.312299	-0.706392	-5.467560	6.598505	7.900301	3.645306	1.758863
34	2	7.488218	-1.482044	2.464877	8.616208	-10.076390	3.559626	4.949700	5.298818	7.488218	1.059089	-6.739737	1.339255	3.591979	8.776428	1.876266	1.606046
