1	1	93.370996	1.185675	30.134283	98.559715	0.614986	0.723946	0.903456	0.998090	155.441001	5.000000	36.575839	0.951163	4.000000	0.014050	1.362560	1.000000	97.124450	11.273697	3.000000	0.013744	11.040325	6.000000	0.187261	1.111501	2.000000	0.054712	2.176716	4.000000	0.030153	0.642479	6.000000	0.054658	4.674117	1.000000	0.056665
2	2	64.423048	18.555860	87.201201	29.118821	0.550208	0.799661	0.815373	0.916572	62.186527	4.000000	52.644780	0.111402	5.000000	0.027774	0.972865	5.000000	56.411111	2.617477	1.000000	0.030770	60.088456	6.000000	0.015241	1.059254	3.000000	0.030218	3.693877	6.000000	0.143875	0.823619	5.000000	0.026211	3.611514	5.000000	0.013984
3	2	53.398866	43.057573	94.755230	17.552158	0.113933	0.650272	0.992666	0.593327	103.450493	1.000000	98.559715	2.352800	5.000000	0.017347	1.296660	3.000000	34.619638	14.628024	6.000000	0.010710	69.119557	2.000000	0.843401	0.482142	4.000000	0.033185	11.675799	2.000000	0.010146	0.452806	2.000000	0.017347	8.471692	2.000000	0.014361
4	1	6.111053	68.447583	14.854551	39.560361	0.380993	0.953425	0.682641	0.405633	168.422739	2.000000	11.424654	0.045141	6.000000	0.383108	0.489435	5.000000	47.579707	14.434055	5.000000	0.012513	103.993390	1.000000	0.036644	1.130765	3.000000	0.015674	13.089851	2.000000	0.010823	1.620383	5.000000	0.050931	12.620259	4.000000	0.027340
5	1	30.134283	98.559715	57.648445	69.634059	0.903456	0.998090	0.874303	0.939736	103.993390	5.000000	89.380165	2.628853	1.000000	0.010021	1.451368	3.000000	92.397151	14.614190	2.000000	0.050931	155.441001	5.000000	0.027340	0.409130	4.000000	0.014050	12.288892	2.000000	0.050931	1.249998	4.000000	0.027340	0.896364	5.000000	0.014050
6	2	33.558210	88.078393	56.377219	30.307802	0.816397	0.771114	0.718231	0.569498	64.956938	2.000000	97.662992	2.129728	2.000000	0.022123	0.527828	6.000000	78.619447	9.609719	4.000000	0.261384	59.704402	2.000000	0.012923	0.113015	6.000000	0.208190	5.588160	4.000000	0.015243	1.161259	3.000000	0.016489	0.400774	2.000000	0.084450
7	2	27.289566	63.800718	92.397151	19.634245	0.423417	0.737956	0.973859	0.752357	9.649928	3.000000	59.451014	0.690306	2.000000	0.014597	0.538630	1.000000	60.681373	2.680602	2.000000	0.035211	31.847786	4.000000	0.202149	0.965430	6.000000	0.025391	10.033630	3.000000	0.034764	0.985406	1.000000	0.086045	4.160306	1.000000	0.043609
8	1	71.091762	54.333478	63.554411	87.676694	0.283917	0.872676	0.579532	0.942370	76.720241	6.000000	37.031041	2.150989	4.000000	0.039021	1.258990	4.000000	10.843257	10.411794	4.000000	0.024206	18.177296	6.000000	0.082173	0.161431	1.000000	0.064861	7.182649	6.000000	0.082173	1.341481	4.000000	0.064861	11.957741	3.000000	0.032126
9	3	31.912303	78.469944	97.414009	74.901898	0.293737	0.885739	0.908039	0.639224	169.951607	1.000000	31.727877	2.528602	4.000000	0.014889	0.305190	6.000000	16.913304	7.542715	5.000000	0.013013	12.163552	5.000000	0.015070	1.216295	6.000000	0.010566	3.268611	1.000000	0.044343	1.419726	1.000000	0.010663	9.809426	2.000000	0.016075
10	1	2.532620	61.529896	70.346137	87.101329	0.835314	0.992666	0.593327	0.612249	112.420449	5.000000	69.634059	3.014533	3.000000	0.011188	1.621917	6.000000	99.789850	5.611819	2.000000	0.011605	53.558611	4.000000	0.039701	1.294582	2.000000	0.011917	4.083848	2.000000	0.012991	0.939319	2.000000	0.163638	1.763827	4.000000	0.014610
11	2	15.445087	25.709918	30.124822	73.644046	0.780550	0.795020	0.772093	0.396851	109.506877	1.000000	45.234685	0.408013	4.000000	0.798156	1.001923	2.000000	22.212737	10.881432	1.000000	0.028526	104.013417	5.000000	0.016134	0.421633	6.000000	0.011916	9.103582	6.000000	0.013139	0.221989	6.000000	0.015740	8.296147	5.000000	0.017466
12	2	68.509282	4.946835	39.383313	28.765079	0.196563	0.299374	0.556063	0.819479	88.035995	1.000000	11.333617	1.010360	6.000000	0.011196	0.618322	2.000000	51.017959	0.766781	4.000000	0.015850	30.540793	5.000000	0.011010	1.230963	3.000000	0.029012	7.011543	5.000000	0.340012	1.294053	6.000000	0.016692	9.435263	3.000000	0.055977
13	2	11.333617	89.320666	51.017959	2.726678	0.365136	0.395984	0.891622	0.603429	54.681687	3.000000	11.841326	3.547807	6.000000	0.046592	1.529590	3.000000	20.398812	0.463532	6.000000	0.013751	158.636651	3.000000	0.016619	1.046399	5.000000	0.011473	5.632053	5.000000	0.011775	0.393901	5.000000	0.015243	14.302744	4.000000	0.016489
