9	3	6.763443	-4.664850	-1.852041	4.417300	6.763443	5.024486	-7.097948	2.292200	6.763443	0.002473	-2.050378	4.125726
70	3	6.240446	-8.260615	1.962355	3.484067	6.240446	5.103508	-2.573715	-0.042082	6.240446	-0.488929	-0.335642	3.414860
376	3	7.982338	5.499306	-7.621711	-0.673060	7.982338	-4.505337	-5.174075	3.851224	7.982338	1.165925	-8.659718	2.912220
407	3	8.832925	-6.099574	-4.460718	4.508454	8.832925	6.887525	-4.749583	-0.122193	8.832925	0.315916	-7.132347	4.285661
492	3	6.669233	-0.551469	6.118225	2.676623	6.669233	-8.115155	5.330564	4.506354	6.669233	4.054721	1.321508	2.617109
724	3	5.388061	6.915171	-1.701496	-1.535306	5.388061	0.739450	1.242849	2.472530	5.388061	-2.229504	0.861324	2.889006
917	3	5.923422	-0.469255	3.924572	3.435283	5.923422	-4.365870	4.565595	3.443545	5.923422	2.740922	3.532855	-1.460589
936	3	5.850647	5.188215	0.426358	-0.580002	5.850647	-10.667943	6.038551	3.045292	5.850647	0.374671	5.656775	-0.579859
1117	3	5.824799	-10.696074	4.015883	4.748807	5.824799	0.579731	3.937858	0.278520	5.824799	4.400011	1.793221	0.267073
1169	3	8.730458	-1.686208	-1.374093	3.569567	8.730458	7.282926	-0.760090	-0.809769	8.730458	-4.485540	1.952427	3.569876
1196	3	6.712806	-7.934530	4.430667	0.704065	6.712806	4.436794	-0.674823	-0.687454	6.712806	-1.665151	3.616653	0.582547
1280	3	6.527258	-5.724929	4.524305	1.330225	6.527258	6.763182	-1.180874	-2.799627	6.527258	0.457209	3.762181	-1.937523
1337	3	6.064058	0.118336	-5.303791	4.261025	6.064058	-6.107072	-4.832231	4.474728	6.064058	4.235075	-10.099873	0.208490
1394	3	4.042392	-7.213499	2.495898	4.045848	4.042392	6.852464	-1.969793	-1.158675	4.042392	0.954131	2.783842	-1.149976
1548	3	8.029671	-5.714602	6.006939	2.358463	8.029671	5.748775	0.272215	-2.462413	8.029671	0.270892	2.797514	1.537411
1973	3	6.651440	-0.829389	0.521203	3.199753	6.651440	3.991369	0.920892	1.144721	6.651440	-6.241924	5.041528	3.573939
2031	3	7.655813	-5.649353	-1.525139	3.793694	7.655813	0.382746	-3.633566	3.261931	7.655813	5.977245	-3.531112	-0.612431
2213	3	6.662351	5.832016	0.818969	-1.474069	6.662351	-5.195012	4.449962	3.776911	6.662351	0.026726	4.516253	3.522082
2237	3	6.498154	3.022020	0.371525	-2.205949	6.498154	-6.105123	4.009239	2.374842	6.498154	-1.683466	2.317520	2.373453
2337	3	5.963422	-4.792086	-5.474790	6.337198	5.963422	6.284201	-5.025895	1.225173	5.963422	0.670865	-10.356088	5.273255
2432	3	7.750220	3.807756	1.326921	-1.846696	7.750220	-0.856381	5.421369	-0.763916	7.750220	-6.109213	5.724580	1.513783
2477	3	8.584061	4.978192	-1.713426	0.220851	8.584061	-9.187222	0.048022	4.441021	8.584061	-2.909127	3.906431	0.222299
2481	3	6.399043	-5.798390	5.656643	3.355287	6.399043	5.894950	-0.295024	0.715402	6.399043	-0.005574	6.029294	1.960916
2587	3	7.952124	5.968678	-3.857329	2.048128	7.952124	-0.482874	-4.594850	4.997908	7.952124	-6.031162	-3.201653	5.124696
2661	3	7.444000	-6.286731	0.561207	4.160904	7.444000	6.965593	-2.778567	0.061086	7.444000	1.325804	-3.834764	2.979016
2883	3	6.944678	0.947997	0.689474	-0.759045	6.944678	6.635893	-3.115563	-0.759214	6.944678	-5.024570	2.535315	1.191833
2994	3	6.238307	-4.763388	4.946690	3.735323	6.238307	6.162066	-0.669376	1.679615	6.238307	-0.104454	5.337832	1.857011
3050	3	6.069688	0.602842	4.451990	3.771461	6.069688	-3.140671	5.380295	4.000133	6.069688	2.876658	1.111206	3.188369
3067	3	6.030352	-8.800813	4.258579	1.812908	6.030352	-0.275181	4.827514	-0.212425	6.030352	5.102475	-0.049287	-0.212871
3235	3	6.215554	-7.801080	3.427121	4.783414	6.215554	1.560478	2.419225	0.438380	6.215554	2.586927	1.164800	0.430892
3351	3	7.459167	-4.046167	3.080689	3.832289	7.459167	7.484088	-0.886317	1.337796	7.459167	1.439941	2.295000	2.071538
3497	3	6.014868	5.009218	0.648181	2.630079	6.014868	-8.144516	3.963760	4.374663	6.014868	-1.479969	3.844837	4.373951
3785	3	7.666934	0.179305	2.760908	2.263426	7.666934	-2.467907	3.933318	2.335939	7.666934	5.215433	-2.588458	2.155138
3848	3	3.865063	3.693772	-1.059310	0.300554	3.865063	-6.240436	3.261733	4.380830	3.865063	-0.051441	-0.493901	4.277840
3902	3	5.039466	-6.443806	2.266709	3.200779	5.039466	5.860628	-1.331490	-0.552653	5.039466	-0.029351	2.258486	2.863543
3903	3	5.991428	-1.810199	4.033555	2.842338	5.991428	-7.414660	3.534563	3.056557	5.991428	3.868770	0.577474	1.064795
4014	3	8.386339	-2.996194	3.796562	2.936530	8.386339	5.114970	0.659475	-0.868824	8.386339	2.326321	2.051879	-0.005669
4115	3	6.710692	7.495540	-1.811226	2.495377	6.710692	-7.594843	3.261303	5.118146	6.710692	-0.943773	2.825078	5.034036
4298	3	8.233090	4.337851	-2.605605	-0.003085	8.233090	-4.322893	-0.159881	4.299620	8.233090	-2.410762	3.353387	0.525190
4384	3	7.653394	-3.240184	-3.201859	5.124120	7.653394	6.842121	-4.161759	1.131335	7.653394	1.593107	-6.742885	3.631646
4402	3	0.771742	0.530276	1.160526	1.663745	0.771742	-2.438024	6.698426	2.693078	0.771742	-6.031121	6.625269	2.846244
4488	3	7.495854	4.278532	-0.774868	3.309746	7.495854	-6.739775	3.083252	6.576203	7.495854	-1.446869	3.359988	5.954730
4701	3	6.329694	-8.893101	3.498466	4.969974	6.329694	2.091548	-1.607788	4.071789	6.329694	-0.390244	-2.307395	4.904815
4828	3	8.846597	7.791417	0.312032	0.027414	8.846597	0.093078	2.788203	4.098862	8.846597	-4.267912	2.043445	4.646511
4891	3	6.521124	-4.079057	1.982286	7.073127	6.521124	3.858275	-1.323662	3.764602	6.521124	6.381446	-3.120387	1.995256
4936	3	4.756326	2.579507	0.000163	0.428954	4.756326	-0.284580	5.397904	1.894170	4.756326	-6.018083	6.054795	2.100111
5053	3	7.592006	-7.564317	2.129050	5.606837	7.592006	6.388936	0.194319	2.025098	7.592006	1.141010	4.007289	2.046630
5181	3	7.334523	-6.995386	3.034220	2.778627	7.334523	4.689649	-1.971813	1.234399	7.334523	-0.141392	3.307056	2.017821
5190	3	6.401305	6.421568	-0.332322	1.071606	6.401305	-4.696765	3.660162	3.866192	6.401305	-0.745067	4.406694	1.775734
5218	3	3.425656	-1.766102	3.524972	-1.194288	3.425656	-5.939874	3.487262	2.988628	3.425656	1.604726	-0.860238	-1.194309
5224	3	7.058702	-1.171339	3.055105	2.945315	7.058702	7.097471	-1.427055	0.355015	7.058702	0.142609	3.460533	0.953555
5240	3	5.875180	-4.994825	-1.065401	6.413969	5.875180	1.350187	-1.857580	3.722254	5.875180	6.291403	-0.251665	1.480040
5360	3	7.926463	4.397053	0.886608	-0.614264	7.926463	-1.856408	2.662400	3.644791	7.926463	-8.150153	2.611408	3.778472
5361	3	4.139470	-6.470877	4.656475	4.273814	4.139470	0.124631	-0.574257	3.474608	4.139470	1.140641	0.765986	2.000083
5411	3	5.087703	3.510135	2.479423	0.859065	5.087703	-0.928883	6.557904	0.866889	5.087703	-4.850251	3.006811	4.913889
5439	3	6.659390	2.421349	-2.135601	3.404777	6.659390	-7.258887	3.482287	3.999529	6.659390	6.650575	-1.326603	1.620576
5465	3	6.581757	0.897928	0.762096	0.420609	6.581757	-6.562275	0.383281	4.504602	6.581757	5.330018	-1.736931	0.224796
5578	3	6.476364	-5.892088	6.172403	2.338299	6.476364	5.381052	1.855481	1.291500	6.476364	0.764279	4.369257	1.531944
5581	3	6.735882	3.210504	3.507180	0.491096	6.735882	8.795312	0.749639	-0.743472	6.735882	1.269615	2.563454	2.834095
5610	3	7.041650	5.449275	-1.882185	1.017733	7.041650	-6.891628	2.978101	3.257260	7.041650	0.465646	3.553311	1.599458
5674	3	6.926281	5.107232	0.499201	-0.012880	6.926281	-1.385540	4.500751	1.958305	6.926281	-7.531378	4.382720	1.999390
5877	3	4.800936	-7.846618	4.876716	3.725190	4.800936	4.043639	1.610992	1.517714	4.800936	0.347371	3.509728	2.406209
5925	3	6.311799	0.767849	2.324566	1.192652	6.311799	-4.757973	5.889252	3.913290	6.311799	6.197750	-0.221767	1.164452
5949	3	6.521203	3.904438	3.182364	-0.870166	6.521203	-2.178836	3.335769	2.511731	6.521203	-2.184038	3.160600	2.548651
5965	3	5.876613	5.193752	-0.264340	-0.725182	5.876613	-4.529315	0.037341	4.886685	5.876613	-0.416389	-0.532661	4.764095
5971	3	6.631913	-9.404115	5.704985	3.234648	6.631913	4.299240	2.079126	-2.555049	6.631913	0.296967	4.387158	-2.347110
6168	3	8.516793	4.590374	-3.530256	3.344334	8.516793	-7.462793	2.714102	6.273779	8.516793	0.660154	-2.792358	5.743105
6338	3	4.535040	-4.852875	0.402582	3.796601	4.535040	4.158697	0.572483	-1.046194	4.535040	-0.325803	5.386987	-1.045935
