1	1	3.748878	-8.252330	6.300823	6.048720	-15.920984	1.553035	6.635959	3.913877
2	1	7.008157	0.317613	-3.751775	0.335030	6.778736	4.467477	0.139859	5.859450
4	1	6.205568	-0.451930	-1.323951	-5.305862	5.567972	6.064272	-4.651135	1.230362
7	1	3.885468	-8.113378	7.660330	4.779220	-15.169010	-0.191611	6.408386	0.546038
8	1	7.184907	-1.007055	5.035924	6.621179	-11.860260	1.618136	7.959555	-1.216844
9	1	4.575685	-7.138615	6.593174	6.368384	-19.751710	2.285334	7.785850	2.336865
12	1	7.015286	1.718708	1.839769	-5.552859	7.375709	8.360332	0.643499	0.635996
18	1	5.981400	-2.026091	6.767506	3.755546	-14.174544	-1.728430	8.003229	1.459333
22	1	4.399875	-2.524633	7.598025	7.958125	-20.232180	2.362124	8.143909	0.196617
29	1	4.505018	-0.328499	-4.428600	0.138893	4.767899	8.532793	5.685950	0.155998
32	1	3.774418	-0.663809	-3.748567	-4.006698	6.627719	5.119745	1.191672	2.267466
33	1	6.987216	0.856917	5.722408	4.331881	-6.224394	3.265536	6.538370	-0.918824
35	1	4.505018	0.868832	-4.431885	1.255144	6.558719	8.510690	2.557322	2.042643
37	1	6.069619	-2.207221	4.739110	5.934271	-12.469873	0.829746	4.919685	7.563881
40	1	4.636180	-4.286869	8.109910	6.862848	-17.587697	0.155445	5.895875	3.931071
44	1	7.475300	1.355580	0.593359	-1.795145	4.883162	6.528022	-1.022361	3.602046
46	1	4.599590	-8.267149	7.880168	6.973650	-14.752974	4.427915	6.015232	3.639905
48	1	7.177143	3.421253	-9.627982	-5.044767	7.961005	6.826781	3.191705	-1.189885
50	1	3.184433	-5.223693	7.472381	6.344568	-10.213172	0.569408	6.252215	0.657299
51	1	6.393641	-1.544147	0.281528	-1.161808	5.614017	6.293925	-0.964057	5.987744
52	1	8.208070	4.592097	-5.268868	-4.643025	8.992235	6.847878	-0.731524	0.780287
54	1	8.097697	-0.127753	5.382211	5.146191	-10.255664	4.044049	7.554678	4.417096
55	1	6.585189	0.036949	7.882521	3.425847	-8.734029	-1.748652	9.090480	1.190543
58	1	4.947746	-4.160244	7.448635	4.559638	-14.617528	3.553072	6.745796	1.978684
63	1	3.796311	-1.830430	4.723064	9.468155	-5.860775	-0.971602	8.506587	0.595360
66	1	6.511585	-6.265876	5.085817	7.742944	-18.868475	-1.768417	5.919332	6.495403
70	1	5.467457	-2.381666	7.077810	6.668851	-19.779038	-4.255066	7.396070	2.821141
71	1	4.453218	1.193454	-3.470974	-4.680439	6.976413	5.198891	6.175443	-1.074972
72	1	7.101802	8.643042	-4.534395	-0.313751	8.174181	6.239879	1.283664	0.538115
74	1	6.756008	-3.816034	6.645717	8.124338	-16.115135	1.793382	8.179196	0.807534
82	1	8.176464	-2.897424	7.571644	4.097943	-8.705143	-2.167441	5.402419	6.604525
89	1	4.108480	-10.690873	6.887165	6.637994	-13.453865	1.499783	5.465254	3.292369
90	1	3.999810	3.207756	-1.637562	-1.865344	0.478230	6.464824	7.727209	-2.784219
92	1	6.747682	1.494519	-4.645188	-5.585622	6.595663	8.375740	-0.411690	1.280570
93	1	6.741768	1.151267	-6.190197	-1.646509	5.559658	7.479282	0.335492	-0.640178
96	1	1.795906	-0.485923	5.629250	5.843546	-14.922331	2.343750	8.651278	2.158167
98	1	7.628288	-3.911975	9.076020	5.414759	-10.364169	-1.594108	5.266858	7.763288
100	1	4.261764	-1.415281	6.592809	6.501892	-11.966180	1.124968	6.762793	4.380047
101	1	7.033132	-2.979696	6.492201	6.866710	-15.107752	5.720220	5.837814	-0.416027
103	1	5.834636	1.253745	2.224669	-1.370397	-10.452741	5.977631	6.920251	0.062458
104	1	7.146834	-5.386783	6.814935	5.133185	-16.858446	0.669596	8.329689	3.029208
105	1	5.151127	-1.815408	4.423856	6.723577	-12.684802	1.053243	5.991374	-0.943315
