12	3	5.505346	-2.216327	0.241578	-6.670306	4.845969	6.492354	-2.797646	2.880004	5.505346	-5.337396	6.549260	5.511740	-7.892846	0.271845	2.759649	5.424680	5.505346	-5.263733	6.422553	5.476232	-1.576084	0.277562	2.540812	5.426511
23	3	4.742723	-3.972858	4.706718	1.163004	3.861799	6.491121	-2.505264	2.587454	4.742723	-6.110206	5.203251	5.494866	-0.697091	0.323034	-2.192553	5.431093	4.742723	-6.106301	6.549277	5.675857	-4.793766	0.306326	2.759641	5.405390
25	3	4.815397	-0.660618	0.491455	3.192882	2.327332	7.215077	0.937407	-0.201420	4.815397	0.927633	-0.212602	2.858775	-1.807279	7.352390	5.708130	-3.338618	4.815397	-4.486963	7.528710	5.082337	-9.880997	2.892408	5.717779	3.162675
27	3	5.205623	0.809401	1.444865	1.003889	-4.594852	5.526763	6.956082	-4.572209	5.205623	0.811983	-3.847306	-4.762568	6.160682	5.527588	0.450013	0.798644	5.205623	-1.034009	6.687798	5.646354	-10.265431	-0.360686	6.956506	-3.950632
58	3	7.696439	3.045841	1.834816	2.211550	-8.135735	7.034758	6.187659	-1.868176	7.696439	-0.445283	6.675137	4.079781	-9.402107	6.127675	6.187659	-1.868173	7.696439	3.737265	-3.813352	-1.944688	6.205446	7.590358	1.117469	-0.721846
71	3	6.032759	1.406431	1.171287	2.985436	-4.400522	6.868076	4.681097	-0.785109	6.032759	-1.131430	5.392141	5.981859	-8.074135	2.071549	4.700606	4.247795	6.032759	1.405925	-3.823961	-3.283616	7.584454	7.364778	-0.430665	2.220803
96	3	8.384189	2.434425	1.281703	-0.759917	-2.105816	6.945254	3.775500	-0.899240	8.384189	2.436146	0.913080	-6.389116	8.423979	6.945282	-2.746451	-0.897889	8.384189	-1.883955	5.090202	5.725135	-8.799429	3.777535	3.776950	3.251121
99	3	6.806153	1.385017	-3.084262	-2.251376	7.795398	6.252436	2.483297	5.554756	6.806153	-0.499887	5.698911	5.792835	-12.080521	0.064489	8.446308	1.757539	6.806153	2.490644	0.763473	3.336068	-8.932605	4.448949	8.441597	1.199723
107	3	9.182881	-1.593980	-4.260528	1.474412	1.598249	5.586826	-2.219911	6.149479	9.182881	-1.593991	0.348953	6.775051	-10.098426	3.848564	3.475520	5.854883	9.182881	-6.694443	6.964584	6.894770	-10.540320	3.848540	3.475520	5.854883
109	3	8.664988	0.053718	2.183440	3.080606	-9.085632	3.664227	9.066199	0.196858	8.664988	-2.133568	6.413428	8.067816	-15.764645	3.405320	9.066199	0.385421	8.664988	0.095682	-3.341476	-1.715796	3.843700	6.949298	4.721212	-1.717520
123	3	7.010388	2.342288	1.406269	1.281889	-5.270432	8.040673	8.714925	-2.821116	7.010388	1.660542	-4.049646	-3.457500	6.863077	8.047322	2.733736	3.054707	7.010388	-0.636085	6.725189	5.483077	-9.704502	3.316572	8.714926	0.805092
125	3	4.684243	0.212345	-1.051228	-1.108188	6.429910	6.048664	0.756637	1.733322	4.684243	-2.192007	6.494142	5.269296	-11.557646	0.126350	7.138484	-2.864840	4.684243	0.214194	0.722255	4.697430	-6.514762	1.144925	7.138479	-2.908859
126	3	6.635842	-5.686974	7.395689	6.647082	-11.261969	0.513070	5.262162	4.571153	6.635842	-2.845697	0.941541	1.175532	6.886150	6.454206	-0.254535	3.444178	6.635842	-5.389261	5.486947	1.179382	0.914391	6.454203	-0.185415	3.444180
153	3	5.746187	-0.634516	-0.831253	-0.395097	3.877567	5.063483	-0.898201	4.734153	5.746187	-3.966749	6.227332	6.876507	-10.687288	0.095767	5.102560	4.571473	5.746187	0.808307	-1.537548	-1.250821	0.643573	5.063506	3.441400	4.118042
182	3	3.594929	-4.138462	2.523515	2.024592	2.959585	4.021590	3.420300	3.476664	3.594929	-2.912114	6.382148	7.094146	-7.505654	-1.072345	8.568535	0.593913	3.594929	-2.145084	0.143029	2.014254	7.637793	4.022011	3.420300	3.476508
192	3	7.766068	2.174013	-3.901725	-8.402412	3.743121	6.047684	-0.469702	1.336721	7.766068	-0.427511	6.619137	-0.834187	-6.886709	5.982173	5.431080	-0.498446	7.766068	2.391946	0.511444	-3.271274	-4.705730	6.045400	5.431079	-0.541378
208	3	7.254770	0.654837	-2.394694	-0.071646	5.900814	7.565301	1.868334	0.372735	7.254770	-1.776897	5.922021	6.952695	-1.452837	1.572069	6.046455	2.252234	7.254770	-1.772330	5.921896	6.981037	-7.610502	1.568914	6.051247	2.238993
216	3	6.380526	-10.786449	7.361948	6.863658	-10.920770	1.725803	7.104055	7.937294	6.380526	-5.391147	5.237290	1.776782	1.995062	7.113551	1.825995	3.000774	6.380526	-1.019418	1.136578	-0.078994	7.787164	7.116070	1.183224	3.001431
235	3	6.420952	0.784429	-2.805455	-1.993981	5.681654	5.936421	1.321311	4.666624	6.420952	-4.085810	4.901463	5.874434	-15.888621	0.131608	7.891757	5.372929	6.420952	2.049190	2.210207	1.684977	-4.491757	5.935552	7.891756	1.974831
248	3	6.820611	-1.900647	-0.449802	-2.323333	3.195609	6.189167	1.418058	3.849054	6.820611	-5.522947	5.554809	6.388379	-9.857344	1.724110	6.145405	5.597219	6.820611	0.463906	1.286198	1.572828	-2.986348	6.119477	6.134994	2.530154
