Node_Config Probability Error
11111011000000000111110110 0.000004 0.000007
01110011011011100011111110 0.000003 0.000009
00110110110111111000001001 0.000027 0.000005
01010101010001000011110011 0.000004 0.000002
11101001000000000111110011 0.000032 0.000003
11101001101010000111110011 0.000018 0.000003
01110111111011101011111111 0.000005 0.000002
00101010111110111000001000 0.000004 0.000002
11010011011011000011111110 0.000018 0.000002
01111111111011101011011001 0.000017 0.000009
10000000000000000111110011 0.000028 0.000003
11111011100110001110101010 0.000004 0.000011
11111111001010000111111010 0.000001 0.000002
00001000000100010100000111 0.000004 0.000011
11110011000000000111111111 0.000004 0.000007
01101100110111111000000001 0.000001 0.000004
11111001101010000011111011 0.000001 0.000010
01100101111010101011110010 0.000001 0.000002
01110101111011000011110110 0.000060 0.000004
10011011000100000100101110 0.000004 0.000010
00000100110101111000000001 0.000100 0.000008
00010110111001110001011101 0.000001 0.000008
11010111110011000011111111 0.000038 0.000006
11111111110011000011111011 0.000013 0.000015
01111111111111111000001000 0.000044 0.000010
00111010110111111000001100 0.000029 0.000002
10101000100100010101100000 0.000001 0.000003
00001110000100111100001101 0.000024 0.000002
10001010000100010100111100 0.000045 0.000002
00101110110111110001011101 0.000015 0.000007
11011011000100001110001011 0.000031 0.000002
11101001001010000111110111 0.000027 0.000002
00101000000100111100000101 0.000118 0.000007
01111111111010101011001010 0.000026 0.000005
11111101101010000011110111 0.000003 0.000003
01010111111011000011110111 0.000004 0.000008
11110111101010101011111010 0.000003 0.000003
00110110111011110000011001 0.000001 0.000002
11010011000001000111111110 0.000109 0.000005
11010111010101001010011010 0.000001 0.000003
00000110110111110000011101 0.000001 0.000002
00100100110101111000000000 0.000009 0.000007
00110110110111111000001100 0.000012 0.000002
11111111111011100011111010 0.000004 0.000006
11110001001000000111110011 0.000009 0.000008
01111011111011100011111101 0.000008 0.000010
11111101000000001110100010 0.000001 0.000003
00001100100100111000000001 0.000006 0.000007
00110110111011110001111101 0.000004 0.000009
00000110110101110001011001 0.000005 0.000005
01111111111011000011111101 0.000051 0.000004
00101100001010010100111101 0.000001 0.000002
01111011111111111010001100 0.000015 0.000027
10001000000100001100100010 0.000009 0.000002
01111111111011000011111001 0.000033 0.000005
00101100001100111100000100 0.000019 0.000004
11011011001000000111111011 0.000022 0.000004
01010111111011101011011011 0.000026 0.000022
10000000000101010100100101 0.000038 0.000002
10000100000100111100000010 0.000003 0.000003
01010101111011101011010010 0.000021 0.000004
11011111000000000111111111 0.000128 0.000005
01010111111011101011111010 0.000001 0.000003
00110010111011110001011001 0.000012 0.000002
01111111111010101010001010 0.000005 0.000004
11111101101010001010100011 0.000003 0.000002
00100110111111111000000000 0.000238 0.000008
10001000000100010100001110 0.000001 0.000007
01110111111111111010001000 0.000012 0.000003
01010111010001001011011110 0.000003 0.000005
01110111011010000011111111 0.000012 0.000007
11100001111011000011110011 0.000004 0.000004
11011111000000000011111011 0.000001 0.000004
10011010000100010100101111 0.000009 0.000007
00001100110100111000000100 0.000001 0.000005
00001100110101111000000100 0.000015 0.000002
00000100110101111000000101 0.000041 0.000002
01100100111011100011110011 0.000027 0.000011
00000110010101111000001101 0.000008 0.000012
10000100000000010100110100 0.000010 0.000004
11010011010000000011111010 0.000003 0.000011
11111011000010000111111111 0.000022 0.000003
01111111111110101010001110 0.000018 0.000007
00101000001110111100000110 0.000009 0.000002
10100000000010010101110100 0.000001 0.000005
10001010001100111100000110 0.000001 0.000005
00110110111011110001011001 0.000127 0.000007
00101000101100111100000100 0.000018 0.000003
00101100111111111100000000 0.000003 0.000013
10000100000001010101110100 0.000027 0.000002
11111111101010001011111010 0.000004 0.000002
11010111011011000011111011 0.000026 0.000002
10001010000101010100101100 0.000024 0.000002
00001100000100011100000100 0.000009 0.000002
11111011000100001110101110 0.000009 0.000005
11111001000000000111110111 0.000051 0.000009
01010101011011000011111111 0.000008 0.000002
01110101111011000011110111 0.000229 0.000007
01010111011011000111111111 0.000001 0.000020
11100100101010000011110010 0.000001 0.000007
00000010010101111100001111 0.000001 0.000009
00101100100110111100000000 0.000001 0.000002
11011001000010000111110110 0.000001 0.000003
00001010010100111100001111 0.000015 0.000005
11110111011011000011111110 0.000038 0.000006
00101000111110111000000100 0.000009 0.000010
01110101111011000011111111 0.000063 0.000009
01100101111011100011110001 0.000072 0.000007
00110010111111111000001000 0.000028 0.000002
11110101111011000011110100 0.000023 0.000005
00001000000101011100000101 0.000014 0.000007
00111010110111111000001101 0.000031 0.000002
00001100110111111000000100 0.000005 0.000005
10101000100100111100000001 0.000081 0.000006
10000000000000010101110100 0.000076 0.000003
01111111111011111010001000 0.000028 0.000003
00001100000100011100000101 0.000018 0.000008
10001010000101010100100100 0.000001 0.000002
00000000111111111000000001 0.000009 0.000002
10001010000100010100101010 0.000014 0.000008
00101010011110111100000101 0.000001 0.000009
00001010010100110100001111 0.000004 0.000002
00001010010101111100001010 0.000012 0.000009
01010111110011101010001011 0.000004 0.000003
00000110110101111000000001 0.000004 0.000002
11010101000000000011110111 0.000008 0.000005
01100101111011101011000011 0.000003 0.000002
01111101111011101011010001 0.000001 0.000002
10001000000100010101110100 0.000054 0.000005
01111111111111101010001111 0.000029 0.000002
10101000100100111100001001 0.000001 0.000017
10001010000100010100001111 0.000042 0.000007
11010111011000000011111010 0.000004 0.000004
10000000001001010101100100 0.000001 0.000002
00001100000100111100000011 0.000008 0.000003
00101000001100110100110101 0.000001 0.000005
00110011111011100001111001 0.000001 0.000002
11110111101011000011111101 0.000006 0.000005
10101010000000010100111100 0.000001 0.000019
00001000001100111100000100 0.000040 0.000002
01110011111011100011111111 0.000021 0.000005
00110010111011110001011101 0.000003 0.000013
11110101110011000011110011 0.000001 0.000006
00000100000100111100000100 0.000015 0.000004
01110101111011101010011011 0.000006 0.000008
01110001111011100011110010 0.000001 0.000002
00010110110101111000001101 0.000015 0.000002
01110101111011100011110110 0.000036 0.000003
10000000000100001100100010 0.000001 0.000003
10011011000100001100001111 0.000021 0.000002
11001101000000000111110111 0.000029 0.000010
10001000000100000101111110 0.000012 0.000002
11000000000000000101111110 0.000005 0.000005
10010011000000000101111111 0.000017 0.000004
11110001111011100011110010 0.000001 0.000011
00010111010101111000001101 0.000003 0.000011
10001000000100011100100101 0.000008 0.000002
11010011010011000111111011 0.000004 0.000005
11000001000100001110100011 0.000001 0.000002
01110001111011000011110011 0.000022 0.000002
01110011111011101010011011 0.000010 0.000035
11010101010001000011111011 0.000005 0.000002
10101000100100010100100001 0.000014 0.000003
00011010000100111100001111 0.000012 0.000002
01111011111111111010001000 0.000015 0.000002
10101000000110111100000000 0.000006 0.000007
01111111111110101010001010 0.000068 0.000017
01111111111010000011111010 0.000001 0.000014
11111111111110101010001011 0.000001 0.000010
11010111001000000111111111 0.000179 0.000002
00110010111111111000001100 0.000017 0.000015
00000100111011110001010001 0.000004 0.000002
00100100111011110001011001 0.000017 0.000016
01111101111110101010011011 0.000001 0.000002
11001000000100001110000010 0.000013 0.000007
00100110111111111000000101 0.000149 0.000002
01100100111011110011110000 0.000031 0.000005
11010011010001000111111111 0.000021 0.000002
01000101111011000011110111 0.000014 0.000002
11110111111011100011111001 0.000032 0.000008
01111111111011000011111110 0.000026 0.000007
01110101111011101011011000 0.000041 0.000002
11010101000000000011111010 0.000003 0.000002
11110111110011000011111100 0.000009 0.000005
11110101111011000011110011 0.000021 0.000002
01110101111011111010001001 0.000004 0.000005
10101010000100011100000000 0.000001 0.000002
10000000000100010101110100 0.000010 0.000012
11011001000100001110100111 0.000012 0.000002
01010111011011000011111011 0.000074 0.000002
01110101111011101011000000 0.000010 0.000012
01110111111011101011000010 0.000003 0.000002
00000100000100111100000001 0.000013 0.000002
11010111110011000011111100 0.000009 0.000015
10000100000100010100100100 0.000005 0.000004
01010111111011101011001000 0.000001 0.000010
10001010000100011100000010 0.000026 0.000006
00000000000100111100000101 0.000026 0.000002
11101101100000000011110011 0.000001 0.000002
01111111111010100011111111 0.000021 0.000002
00011110000100111100001100 0.000001 0.000009
00001100000100111100000111 0.000064 0.000007
11011011000100001110100110 0.000018 0.000009
11011111000000000011111110 0.000003 0.000002
10111010000100111100001100 0.000028 0.000004
11001000000100001110100110 0.000104 0.000004
01111011111010100011111011 0.000001 0.000002
01000100111011000011110010 0.000001 0.000002
01010111010001001010001010 0.000001 0.000011
00101000100110111100000100 0.000038 0.000005
01110111011011000011111011 0.000033 0.000002
10001010000100010101101101 0.000065 0.000003
01010101011001000011110111 0.000004 0.000012
01010111111011100011011000 0.000001 0.000002
01010111111011101011010010 0.000005 0.000002
00010110110101111000001001 0.000022 0.000002
01110011111011101011001001 0.000001 0.000005
11111011000000001110100011 0.000001 0.000002
10000000000100111100000110 0.000037 0.000002
10101010000100111100000110 0.000005 0.000004
10101000001100010100100100 0.000010 0.000002
11001001001000000111110010 0.000004 0.000017
00000100111111111000000100 0.000078 0.000002
11111001101010000111110110 0.000001 0.000005
00101000111110111100000000 0.000006 0.000005
11010011011000000011111010 0.000001 0.000010
10001000000100111100001000 0.000029 0.000002
00000010010101111100000001 0.000003 0.000004
01010111111111101011001010 0.000001 0.000003
01111111111011110011111101 0.000003 0.000004
01110111111111101010001110 0.000001 0.000002
00000100110111111000000001 0.000072 0.000002
01111111111010101011001111 0.000005 0.000005
00110111111011110001111100 0.000009 0.000012
00001110110101111000001101 0.000005 0.000005
01100101111011100011110101 0.000028 0.000028
00000100010001000101110001 0.000001 0.000006
00001100110100111000000000 0.000005 0.000012
00000100011011110001010101 0.000004 0.000005
10101000000000010101110101 0.000005 0.000002
11110101101010000011110101 0.000006 0.000015
01111101111011100011110011 0.000004 0.000002
01010111010101001010001010 0.000001 0.000007
01100001111011100011110111 0.000005 0.000013
11110101101010001011110000 0.000017 0.000006
00000110110111111000001101 0.000008 0.000002
11010111111011000011111010 0.000141 0.000002
00000000000101111100000001 0.000008 0.000006
10000000000100011100000100 0.000056 0.000006
11010101001000000111111010 0.000008 0.000002
11010011011011000111111111 0.000010 0.000003
00101000001100111100000000 0.000044 0.000004
11010111000000001011011010 0.000001 0.000011
10001010000100010100000111 0.000005 0.000003
11010011111011000011111011 0.000022 0.000007
10001110000100111100001110 0.000012 0.000004
11010101000000001111100010 0.000009 0.000008
10001100100100010101100001 0.000003 0.000005
11010111001000000111110111 0.000012 0.000003
10001000000100010100000110 0.000042 0.000005
00001110110111111000001001 0.000001 0.000002
01110011111011100011011011 0.000004 0.000007
11111001101010000111110011 0.000014 0.000005
00101110111110111000001001 0.000026 0.000014
00001010000100011100001101 0.000015 0.000003
11001000000100001110000110 0.000021 0.000002
00101010001100111100000101 0.000003 0.000002
11010001000000001111100010 0.000014 0.000002
11001001000100001110110010 0.000009 0.000002
11001000000100001100000110 0.000004 0.000010
01111111110111111010001000 0.000005 0.000002
00101010111111111100001001 0.000009 0.000004
11010011110011000011111011 0.000018 0.000013
00000100010101111000000100 0.000031 0.000002
11110111110011000011111010 0.000035 0.000008
00000000010101111100000101 0.000008 0.000013
01010101111011101011011011 0.000003 0.000007
01110111110011000011111101 0.000001 0.000013
00101000101111010100110101 0.000001 0.000005
00101100111110111000001001 0.000001 0.000011
01110101111011000011111110 0.000017 0.000002
01110011011011100011111111 0.000001 0.000010
10000000001000000111110110 0.000003 0.000010
11000101001000000111110010 0.000049 0.000002
11110111101010000011111001 0.000009 0.000005
00101110111111110001001101 0.000009 0.000004
00001000000100111100000010 0.000045 0.000006
01010101111011000011111010 0.000005 0.000004
00101000100100111100000001 0.000032 0.000005
00101000100100111100000100 0.000024 0.000002
00000100110101111000000000 0.000100 0.000011
01110101111011101010000011 0.000005 0.000004
11010111000001000011111111 0.000010 0.000002
01110111111011101011010010 0.000076 0.000020
00000100110001110001010101 0.000001 0.000004
00000110110111111000001001 0.000017 0.000002
01110011111011100011111101 0.000024 0.000002
01110111111011101010001001 0.000015 0.000005
01111111111011101011011100 0.000013 0.000002
00000000001100111100000101 0.000023 0.000004
10111011101110111100001100 0.000009 0.000003
11011001000100001110100110 0.000109 0.000002
00000110010101110000011101 0.000003 0.000004
00000000000101010100010101 0.000001 0.000005
00110111111011110001011001 0.000115 0.000010
10101000100100111100000101 0.000018 0.000005
00000110000100111100001100 0.000001 0.000008
01100101011011000011110111 0.000005 0.000008
10101010100100111100001001 0.000006 0.000005
11010011000000000101111010 0.000003 0.000005
00000100111111110001010101 0.000005 0.000004
00001000010101110100000101 0.000004 0.000009
10000010000000010101111100 0.000001 0.000004
01010111011011101011011010 0.000009 0.000002
01110111111011101011010001 0.000019 0.000004
10001000000100000101110011 0.000087 0.000002
10101100100100111000000000 0.000006 0.000005
00001010000100111100001111 0.000074 0.000002
11000001000001000111110110 0.000008 0.000005
01111111111010000011111110 0.000005 0.000008
01111011111011101011011010 0.000004 0.000004
11010101110011000011110001 0.000006 0.000002
01111111110110101010001011 0.000017 0.000002
11011101000100001110100011 0.000003 0.000002
11110111111010101011011010 0.000006 0.000002
00111010111111110001011101 0.000009 0.000006
11110111101010000011110011 0.000001 0.000008
01110111011011101010011111 0.000006 0.000005
01010101111011100011110011 0.000003 0.000003
00000000000100111100000111 0.000006 0.000002
00110010111111111000001101 0.000012 0.000002
10101000001110010100110101 0.000005 0.000002
01110111011011101011011010 0.000003 0.000003
10101000100100010100110100 0.000001 0.000005
11111011111110101010001110 0.000001 0.000005
01010101111011101011000010 0.000013 0.000003
10001100000100010100100111 0.000012 0.000011
10101000000100010100110100 0.000019 0.000005
11110001000000000111110010 0.000008 0.000002
00100100111011110001011100 0.000008 0.000005
00111110110111110001011101 0.000004 0.000005
10000000001000010101110100 0.000001 0.000005
00101100001100111100000000 0.000001 0.000009
11111001000000000111111110 0.000004 0.000011
00100000111011110101110100 0.000006 0.000007
11010011011011000111111110 0.000012 0.000005
00000100000100011100000100 0.000005 0.000003
10101000000100010101100001 0.000005 0.000002
10001000100100111100000101 0.000004 0.000008
11010001001000000111111011 0.000100 0.000002
11010111000000001110101010 0.000006 0.000003
00000010010101110100001101 0.000010 0.000013
01000101011011000011110110 0.000004 0.000005
11001101000000000111110010 0.000014 0.000011
10001010000100010101111101 0.000008 0.000002
00000110010101110000001100 0.000005 0.000002
00001010000100111100000111 0.000038 0.000002
00001010000100111100001101 0.000074 0.000018
10000000000100011100000111 0.000006 0.000003
01000101111011101011010010 0.000015 0.000004
10001000000101010100110101 0.000046 0.000002
10001010000100010100110110 0.000001 0.000002
10000000000100111100000010 0.000031 0.000004
10001000001100011100000100 0.000003 0.000007
11110011011011000111111110 0.000008 0.000005
01110101111011101011010100 0.000040 0.000002
01111111111111101010001010 0.000060 0.000017
10000100000000000101110110 0.000024 0.000005
10101000000100010101110000 0.000001 0.000006
00111011111111111010001101 0.000001 0.000011
01101110111111111010001101 0.000001 0.000011
10000000000000010101110101 0.000071 0.000017
01110111110011101010011011 0.000004 0.000003
10001010000100000101110011 0.000005 0.000002
10001010001100011100001100 0.000001 0.000007
01110101111011101010010001 0.000006 0.000003
00101000001100111100000001 0.000037 0.000005
10000000000001010101110100 0.000053 0.000003
00000100000100011100000101 0.000005 0.000002
00110111111011111010001100 0.000010 0.000003
00010110110101111000001000 0.000033 0.000010
11111111101010000011111001 0.000004 0.000024
00000000010101111100000000 0.000019 0.000002
10011010000100010100001101 0.000017 0.000006
10001000000100111100001110 0.000027 0.000007
11010111111011000011111110 0.000078 0.000002
11010011010011000011111010 0.000008 0.000005
11010111111011100011111010 0.000001 0.000018
11110111101010000011111011 0.000036 0.000036
10000100000100010100110101 0.000004 0.000002
11110101111011000011110101 0.000009 0.000005
10001010000100011100000111 0.000012 0.000028
10001100000100010100100011 0.000003 0.000005
00001000000101010100000101 0.000004 0.000003
10000000000000000111110110 0.000041 0.000002
00101000101110111100000001 0.000056 0.000009
00010110111101110000001101 0.000001 0.000007
00100110111011110001010101 0.000015 0.000005
00100000001011110101110101 0.000009 0.000007
10001000000101110100110101 0.000001 0.000030
00101000000100010100100101 0.000004 0.000009
01100101111011000011110011 0.000113 0.000006
00001000000100011100000111 0.000162 0.000015
01111101111111101010001111 0.000001 0.000008
11110011000000000111111011 0.000009 0.000002
01110101111011100011111011 0.000045 0.000004
11110101111011100011110010 0.000015 0.000004
10001010000100111100001011 0.000038 0.000002
00100100111011110011010001 0.000001 0.000002
10001100000100010100110101 0.000013 0.000002
01010111111011100011111110 0.000010 0.000010
11111011101010001111101010 0.000005 0.000002
00111110111111110001011101 0.000026 0.000002
11110111111011100011111010 0.000150 0.000007
10011010000100111100001010 0.000021 0.000002
00100110111011110001111100 0.000008 0.000004
00101000110111111000000100 0.000083 0.000014
10000100000100111100000100 0.000009 0.000004
11101001001000000111110110 0.000010 0.000005
00101000001110111100000001 0.000010 0.000004
01101101111010101011010010 0.000003 0.000007
00100000101110111100000100 0.000001 0.000006
01110111111011100011110000 0.000006 0.000010
10001000100100011100000000 0.000026 0.000002
01111111111011100011111001 0.000055 0.000005
00010111111111111000001101 0.000006 0.000005
01010111111011001011001011 0.000001 0.000002
10000000000100000101110011 0.000014 0.000004
10000100000100111100000000 0.000010 0.000002
01110111111011110011011101 0.000010 0.000010
11111111000000000111111011 0.000015 0.000009
00000000000100111100000010 0.000003 0.000002
11110011011011000011111111 0.000019 0.000008
11111001101010001110100011 0.000010 0.000005
00111110111111110001001101 0.000009 0.000003
10001010000100010100101000 0.000042 0.000002
01110101111011100011110010 0.000045 0.000003
01110111111010100011011011 0.000001 0.000002
01110101111011101011000111 0.000012 0.000004
01010111111011101010001110 0.000004 0.000002
11000000000100000101110010 0.000003 0.000019
10000100000000000111110111 0.000005 0.000005
00101000001100011100000111 0.000003 0.000002
00001000000101011100000100 0.000010 0.000008
01110101111011101011000011 0.000042 0.000005
00001100100100111000000000 0.000006 0.000007
10001100000100111100000000 0.000035 0.000010
00101100101110111100000000 0.000005 0.000002
11011111010100001010001011 0.000004 0.000004
01010111111001000011111111 0.000001 0.000002
10101100100100010100100101 0.000004 0.000002
11110101110011000011111010 0.000001 0.000005
11010101000001000111110011 0.000006 0.000004
11111101101010000011110101 0.000001 0.000002
11110111111011100011111100 0.000088 0.000002
10001010000100000101110111 0.000014 0.000005
10011011000000000111111111 0.000001 0.000005
00101000111110111100000100 0.000021 0.000007
00000000010101111100000001 0.000018 0.000005
00000000000101010101100101 0.000005 0.000004
01110101111011101011110010 0.000056 0.000002
10000010000101010101101100 0.000001 0.000005
11110111101011000011111110 0.000003 0.000002
00101000101110110100110101 0.000003 0.000011
11011011100100001110101010 0.000001 0.000004
00101100100100111000000101 0.000015 0.000002
00100110111011110001111101 0.000010 0.000009
11010101000001000111110111 0.000003 0.000004
00001100001100111100000101 0.000003 0.000004
11110101101010000011110001 0.000022 0.000016
10101010000100111100001110 0.000013 0.000005
10111010100110111100001100 0.000004 0.000007
00001000001100111100000101 0.000033 0.000004
10000000000100010100110101 0.000047 0.000008
11010101111011000011110000 0.000003 0.000005
10001110000100010100101111 0.000005 0.000017
00101010001110111100001100 0.000012 0.000005
01010111011001000011011111 0.000003 0.000016
01111111111011101011001110 0.000032 0.000010
11110011001010000111111011 0.000017 0.000004
01111101101110001010000111 0.000001 0.000002
10001100000100011100000111 0.000014 0.000004
01110101111010000011111011 0.000003 0.000004
01100100111011110011010001 0.000004 0.000004
00101000110111111000001000 0.000013 0.000003
01010111111011000011111110 0.000060 0.000002
10001000001100010100100111 0.000012 0.000002
01101100111111111010000000 0.000017 0.000002
10001000000100110100100001 0.000003 0.000002
11111111111011000011111110 0.000031 0.000003
00001000010101111100000010 0.000004 0.000016
01110011111011000011111011 0.000081 0.000002
10001000000100010100110011 0.000027 0.000011
00101010111111110001011101 0.000032 0.000005
11010111010011000011111111 0.000014 0.000002
11111001000010000111110110 0.000004 0.000005
10101010100100111100001000 0.000021 0.000005
10001010000100010101100000 0.000001 0.000005
11101001000100001110100011 0.000003 0.000004
00101010111111111100001000 0.000005 0.000004
00000100000001010101110100 0.000006 0.000002
11011111000000000111111110 0.000112 0.000002
11111001000100001110100010 0.000006 0.000003
11111011001010001110111010 0.000003 0.000004
00010110110111111000001001 0.000009 0.000002
10001010000100111100000111 0.000010 0.000007
11001100000000000111110110 0.000012 0.000005
01110111111011000011110011 0.000047 0.000011
11110111110011100011111001 0.000003 0.000002
10011010000100111100001000 0.000038 0.000009
00001000010100111100000001 0.000008 0.000004
01101100111111111000000101 0.000003 0.000011
00001000100100111100000000 0.000018 0.000013
00011010010101111100001101 0.000008 0.000016
01111111111011101010011010 0.000040 0.000006
11011111100000000011111011 0.000003 0.000002
01010111011011101011011111 0.000003 0.000005
11111111111111101010001010 0.000001 0.000007
11010111001000000111110010 0.000001 0.000004
00000100111111111000001001 0.000012 0.000004
01111101111111111010001000 0.000003 0.000003
01110001111011000011110111 0.000005 0.000002
11010011011011000111111010 0.000013 0.000002
01111111111111101011001010 0.000021 0.000004
10001000000101010101110101 0.000014 0.000004
10101000101010010101110101 0.000001 0.000005
01100100111011110011110101 0.000045 0.000004
00000110111111110001001101 0.000003 0.000006
11111011001010000111111010 0.000035 0.000002
10001010000100010100001110 0.000028 0.000002
01111111111011101011011111 0.000055 0.000002
00101100101110111100000101 0.000046 0.000008
11110101101010000011110111 0.000003 0.000002
11001000000100011100000010 0.000010 0.000011
10000100000000000101110010 0.000009 0.000007
01111011111111101010011011 0.000003 0.000002
11011011000100001110101011 0.000024 0.000002
01110011111011100011110001 0.000004 0.000005
10000100000001010100110000 0.000001 0.000008
01110111111011110011111000 0.000001 0.000006
11110101111011000011111111 0.000003 0.000003
11111111111011000011111011 0.000014 0.000003
11010011001011000111111010 0.000004 0.000008
11111011111011100011111111 0.000003 0.000028
11110011011011000011111010 0.000019 0.000002
10111010100100111100001000 0.000010 0.000007
00001000000100010100000101 0.000001 0.000008
00001010000100111100000010 0.000001 0.000007
01111111111010101011011011 0.000037 0.000005
10111010000100111100001001 0.000005 0.000004
00101000101110111000000100 0.000008 0.000002
01110001111011100011110011 0.000006 0.000002
01000100111011000011110111 0.000001 0.000002
01111111011111111010001110 0.000001 0.000023
10101010000100010100111100 0.000005 0.000002
01110111111011101011111100 0.000021 0.000002
10101010000100111100000100 0.000019 0.000005
11010111110001101011001010 0.000004 0.000002
11000000001000000101110110 0.000004 0.000002
00001100100100111100000101 0.000022 0.000002
11010011010001000111111011 0.000133 0.000015
01110111111011111001011101 0.000001 0.000006
00100100110111111000000100 0.000018 0.000002
11111001000000000111110010 0.000023 0.000005
01111111111110101010011011 0.000009 0.000014
11010111000001000111111011 0.000006 0.000010
00100110111111110001011001 0.000014 0.000004
00001110010100111000001111 0.000001 0.000002
11101001101110001110100010 0.000001 0.000002
01000100110011000011110001 0.000001 0.000006
01110101111011000011110101 0.000141 0.000006
01101101111011000011110111 0.000001 0.000002
10101100100100111000000100 0.000001 0.000005
01000101010001000011110011 0.000004 0.000026
01110101111111111010001000 0.000001 0.000002
00000000000101111100000100 0.000026 0.000008
10001010010101010100001100 0.000001 0.000015
11110111111011100011111110 0.000071 0.000002
01000101110001000011110011 0.000008 0.000017
00001110110111111000000101 0.000001 0.000008
00000100110101110001010001 0.000010 0.000004
01100101111011000011110110 0.000027 0.000004
00100000111011110001010101 0.000021 0.000002
10101000101100010101110000 0.000003 0.000002
00000000001101111100000100 0.000006 0.000006
11001001000100001111100110 0.000001 0.000021
00111111110111111000001100 0.000100 0.000002
11010101111011000011110010 0.000008 0.000007
10101000101110110101110100 0.000005 0.000003
00100110111111110001011100 0.000008 0.000005
01111111111011100011111011 0.000058 0.000003
01111101111010100011110011 0.000003 0.000005
00101000100100111100000101 0.000019 0.000014
11111011001000000111111110 0.000056 0.000010
10101010000100111100000001 0.000001 0.000019
00000100000001010101110101 0.000023 0.000004
11110111111011000011111101 0.000038 0.000002
01110111111011100011110111 0.000009 0.000004
01110111111011100011011100 0.000006 0.000003
10101000101100010100110100 0.000001 0.000005
01111101111111111010000101 0.000001 0.000003
01110101111011000011111000 0.000027 0.000002
10001010000100111100001010 0.000147 0.000002
01110011111011100011111110 0.000006 0.000005
00001010010101110100001111 0.000022 0.000002
11000000000000000111111111 0.000004 0.000003
01110101111011101010010011 0.000046 0.000025
00100110110111111000001001 0.000015 0.000004
11010011010001000011111010 0.000047 0.000008
00001000000100011100000100 0.000038 0.000002
10001000000100010100110111 0.000110 0.000002
10001010000100111100001001 0.000077 0.000010
00000100111101111000001001 0.000003 0.000003
11001001000100001100000110 0.000001 0.000002
00100100111011110011110101 0.000006 0.000002
10011111000100011100001100 0.000004 0.000007
10000000000100010100110100 0.000047 0.000004
01010111110001000011111111 0.000004 0.000006
01100101111011101011010001 0.000001 0.000004
11111111111011000011111001 0.000005 0.000016
10001000100100011100000100 0.000005 0.000002
11111001000000001110100011 0.000006 0.000005
10101000000100111100100100 0.000004 0.000003
11110101111011000011110010 0.000058 0.000005
11111001001010001111100010 0.000005 0.000002
01111111111010101011001011 0.000018 0.000004
00101100111101111000000101 0.000001 0.000004
01110101111011111010001100 0.000001 0.000002
00001010000100111100001011 0.000026 0.000002
10101010000100010100101100 0.000015 0.000002
10000000000100010101100111 0.000001 0.000002
11001000000100001111100010 0.000017 0.000002
00101000101100111100000001 0.000021 0.000005
11111011111011100011111000 0.000009 0.000002
11111011001000000111111011 0.000035 0.000004
11111111001000000111111111 0.000003 0.000013
01110101111011100011111111 0.000024 0.000002
01010111110011001010011011 0.000003 0.000002
00000110111111111000001101 0.000028 0.000022
11010101111011000011111010 0.000004 0.000004
11110111101010000011111110 0.000006 0.000002
01010011111011100011111111 0.000001 0.000002
00101100110100111000000000 0.000005 0.000007
00010110110101110001001001 0.000004 0.000002
11111011000000000111110111 0.000009 0.000002
00100110111101111000001101 0.000001 0.000009
10101000100110111100100101 0.000001 0.000004
11010101000000000011111011 0.000005 0.000005
11111111100010000011111110 0.000001 0.000002
01010111011011100011111110 0.000006 0.000002
00100010111111111000001001 0.000044 0.000003
01010101111011101010011010 0.000001 0.000002
00101100100100111000000001 0.000010 0.000010
00000000001100111100000000 0.000014 0.000013
01010111110011101011001110 0.000001 0.000002
01010111111011100011110011 0.000003 0.000002
00111111110111111000001101 0.000065 0.000002
11111001001010001110110011 0.000003 0.000010
01111101111011000011110001 0.000001 0.000002
00101110110100111000001101 0.000001 0.000002
01110111111011101011111010 0.000067 0.000002
00100100111011110000110101 0.000005 0.000002
00101000101100110100100101 0.000001 0.000009
00001010010100111100001001 0.000004 0.000005
11110101101011000011110001 0.000013 0.000029
11001001001100001110100110 0.000003 0.000005
00001010000100011100000101 0.000004 0.000002
00101000001110010100100100 0.000001 0.000003
01111111111011101010010011 0.000001 0.000002
00011010010101111100001110 0.000008 0.000005
11111101101010001110100010 0.000001 0.000011
00101100111111110001010101 0.000010 0.000011
10001010000100111100000000 0.000064 0.000004
11010011000000001110101010 0.000017 0.000005
00101000001100110100000101 0.000001 0.000008
00111110110011110001011101 0.000001 0.000002
01010111111011101011001010 0.000029 0.000005
11001000001100001110000110 0.000001 0.000005
00000100000101111000000100 0.000001 0.000003
00101010110111111000000000 0.000028 0.000003
11111111111011101011011110 0.000001 0.000002
10001010000100111100001111 0.000088 0.000005
11000000001000000101110111 0.000006 0.000002
10101000000100010100100101 0.000054 0.000003
10101000001110010100110100 0.000005 0.000004
10010011000000000111111011 0.000003 0.000008
10001000001100011100000110 0.000004 0.000003
00111111111111111010001100 0.000022 0.000002
01111111111011111010001001 0.000031 0.000002
00001000010101111100000101 0.000024 0.000005
01110111111011100011011101 0.000023 0.000003
10001000100100010101110001 0.000005 0.000005
00101000101010110101110101 0.000004 0.000013
00101000101100111100000101 0.000018 0.000010
11010111110000000011111010 0.000005 0.000004
10001010000100010100001001 0.000014 0.000002
00111111111111111010001000 0.000027 0.000002
00001100000100111100001100 0.000004 0.000003
10111010000100011100001000 0.000008 0.000003
