41	4	3.672735	5.945984	6.325977	-1.470463	3.377803	2.923511	1.790966	5.926827	4.436023	2.691602	4.874814	5.954966	6.373142	-0.640149	4.043994	3.754161	1.751071	5.926827	4.135719	2.576294	4.946666	6.620056	6.400066	-2.617209	4.156050	5.742311	2.073467	5.926827	4.679587	1.691641	4.996570	6.630499	6.404177	-2.530523	4.277880	5.776745	2.072392	5.926827	4.647799	1.645763
47	4	0.845502	-1.201834	7.390528	1.299113	-4.727211	2.620417	3.362917	5.354381	1.785122	4.211656	4.448110	3.749680	3.670671	-2.322422	-1.279326	4.407028	1.384221	5.354381	-4.967674	-0.643560	4.248163	3.558555	3.689655	-3.013687	-0.234995	5.491523	1.433948	5.354381	-4.627001	-0.889576	5.144735	3.847569	3.702609	-2.761237	0.164067	5.674937	1.432454	5.354381	-5.102549	-0.910890
48	4	8.652738	6.794977	5.101000	0.444717	1.920868	6.840038	2.621375	4.363728	3.906754	5.604727	8.692265	6.235459	3.595364	1.887410	0.901133	4.624495	1.264062	4.363728	2.092806	5.694906	8.596801	5.802068	4.114555	0.307447	-0.694428	3.870651	2.563451	4.363728	5.359032	5.721078	8.689145	6.348218	4.256570	2.038759	1.409464	5.014222	1.743557	4.363728	2.007805	5.683687
52	4	4.966424	5.456737	5.552928	0.885123	2.909783	4.081421	5.009905	6.969958	4.123791	4.923254	5.004639	6.176437	5.552932	0.495708	3.160121	5.497380	5.040262	6.969958	4.029550	4.446395	5.020376	5.682230	5.552929	1.633017	3.446684	5.275870	4.975238	6.969958	3.422005	4.659791	5.017080	4.805205	5.552922	1.764129	3.211770	4.450740	4.945565	6.969958	3.548298	4.965031
55	4	2.724651	2.343230	3.060633	-1.224252	1.973864	3.726400	-0.218386	7.579174	1.149565	8.526100	2.711448	3.081077	3.060616	1.115372	1.423652	2.998739	-1.802972	7.579174	-0.086658	8.523356	3.298382	4.218145	3.060630	-0.864755	2.605407	3.951311	-0.769484	7.579174	0.622444	8.517699	3.351582	4.471994	3.060626	-0.197573	2.590197	3.839590	-1.023003	7.579174	0.424448	8.518587
60	4	4.779593	3.567911	3.948211	-0.841300	5.516184	1.879486	6.524495	4.715855	2.869679	3.658531	4.993841	3.993743	3.948211	-0.905192	5.754438	3.028122	6.529640	4.715855	2.736859	3.437908	4.913718	4.348493	3.948211	-1.456977	5.807131	3.917554	6.535839	4.715855	2.839448	3.318404	4.868560	3.639453	3.948211	-0.768996	5.595484	2.130541	6.524822	4.715855	2.807009	3.611885
63	4	5.075786	6.759993	3.163747	-0.923201	3.436367	5.034913	1.761994	5.903406	3.065805	1.362554	5.035722	6.754934	3.163747	-0.878769	3.433858	4.956030	1.761993	5.903406	3.065697	1.555879	4.899398	6.741643	3.163745	-0.832812	3.427041	4.772662	1.761990	5.903406	3.065556	1.981940	4.692400	6.726663	3.163743	-0.880094	3.414951	4.605662	1.761987	5.903406	3.065648	2.279118
84	4	0.837153	3.554018	7.495126	0.810270	1.461047	2.343390	4.446379	6.633731	5.738271	6.487035	3.188320	4.902595	7.564771	2.877870	2.790245	3.595828	1.274494	6.633731	1.260931	6.460383	1.697026	4.096727	7.364380	1.681454	1.732161	2.828418	3.243546	6.633731	4.634943	6.516332	4.510076	5.635015	7.756275	3.424194	4.070967	4.348233	2.667286	6.633731	2.045901	6.228484
87	4	1.726173	7.048818	6.302246	-3.985656	4.712004	3.577541	4.676457	6.176702	4.107998	-1.564717	1.664684	6.834500	6.301980	-3.529498	1.721089	2.310778	4.676747	6.176702	4.500072	-1.229740	1.765934	7.104532	6.302062	-3.817828	5.070741	3.538323	4.672801	6.176702	3.577190	-1.581265	1.678198	7.089953	6.300484	-2.549468	3.474869	2.030791	4.649330	6.176702	3.095117	-1.158030
104	4	5.783352	1.461135	1.386664	-3.595722	-1.697592	1.642484	1.858072	5.520967	5.215881	-1.821295	5.892049	1.486841	1.399347	-1.565310	-2.190191	1.655707	1.853179	5.520967	3.318101	-2.369176	5.830253	1.239795	1.375854	-1.955281	-2.077108	1.227200	1.842945	5.520967	5.589880	-0.268075	5.794819	1.327398	1.379327	-2.878344	-1.839974	1.373068	1.851404	5.520967	5.637028	-1.026614
120	4	5.065684	-3.351372	0.235767	0.110894	-4.044847	2.517164	0.664930	7.222812	0.589129	4.827331	4.666699	-2.062403	0.236475	-0.733294	-4.584759	2.067475	0.955864	7.222812	0.705231	4.025549	5.403212	-3.284779	0.236825	0.494265	-3.409754	3.082048	0.508389	7.222812	0.218895	4.842137	4.339780	-1.368924	0.238602	-1.639861	-4.583171	2.745461	1.075867	7.222812	0.541905	2.870101
150	4	4.513849	
