1	1	7.441198	2.081154	4.225628	-1.547157	2.100272	6.435205	2.485237	6.893767	6.071111	6.584151
2	1	2.370817	0.139734	0.180432	-4.877974	1.672455	6.047638	1.786438	7.013844	-1.043212	2.057662
4	1	8.451300	1.536433	3.606401	-1.614426	-0.917584	6.567493	3.205009	3.013509	2.149843	-5.990232
5	1	3.196483	6.279970	5.841683	-2.013276	2.858705	5.344007	4.810996	5.706325	2.238751	-1.901451
6	1	5.871072	0.928867	3.843485	0.490182	-5.036792	5.535609	0.913457	4.963557	-0.084246	1.900404
7	1	7.728758	7.664216	3.534338	-3.444459	2.309003	6.510769	2.970684	5.675530	6.188989	4.500336
8	1	6.634648	4.848592	4.113944	-3.720327	2.148690	6.083913	-1.854987	6.963862	-3.222478	-0.696327
9	1	6.602057	2.172558	3.370874	-2.395406	1.895482	5.426446	3.289450	4.706178	3.229054	1.005968
10	1	4.097098	4.873012	4.742461	-1.241824	6.046034	5.515683	1.226258	7.066329	0.722462	3.652388
11	1	4.059918	-3.015221	6.827084	-2.011311	-4.810317	4.244149	1.888249	3.631024	2.240314	2.533914
12	1	0.235182	-2.927462	2.915790	-1.461641	1.163213	1.298394	3.984058	7.125459	1.901715	4.509103
13	1	5.417843	0.581984	7.129346	2.246560	5.282708	3.761208	3.983485	1.983485	4.877327	2.377098
14	1	6.513299	2.766392	-0.660316	0.499327	2.379723	4.561959	1.539801	6.672475	1.313356	3.264262
15	1	6.779217	-0.184497	6.065131	-1.000050	-2.180387	5.199601	3.059035	8.071435	2.824754	6.411893
17	1	6.214303	2.375901	4.735903	-8.714189	-1.883046	9.056930	4.145334	8.903100	4.887544	2.641599
18	1	5.297042	1.565881	5.144112	-0.413211	0.963732	8.423080	3.958447	3.367095	6.855633	3.223039
19	1	2.350533	1.007736	5.557397	-4.510751	1.453747	4.433875	2.803483	7.741697	4.262752	2.687568
20	1	3.297419	0.992022	5.922342	3.112644	3.659414	4.150713	2.082820	5.993043	2.549096	5.848946
21	1	7.025284	3.754055	3.688275	-0.583996	3.393928	9.087506	2.649310	7.175998	2.302740	1.598198
22	1	6.153919	-8.698982	7.498070	8.474268	-8.297066	1.617053	3.424576	5.677262	1.043092	3.092663
23	1	5.352198	2.726569	5.592248	-1.726518	-2.027520	5.110077	3.490994	8.618859	6.450080	2.798297
24	1	4.872439	7.398415	2.327694	-1.691687	0.265023	5.579116	1.856150	3.259449	1.615317	-2.778327
25	1	5.121605	6.788332	-0.150681	-3.667672	3.352813	8.499334	0.732454	8.055862	-0.799924	4.792359
26	1	7.132211	-1.839463	7.652080	-0.101464	-1.403317	3.519031	3.171076	4.568095	3.441997	-0.922028
27	1	6.002355	0.485560	7.316770	-1.763994	-1.879609	6.415743	0.336532	6.472255	2.670772	1.901166
28	1	7.646272	3.671873	3.373788	-9.565284	0.876652	6.352815	3.967912	4.207137	4.591518	4.593458
29	1	7.639825	-4.842995	-0.346575	-1.107822	-1.540608	6.622414	-2.071904	6.522243	2.471909	2.711024
30	1	2.241242	7.180817	3.476296	-4.511914	-0.455815	2.775478	-0.010168	7.623773	-1.483901	0.625319
31	1	0.623986	6.324562	3.102506	-5.895226	3.072277	2.232685	2.368399	5.063557	-2.148214	-1.351530
32	1	6.024103	4.441672	5.040580	-2.832332	2.051784	6.621674	3.209340	8.718336	6.687874	7.920923
33	1	5.687626	-4.710220	6.018949	3.078256	0.229351	0.514205	2.500398	3.895265	-1.766900	0.905032
34	1	4.731240	6.261857	6.248011	-0.228459	7.649342	5.409228	4.133076	5.077742	4.946561	3.961449
35	1	4.697906	3.355748	4.852635	-1.427872	-0.657181	1.182899	0.913727	5.724227	-4.246486	-0.471407
36	1	4.550085	0.888206	7.750129	-2.729819	-5.560085	3.249818	3.754850	6.570872	1.732960	-1.018515
37	1	5.972931	6.946624	1.340135	-4.357960	5.596500	6.415642	4.226106	6.581771	5.813061	2.850253
38	1	7.461473	3.154250	3.723601	0.035773	0.625697	6.541413	2.956637	6.865714	5.843025	5.663955
39	1	2.642688	2.317513	5.088572	-0.424594	3.700751	5.433988	2.601670	7.138807	2.985077	5.023704
